time	x_norm	y_norm
0.000	0.512	0.383
0.036	0.513	0.385
0.068	0.513	0.383
0.100	0.513	0.393
0.136	0.514	0.392
0.168	0.495	0.392
0.200	0.490	0.393
0.236	0.489	0.390
0.268	0.489	0.393
0.300	0.489	0.394
0.336	0.490	0.388
0.368	0.492	0.386
0.400	0.497	0.383
0.436	0.495	0.388
0.468	0.494	0.389
0.500	0.494	0.393
0.536	0.490	0.394
0.568	0.376	0.371
0.600	0.376	0.369
0.636	0.376	0.372
0.668	0.377	0.378
0.700	0.377	0.375
0.736	0.378	0.378
0.768	0.378	0.393
0.800	0.379	0.390
0.836	0.382	0.391
0.868	0.382	0.393
0.900	0.383	0.397
0.936	0.382	0.398
0.968	0.384	0.397
1.000	0.382	0.402
1.036	0.507	0.404
1.068	0.519	0.406
1.100	0.519	0.414
1.136	0.523	0.416
1.168	0.528	0.422
1.200	0.529	0.425
1.236	0.530	0.425
1.268	0.527	0.431
1.300	0.532	0.433
1.336	0.531	0.441
1.368	0.534	0.459
1.400	0.542	0.471
1.436	0.545	0.471
1.468	0.552	0.487
1.500	0.567	0.481
1.536	0.564	0.462
1.568	0.568	0.441
1.600	0.570	0.439
1.636	0.526	0.435
1.668	0.531	0.424
1.700	0.528	0.424
1.736	0.532	0.416
1.768	0.534	0.426
1.800	0.532	0.427
1.836	0.531	0.427
1.868	0.530	0.427
1.900	0.531	0.432
1.936	0.531	0.430
1.968	0.535	0.432
2.000	0.582	0.455
2.036	0.582	0.446
2.068	0.580	0.449
2.100	0.577	0.448
2.136	0.575	0.443
2.168	0.576	0.443
2.200	0.577	0.437
2.236	0.576	0.436
2.268	0.575	0.434
2.300	0.573	0.431
2.336	0.571	0.426
2.368	0.573	0.426
2.400	0.576	0.423
2.436	0.580	0.419
2.468	0.583	0.419
2.500	0.582	0.416
2.536	0.560	0.422
2.568	0.526	0.433
2.600	0.525	0.433
2.636	0.529	0.439
2.668	0.531	0.438
2.700	0.531	0.442
2.736	0.534	0.442
2.768	0.534	0.442
2.800	0.500	0.428
2.836	0.449	0.431
2.868	0.450	0.428
2.900	0.449	0.424
2.936	0.448	0.423
2.968	0.446	0.426
3.000	0.448	0.428
3.036	0.545	0.417
3.068	0.563	0.416
3.100	0.569	0.417
3.136	0.569	0.421
3.168	0.569	0.422
3.200	0.568	0.423
3.236	0.569	0.418
3.268	0.541	0.414
3.300	0.540	0.415
3.336	0.539	0.412
3.368	0.538	0.413
3.400	0.538	0.403
3.436	0.537	0.405
3.468	0.533	0.399
3.500	0.532	0.401
3.536	0.530	0.398
3.568	0.582	0.403
3.600	0.591	0.399
3.636	0.594	0.397
3.668	0.593	0.401
3.700	0.595	0.398
3.736	0.592	0.391
3.768	0.592	0.393
3.800	0.493	0.381
3.836	0.490	0.381
3.868	0.488	0.382
3.900	0.487	0.382
3.936	0.487	0.384
3.968	0.487	0.390
4.000	0.488	0.389
4.036	0.487	0.391
4.068	0.489	0.392
4.100	0.489	0.389
4.136	0.466	0.386
4.168	0.422	0.388
4.200	0.421	0.387
4.236	0.421	0.390
4.268	0.422	0.396
4.300	0.547	0.518
4.336	1.054	1.136
4.368	1.489	1.723
5.536	3.366	0.465
5.668	3.309	0.798
6.936	3.295	0.832
7.068	3.282	0.890
11.100	0.595	0.567
11.136	0.593	0.576
11.168	0.474	0.486
11.200	0.473	0.474
11.268	0.461	0.452
11.300	0.458	0.478
11.336	0.452	0.468
11.368	0.449	0.535
11.436	0.956	1.232
11.500	1.003	1.313
11.536	0.954	1.499
11.668	0.554	0.425
11.700	0.510	0.420
11.736	0.516	0.469
11.768	0.518	0.420
11.800	0.510	0.393
11.836	0.539	0.399
11.868	0.580	0.402
11.900	0.597	0.425
11.936	0.604	0.404
11.968	0.598	0.395
12.000	0.613	0.381
12.036	0.624	0.334
12.068	0.625	0.371
12.100	0.625	0.380
12.168	0.626	0.347
12.200	0.626	0.341
12.236	0.619	0.300
12.268	0.623	0.352
12.300	0.629	0.321
12.436	1.086	1.393
12.500	1.117	1.290
