time	event_type	event	left	right	bottom	top
50.196033535	stimulus	1a	0.283	0.384	0.412	0.582
59.196033535	stimulus	1b	0.616	0.718	0.412	0.582
65.196033535	stimulus	2a	0.283	0.384	0.412	0.582
76.196033535	stimulus	2b	0.616	0.718	0.412	0.582
85.196033535	stimulus	1a	0.283	0.384	0.412	0.582
90.196033535	stimulus	1b	0.616	0.718	0.412	0.582
96.196033535	stimulus	2a	0.283	0.384	0.412	0.582
106.196033535	stimulus	2b	0.616	0.718	0.412	0.582
114.196033535	stimulus	1a	0.283	0.384	0.412	0.582
121.196033535	stimulus	1b	0.616	0.718	0.412	0.582
127.196033535	stimulus	2a	0.283	0.384	0.412	0.582
136.196033535	stimulus	2b	0.616	0.718	0.412	0.582
142.196033535	stimulus	1a	0.283	0.384	0.412	0.582
146.196033535	stimulus	1b	0.616	0.718	0.412	0.582
153.196033535	stimulus	2a	0.283	0.384	0.412	0.582
161.196033535	stimulus	2b	0.616	0.718	0.412	0.582
171.196033535	stimulus	1a	0.283	0.384	0.412	0.582
179.196033535	stimulus	1b	0.616	0.718	0.412	0.582
187.196033535	stimulus	2a	0.283	0.384	0.412	0.582
199.196033535	stimulus	2b	0.616	0.718	0.412	0.582
206.196033535	stimulus	1a	0.283	0.384	0.412	0.582
213.196033535	stimulus	1b	0.616	0.718	0.412	0.582
218.196033535	stimulus	2a	0.283	0.384	0.412	0.582
224.196033535	stimulus	2b	0.616	0.718	0.412	0.582
234.196033535	stimulus	1a	0.283	0.384	0.412	0.582
241.196033535	stimulus	1b	0.616	0.718	0.412	0.582
249.196033535	stimulus	2a	0.283	0.384	0.412	0.582
258.196033535	stimulus	2b	0.616	0.718	0.412	0.582
264.196033535	stimulus	1a	0.283	0.384	0.412	0.582
271.196033535	stimulus	1b	0.616	0.718	0.412	0.582
282.196033535	stimulus	2a	0.283	0.384	0.412	0.582
290.196033535	stimulus	2b	0.616	0.718	0.412	0.582
296.196033535	stimulus	1a	0.283	0.384	0.412	0.582
306.196033535	stimulus	1b	0.616	0.718	0.412	0.582
315.196033535	stimulus	2a	0.283	0.384	0.412	0.582
321.196033535	stimulus	2b	0.616	0.718	0.412	0.582
329.196033535	stimulus	1a	0.283	0.384	0.412	0.582
338.196033535	stimulus	1b	0.616	0.718	0.412	0.582
346.196033535	stimulus	2a	0.283	0.384	0.412	0.582
350.196033535	stimulus	2b	0.616	0.718	0.412	0.582
50.196033535	virtual	S	NA	NA	NA	NA
86.396097135	response	R	NA	NA	NA	NA
96.802940535	response	R	NA	NA	NA	NA
106.428030835	response	R	NA	NA	NA	NA
114.097633135	response	R	NA	NA	NA	NA
118.828047835	response	R	NA	NA	NA	NA
124.528014435	response	R	NA	NA	NA	NA
138.192040435	response	R	NA	NA	NA	NA
141.224020235	response	R	NA	NA	NA	NA
145.407197035	response	R	NA	NA	NA	NA
147.818751235	response	R	NA	NA	NA	NA
149.609566435	response	R	NA	NA	NA	NA
151.635867335	response	R	NA	NA	NA	NA
153.624019135	response	R	NA	NA	NA	NA
157.192024835	response	R	NA	NA	NA	NA
163.192006435	response	R	NA	NA	NA	NA
165.792012035	response	R	NA	NA	NA	NA
168.524001735	response	R	NA	NA	NA	NA
177.124026035	response	R	NA	NA	NA	NA
178.624008235	response	R	NA	NA	NA	NA
184.856021835	response	R	NA	NA	NA	NA
188.235863235	response	R	NA	NA	NA	NA
189.978625735	response	R	NA	NA	NA	NA
191.040801935	response	R	NA	NA	NA	NA
192.018213035	response	R	NA	NA	NA	NA
193.975180535	response	R	NA	NA	NA	NA
195.388014435	response	R	NA	NA	NA	NA
198.355993435	response	R	NA	NA	NA	NA
199.356013435	response	R	NA	NA	NA	NA
201.488016935	response	R	NA	NA	NA	NA
202.088003735	response	R	NA	NA	NA	NA
206.456034335	response	R	NA	NA	NA	NA
210.388049335	response	R	NA	NA	NA	NA
211.556025535	response	R	NA	NA	NA	NA
212.788026635	response	R	NA	NA	NA	NA
214.856026135	response	R	NA	NA	NA	NA
215.524048035	response	R	NA	NA	NA	NA
216.220018435	response	R	NA	NA	NA	NA
220.920027335	response	R	NA	NA	NA	NA
221.320021235	response	R	NA	NA	NA	NA
221.856025935	response	R	NA	NA	NA	NA
222.920001735	response	R	NA	NA	NA	NA
223.756036435	response	R	NA	NA	NA	NA
228.620014835	response	R	NA	NA	NA	NA
230.288008635	response	R	NA	NA	NA	NA
231.356034735	response	R	NA	NA	NA	NA
232.320060735	response	R	NA	NA	NA	NA
233.888024435	response	R	NA	NA	NA	NA
237.088020135	response	R	NA	NA	NA	NA
237.556030035	response	R	NA	NA	NA	NA
238.256020635	response	R	NA	NA	NA	NA
239.320007235	response	R	NA	NA	NA	NA
240.610717035	response	R	NA	NA	NA	NA
242.888031635	response	R	NA	NA	NA	NA
246.548852835	response	R	NA	NA	NA	NA
247.421927335	response	R	NA	NA	NA	NA
254.515873835	response	R	NA	NA	NA	NA
257.188050835	response	R	NA	NA	NA	NA
257.588017935	response	R	NA	NA	NA	NA
258.488057235	response	R	NA	NA	NA	NA
259.220029435	response	R	NA	NA	NA	NA
260.352015735	response	R	NA	NA	NA	NA
261.052022035	response	R	NA	NA	NA	NA
261.488033235	response	R	NA	NA	NA	NA
262.988012635	response	R	NA	NA	NA	NA
263.420015935	response	R	NA	NA	NA	NA
264.320023535	response	R	NA	NA	NA	NA
266.288015335	response	R	NA	NA	NA	NA
267.220018935	response	R	NA	NA	NA	NA
268.152039635	response	R	NA	NA	NA	NA
269.052024535	response	R	NA	NA	NA	NA
270.088047935	response	R	NA	NA	NA	NA
270.952085335	response	R	NA	NA	NA	NA
271.952043035	response	R	NA	NA	NA	NA
273.720018735	response	R	NA	NA	NA	NA
274.320059035	response	R	NA	NA	NA	NA
274.952044535	response	R	NA	NA	NA	NA
276.352023935	response	R	NA	NA	NA	NA
277.352025035	response	R	NA	NA	NA	NA
278.120029535	response	R	NA	NA	NA	NA
278.484020235	response	R	NA	NA	NA	NA
279.152041835	response	R	NA	NA	NA	NA
279.884051835	response	R	NA	NA	NA	NA
280.420055835	response	R	NA	NA	NA	NA
280.920035235	response	R	NA	NA	NA	NA
281.420035535	response	R	NA	NA	NA	NA
282.384023135	response	R	NA	NA	NA	NA
285.820043635	response	R	NA	NA	NA	NA
288.440216735	response	R	NA	NA	NA	NA
289.364873335	response	R	NA	NA	NA	NA
290.379693435	response	R	NA	NA	NA	NA
291.029263735	response	R	NA	NA	NA	NA
291.884042435	response	R	NA	NA	NA	NA
292.484006335	response	R	NA	NA	NA	NA
293.384007135	response	R	NA	NA	NA	NA
294.620049835	response	R	NA	NA	NA	NA
295.952051135	response	R	NA	NA	NA	NA
298.952050435	response	R	NA	NA	NA	NA
299.620057335	response	R	NA	NA	NA	NA
302.652012935	response	R	NA	NA	NA	NA
303.184051035	response	R	NA	NA	NA	NA
305.216009135	response	R	NA	NA	NA	NA
305.984043235	response	R	NA	NA	NA	NA
309.716017535	response	R	NA	NA	NA	NA
310.152011135	response	R	NA	NA	NA	NA
310.652026935	response	R	NA	NA	NA	NA
311.084026135	response	R	NA	NA	NA	NA
311.516029935	response	R	NA	NA	NA	NA
311.916028035	response	R	NA	NA	NA	NA
317.784009935	response	R	NA	NA	NA	NA
318.452020935	response	R	NA	NA	NA	NA
318.984031235	response	R	NA	NA	NA	NA
319.716009535	response	R	NA	NA	NA	NA
320.252015835	response	R	NA	NA	NA	NA
320.716021435	response	R	NA	NA	NA	NA
321.552018935	response	R	NA	NA	NA	NA
325.684025035	response	R	NA	NA	NA	NA
336.416047935	response	R	NA	NA	NA	NA
337.084015135	response	R	NA	NA	NA	NA
337.884023935	response	R	NA	NA	NA	NA
344.784039935	response	R	NA	NA	NA	NA
345.248031035	response	R	NA	NA	NA	NA
345.648008835	response	R	NA	NA	NA	NA
350.216016535	virtual	E	NA	NA	NA	NA
