id	start_time	duration	norm_pos_x	norm_pos_y
0	0.000	0.164	0.520	0.013
1	0.264	0.336	0.537	0.505
2	0.632	0.368	0.438	0.501
3	1.076	0.479	0.683	0.500
4	1.619	0.433	0.624	0.492
5	2.065	0.235	0.702	0.503
6	2.432	0.532	0.604	0.504
7	3.000	0.700	0.654	0.498
8	3.732	0.468	0.591	-0.023
9	4.364	0.436	0.514	-0.034
10	4.832	0.868	0.620	0.522
11	5.900	0.164	0.551	0.473
12	6.264	0.336	0.369	0.472
13	6.664	1.668	0.672	0.444
14	8.464	0.236	0.535	0.465
15	8.732	0.300	0.441	0.458
16	9.200	0.200	0.589	0.421
17	9.432	0.968	0.507	0.428
18	10.432	0.398	0.695	0.520
19	10.888	0.311	0.586	0.507
20	11.470	0.401	0.443	0.501
21	11.944	0.310	0.355	0.515
22	12.480	0.152	0.620	0.452
23	12.832	0.168	0.472	0.452
24	13.032	1.232	0.394	0.466
25	14.332	0.300	0.687	0.526
26	14.996	0.168	0.479	0.513
27	15.196	0.200	0.424	0.518
28	15.432	0.900	0.332	0.524
29	16.364	0.268	0.406	0.557
30	16.864	0.374	0.674	0.491
31	17.283	0.196	0.614	0.487
32	17.493	0.239	0.515	0.482
33	17.764	0.200	0.440	0.476
34	17.996	0.236	0.382	0.479
35	18.264	0.168	0.312	0.479
36	18.464	0.432	0.410	0.488
37	19.096	0.168	0.411	0.460
38	19.296	0.168	0.321	0.460
39	19.496	0.268	0.529	0.419
40	19.796	0.200	0.720	0.534
41	20.196	0.268	0.507	0.516
42	20.496	0.168	0.442	0.530
43	20.696	0.300	0.362	0.525
44	21.064	0.200	0.712	0.483
45	21.296	0.168	0.657	0.476
46	21.496	0.168	0.575	0.469
47	21.696	0.168	0.514	0.478
48	21.896	0.200	0.427	0.475
49	22.132	0.232	0.332	0.467
50	22.396	0.636	0.537	0.440
51	23.064	0.500	0.588	0.508
52	23.596	0.536	0.504	0.513
53	24.164	0.668	0.424	0.506
54	24.864	0.368	0.600	0.524
55	25.396	0.236	0.490	0.565
56	25.764	0.432	0.619	0.523
57	26.332	0.832	0.558	0.548
58	27.196	0.300	0.638	0.533
59	27.664	0.200	0.476	0.552
60	27.896	0.168	0.552	0.548
61	29.232	0.200	0.542	0.568
62	29.464	1.132	0.538	0.510
63	30.632	1.164	0.541	0.475
64	31.832	0.905	0.539	0.542
65	32.791	0.504	0.486	0.577
66	33.362	3.793	0.561	0.503
67	37.206	1.558	0.632	0.555
68	39.196	1.436	0.582	0.521
69	40.696	0.336	0.502	0.571
70	41.064	0.432	0.561	0.532
71	41.696	3.500	0.614	0.524
72	45.228	0.268	0.593	0.502
73	45.528	1.300	0.533	0.482
74	46.864	0.332	0.609	0.484
75	47.228	0.436	0.595	0.477
76	47.728	0.400	0.545	0.469
77	48.164	0.832	0.432	0.478
78	49.028	0.268	0.576	0.497
79	49.364	1.232	0.629	0.494
80	50.628	0.268	0.688	0.475
81	50.928	0.568	0.353	0.468
82	51.528	0.536	0.527	0.535
83	52.228	0.168	0.505	0.615
84	52.428	5.368	0.538	0.534
85	57.828	3.736	0.529	0.474
86	61.596	0.668	0.482	0.474
87	62.396	1.332	0.370	0.519
88	63.764	2.232	0.543	0.519
89	66.096	0.500	0.387	0.506
90	66.664	0.500	0.681	0.542
91	67.228	0.268	0.609	0.588
92	67.528	3.336	0.655	0.556
93	70.896	0.468	0.602	0.539
94	71.396	1.400	0.669	0.561
95	73.028	0.500	0.351	0.525
96	73.560	0.968	0.391	0.490
97	74.560	0.336	0.388	0.562
98	74.960	0.500	0.664	0.583
99	75.496	0.332	0.605	0.607
100	75.860	1.036	0.629	0.559
101	76.928	0.232	0.353	0.534
102	77.196	1.432	0.364	0.553
103	78.660	6.936	0.490	0.525
104	85.628	0.368	0.696	0.485
105	86.028	0.468	0.643	0.518
106	86.528	0.768	0.698	0.509
107	87.328	0.332	0.604	0.506
108	88.089	0.339	0.666	0.543
109	88.660	0.608	0.349	0.524
110	89.398	0.178	0.519	0.520
111	89.633	0.487	0.698	0.485
112	90.204	0.264	0.579	0.544
113	90.521	0.830	0.355	0.499
114	91.822	0.418	0.341	0.526
115	92.317	0.811	0.383	0.535
116	93.160	0.387	0.461	0.549
117	93.608	0.484	0.384	0.528
118	94.151	0.360	0.479	0.565
119	94.716	2.883	0.668	0.561
120	97.675	0.258	0.627	0.510
121	98.260	0.436	0.694	0.584
122	98.896	3.164	0.366	0.537
123	102.128	0.300	0.628	0.618
124	102.460	0.600	0.682	0.626
125	103.092	1.236	0.657	0.604
126	104.392	3.100	0.366	0.529
127	107.728	0.200	0.599	0.564
128	107.960	0.532	0.702	0.606
129	108.528	0.632	0.646	0.601
130	109.228	0.891	0.314	0.540
131	110.174	0.329	0.390	0.570
132	110.574	0.503	0.716	0.564
133	111.146	3.760	0.668	0.594
134	114.957	0.460	0.675	0.500
135	115.474	2.223	0.356	0.576
136	117.735	0.693	0.361	0.457
137	118.460	1.468	0.374	0.526
138	119.960	0.300	0.474	0.556
139	120.292	1.836	0.370	0.527
140	122.160	0.168	0.297	0.643
141	122.360	1.968	0.338	0.539
142	124.360	1.600	0.367	0.529
143	126.160	0.768	0.692	0.570
144	126.960	0.332	0.600	0.575
145	127.328	0.432	0.674	0.593
146	127.792	0.300	0.609	0.642
147	128.128	1.896	0.663	0.606
148	130.124	0.300	0.534	0.589
149	130.460	2.300	0.355	0.549
150	132.792	0.500	0.361	0.557
151	133.324	1.636	0.690	0.579
152	134.992	5.300	0.507	0.517
153	140.824	0.300	0.676	0.517
154	141.160	0.364	0.651	0.518
155	141.560	0.164	0.643	0.526
156	141.760	0.632	0.328	0.478
157	142.460	0.432	0.687	0.530
158	142.924	0.300	0.599	0.565
159	143.260	0.200	0.489	0.570
160	143.492	0.741	0.344	0.536
161	144.310	0.366	0.669	0.555
162	144.729	0.352	0.414	0.537
163	145.141	0.199	0.649	0.569
164	145.407	0.418	0.667	0.562
165	145.886	0.349	0.483	0.524
166	146.290	0.538	0.426	0.543
167	146.888	0.176	0.362	0.510
168	147.114	0.577	0.678	0.515
169	147.745	0.854	0.652	0.549
170	148.678	0.196	0.545	0.561
171	148.933	0.608	0.364	0.517
172	149.610	1.790	0.650	0.561
173	151.636	0.272	0.345	0.513
174	152.005	0.263	0.665	0.552
175	152.415	1.245	0.352	0.512
176	153.692	0.500	0.687	0.534
177	154.224	0.368	0.605	0.529
178	154.760	0.264	0.651	0.568
179	155.060	0.232	0.668	0.542
180	155.324	0.236	0.559	0.535
181	155.592	0.868	0.660	0.554
182	156.492	3.300	0.344	0.516
183	159.824	0.200	0.684	0.546
184	160.056	0.400	0.697	0.556
185	160.492	1.264	0.658	0.590
186	161.824	1.000	0.333	0.521
187	162.856	1.436	0.667	0.543
188	164.324	0.332	0.595	0.551
189	164.724	0.700	0.368	0.503
190	165.492	0.900	0.645	0.523
191	166.424	1.032	0.351	0.491
192	167.524	0.768	0.683	0.487
193	168.356	2.200	0.361	0.507
194	170.624	0.800	0.360	0.441
195	171.456	0.200	0.438	0.489
196	171.692	1.732	0.656	0.551
197	173.492	0.664	0.330	0.507
198	174.192	0.632	0.459	0.571
199	174.856	0.268	0.607	0.593
200	175.156	2.000	0.669	0.612
201	177.192	2.364	0.649	0.576
202	179.592	0.764	0.321	0.498
203	180.392	0.732	0.369	0.551
204	181.192	1.464	0.680	0.559
205	182.692	0.732	0.688	0.480
206	183.524	3.558	0.534	0.545
207	187.207	0.267	0.642	0.544
208	187.520	0.365	0.702	0.558
209	187.954	0.219	0.583	0.516
210	188.236	1.128	0.370	0.528
211	189.654	0.957	0.663	0.549
212	190.667	0.184	0.393	0.530
213	190.916	0.259	0.328	0.494
214	191.323	0.219	0.520	0.521
215	191.605	0.413	0.667	0.505
216	192.450	0.232	0.377	0.543
217	192.746	0.560	0.336	0.564
218	193.369	0.209	0.364	0.537
219	193.636	1.620	0.628	0.554
220	195.488	1.400	0.355	0.517
221	196.924	0.400	0.445	0.531
222	197.424	0.564	0.635	0.571
223	198.056	6.100	0.361	0.519
224	204.188	2.636	0.339	0.581
225	206.888	0.568	0.685	0.601
226	207.488	0.800	0.628	0.622
227	208.356	0.400	0.317	0.517
228	208.788	0.868	0.360	0.557
229	209.724	0.832	0.669	0.572
230	210.588	1.668	0.349	0.527
231	212.488	0.568	0.668	0.549
232	213.124	0.364	0.609	0.554
233	213.556	0.168	0.346	0.487
234	213.924	0.332	0.338	0.541
235	214.288	2.468	0.366	0.479
236	216.788	1.932	0.415	0.503
237	218.788	0.400	0.710	0.535
238	219.220	0.336	0.642	0.562
239	219.620	0.636	0.384	0.546
240	220.320	0.268	0.725	0.598
241	220.656	2.432	0.353	0.519
242	223.120	0.400	0.661	0.552
243	223.556	1.764	0.368	0.545
244	225.456	0.200	0.491	0.573
245	225.788	0.600	0.721	0.561
246	226.456	0.932	0.500	0.565
247	227.420	0.400	0.606	0.563
248	227.856	1.500	0.690	0.544
249	229.620	4.768	0.374	0.512
250	234.456	0.332	0.740	0.576
251	234.820	0.300	0.676	0.572
252	235.256	0.332	0.332	0.554
253	235.620	0.636	0.391	0.581
254	236.320	2.168	0.646	0.551
255	238.520	0.600	0.567	0.527
256	239.156	1.212	0.422	0.512
257	240.424	0.925	0.661	0.521
258	241.413	0.561	0.600	0.499
259	242.043	1.145	0.349	0.509
260	243.220	0.800	0.384	0.543
261	244.256	0.732	0.656	0.524
262	245.020	0.332	0.583	0.574
263	245.388	0.500	0.660	0.578
264	245.920	0.268	0.604	0.570
265	246.482	1.590	0.349	0.529
266	248.233	1.872	0.640	0.541
267	250.169	0.201	0.585	0.536
268	250.424	0.726	0.339	0.541
269	251.210	1.060	0.379	0.451
270	252.330	0.293	0.646	0.470
271	252.834	0.346	0.691	0.468
272	253.240	0.437	0.628	0.464
273	254.072	0.718	0.345	0.485
274	254.863	0.467	0.679	0.485
275	255.342	0.710	0.607	0.524
276	256.088	1.364	0.522	0.525
277	257.488	0.400	0.591	0.552
278	257.920	0.400	0.659	0.545
279	258.352	0.236	0.610	0.572
280	258.752	2.336	0.338	0.483
281	261.252	0.468	0.332	0.529
282	261.752	1.900	0.358	0.515
283	263.852	0.568	0.316	0.500
284	264.588	1.364	0.659	0.517
285	265.988	0.200	0.619	0.600
286	266.220	0.832	0.647	0.548
287	267.120	0.632	0.332	0.528
288	267.788	0.400	0.397	0.551
289	268.220	1.068	0.329	0.519
290	269.552	0.400	0.332	0.523
291	270.020	0.632	0.646	0.538
292	270.688	0.400	0.541	0.565
293	271.120	0.868	0.317	0.512
294	272.020	0.700	0.365	0.519
295	272.788	0.500	0.652	0.527
296	273.352	0.468	0.320	0.511
297	273.984	0.168	0.657	0.535
298	274.384	1.668	0.329	0.510
299	276.252	0.368	0.659	0.521
300	276.684	1.236	0.332	0.466
301	278.152	2.700	0.345	0.465
302	280.884	0.836	0.657	0.513
303	281.752	0.768	0.585	0.514
304	282.552	0.268	0.649	0.509
305	282.884	0.636	0.350	0.488
306	283.552	0.368	0.546	0.510
307	283.952	1.532	0.639	0.518
308	285.520	0.432	0.565	0.532
309	285.984	0.536	0.622	0.528
310	286.620	0.200	0.492	0.514
311	286.920	2.581	0.341	0.481
312	289.570	0.668	0.631	0.530
313	290.542	1.342	0.327	0.478
314	292.120	4.600	0.328	0.495
315	296.955	1.029	0.626	0.544
316	298.052	0.868	0.311	0.538
317	298.952	0.268	0.413	0.567
318	299.252	1.168	0.642	0.538
319	300.484	3.300	0.328	0.530
320	304.084	0.868	0.654	0.531
321	305.016	0.400	0.402	0.531
322	305.452	0.900	0.322	0.508
323	306.384	0.668	0.379	0.502
324	307.084	0.468	0.311	0.530
325	307.584	1.400	0.350	0.543
326	309.016	0.436	0.406	0.513
327	309.516	4.168	0.352	0.494
328	313.716	0.568	0.343	0.491
329	314.316	0.700	0.639	0.530
330	315.052	0.200	0.586	0.653
331	315.284	0.800	0.633	0.579
332	316.116	0.536	0.571	0.577
333	316.852	0.500	0.576	0.557
334	317.384	4.400	0.608	0.559
335	321.852	0.700	0.333	0.535
336	322.884	0.432	0.320	0.535
337	323.684	0.600	0.669	0.583
338	324.352	8.564	0.356	0.524
339	332.984	0.500	0.323	0.566
340	333.516	7.500	0.334	0.546
341	341.048	3.168	0.372	0.542
342	344.316	0.400	0.503	0.556
343	344.748	0.968	0.654	0.541
344	345.748	0.600	0.581	0.527
345	346.448	0.500	0.373	0.492
346	347.016	2.868	0.626	0.547
347	349.948	0.368	0.555	0.539
348	350.348	0.268	0.333	0.534
349	350.684	3.300	0.547	0.530
