time	x_norm	y_norm
0.000	0.662	0.369
0.036	0.661	0.365
0.068	0.660	0.362
0.100	0.669	0.365
0.136	0.711	0.374
0.268	0.573	0.460
0.368	0.557	0.449
0.400	0.550	0.452
0.436	0.548	0.452
0.468	0.547	0.445
0.500	0.545	0.442
0.536	0.543	0.443
0.568	0.492	0.397
0.600	0.492	0.392
0.636	0.493	0.398
0.668	0.495	0.400
0.700	0.495	0.397
0.736	0.494	0.395
0.768	0.495	0.396
0.800	0.494	0.395
0.836	0.494	0.391
0.868	0.495	0.387
0.900	0.495	0.385
0.936	0.494	0.382
0.968	0.495	0.381
1.000	0.494	0.380
1.036	0.493	0.381
1.068	0.494	0.378
1.100	0.494	0.375
1.136	0.493	0.380
1.168	0.492	0.380
1.200	0.494	0.377
1.236	0.496	0.382
1.268	0.499	0.386
1.300	0.497	0.385
1.336	0.476	0.358
1.368	0.478	0.360
1.400	0.481	0.366
1.436	0.482	0.367
1.468	0.481	0.367
1.500	0.485	0.367
1.536	0.484	0.368
1.568	0.485	0.369
1.600	0.487	0.372
1.636	0.489	0.377
1.668	0.490	0.379
1.736	0.515	0.510
1.968	0.569	0.451
2.000	0.562	0.461
2.036	0.558	0.452
2.068	0.555	0.443
2.100	0.552	0.431
2.136	0.523	0.454
2.168	0.518	0.430
2.200	0.513	0.421
2.236	0.508	0.415
2.268	0.506	0.408
2.300	0.499	0.410
2.336	0.493	0.417
2.368	0.484	0.424
2.400	0.475	0.427
2.468	0.459	0.434
2.500	0.454	0.434
2.536	0.453	0.434
2.568	0.453	0.437
2.600	0.452	0.436
2.636	0.453	0.431
2.668	0.454	0.426
2.700	0.454	0.425
2.736	0.455	0.419
2.768	0.457	0.412
2.800	0.456	0.414
2.836	0.459	0.409
2.868	0.461	0.407
2.900	0.464	0.402
2.936	0.465	0.402
2.968	0.466	0.399
3.000	0.466	0.397
3.036	0.463	0.399
3.068	0.462	0.399
3.100	0.462	0.401
3.136	0.460	0.402
3.168	0.464	0.408
3.200	0.461	0.407
3.236	0.462	0.408
3.268	0.465	0.407
3.300	0.485	0.396
3.336	0.524	0.398
3.368	0.528	0.395
3.400	0.529	0.398
3.436	0.533	0.394
3.468	0.534	0.396
3.668	0.591	0.388
3.736	0.579	0.381
3.768	0.570	0.375
3.800	0.567	0.370
3.868	0.567	0.399
3.900	0.568	0.405
3.936	0.567	0.409
3.968	0.569	0.405
4.000	0.568	0.400
4.036	0.567	0.400
4.068	0.567	0.397
4.100	0.570	0.391
4.136	0.572	0.386
4.168	0.573	0.384
4.200	0.576	0.380
4.236	0.578	0.377
4.268	0.615	0.363
4.368	0.658	0.364
4.400	0.661	0.363
4.436	0.660	0.362
4.468	0.752	0.336
4.500	0.787	0.318
4.536	0.788	0.309
4.568	0.790	0.312
4.600	0.789	0.316
4.636	0.791	0.319
4.668	0.794	0.318
4.700	0.796	0.317
4.736	0.795	0.317
4.768	0.781	0.342
4.800	0.782	0.342
