id	start_time	duration	norm_pos_x	norm_pos_y
103	149.624	0.536	0.623	0.569
104	150.492	2.132	0.616	0.569
105	152.660	0.332	0.641	0.536
106	153.392	0.800	0.336	0.533
107	154.224	0.936	0.347	0.569
108	155.392	0.132	0.838	0.499
109	155.560	1.064	0.700	0.548
110	156.892	1.168	0.644	0.589
111	158.392	0.700	0.359	0.614
112	159.124	0.600	0.297	0.770
113	159.760	1.464	0.324	0.545
114	161.292	0.900	0.623	0.570
115	162.424	0.200	0.532	0.556
116	162.660	1.100	0.333	0.518
117	163.924	1.749	0.675	0.533
118	165.754	3.706	0.682	0.611
119	169.492	1.639	0.642	0.622
120	171.704	1.469	0.696	0.664
121	173.244	0.203	0.646	0.641
122	173.788	0.404	0.342	0.511
123	174.260	3.332	0.635	0.501
124	178.024	2.268	0.640	0.549
125	180.692	1.364	0.347	0.513
126	182.256	0.268	0.440	0.578
127	182.556	0.236	0.337	0.525
128	183.024	0.432	0.621	0.627
129	183.492	0.532	0.686	0.595
130	184.056	1.068	0.653	0.543
131	185.324	0.368	0.556	0.585
132	185.792	0.332	0.417	0.508
133	186.424	0.768	0.632	0.610
134	187.256	0.700	0.668	0.568
135	188.024	3.287	0.321	0.569
136	191.647	2.348	0.700	0.587
137	194.394	0.248	0.642	0.524
138	194.994	1.092	0.346	0.518
139	196.412	0.159	0.385	0.604
140	196.849	0.477	0.701	0.609
141	197.823	0.794	0.630	0.601
142	198.712	1.193	0.687	0.578
143	200.346	0.255	0.512	0.545
144	200.673	2.519	0.610	0.536
145	203.556	0.600	0.590	0.600
146	204.392	0.464	0.306	0.517
147	204.924	0.478	0.640	0.527
148	205.542	1.482	0.326	0.546
149	207.256	0.400	0.637	0.593
150	208.024	0.564	0.355	0.576
151	208.688	0.700	0.628	0.546
152	209.588	0.936	0.336	0.546
153	210.756	0.268	0.561	0.602
154	211.056	1.332	0.624	0.603
155	212.456	0.500	0.349	0.521
156	213.188	0.236	0.303	0.608
157	213.456	0.200	0.602	0.565
158	213.688	0.868	0.662	0.564
159	215.024	0.300	0.792	-0.345
160	215.524	2.700	0.614	0.534
161	218.524	3.200	0.317	0.567
162	221.856	0.800	0.426	0.545
163	222.888	3.636	0.328	0.483
164	226.788	2.436	0.709	0.550
165	229.424	2.264	0.686	0.578
166	232.056	2.868	0.341	0.566
167	235.156	0.532	0.673	0.644
168	235.720	0.868	0.663	0.625
169	236.620	0.568	0.737	0.616
170	237.488	0.432	0.389	0.494
171	237.956	1.064	0.315	0.523
172	239.120	0.468	0.694	0.564
173	239.956	0.800	0.368	0.544
174	240.788	0.400	0.509	0.642
175	241.456	0.532	0.339	0.587
176	242.056	0.832	0.643	0.542
177	243.088	0.732	0.340	0.558
178	243.856	1.100	0.312	0.546
179	245.220	2.700	0.705	0.619
180	247.956	1.664	0.717	0.630
181	249.656	1.032	0.654	0.624
182	250.720	0.200	0.650	0.582
183	250.988	0.500	0.702	0.677
184	251.556	0.532	0.397	0.486
185	252.288	3.232	0.319	0.521
186	255.620	0.968	0.689	0.563
187	256.656	0.764	0.340	0.496
188	257.620	0.536	0.326	0.570
189	258.188	0.300	0.475	0.574
190	258.520	0.536	0.622	0.611
191	259.320	0.868	0.349	0.563
192	260.552	2.130	0.629	0.622
193	263.039	0.159	0.449	0.608
194	263.353	0.578	0.329	0.588
195	264.022	0.338	0.374	0.608
196	264.857	0.116	0.593	0.571
197	265.098	2.484	0.661	0.606
198	267.763	0.225	0.438	0.565
199	268.020	0.332	0.348	0.541
200	268.388	0.100	0.397	0.398
201	268.535	0.153	0.576	0.502
202	268.720	1.200	0.652	0.586
203	269.988	0.532	0.663	0.564
204	270.552	2.200	0.643	0.547
205	272.820	0.200	0.380	0.476
206	273.288	0.464	0.315	0.576
207	273.852	1.168	0.679	0.640
208	275.052	0.500	0.654	0.589
209	275.788	1.100	0.334	0.537
210	276.920	1.632	0.335	0.549
211	278.588	0.300	0.616	0.592
212	278.920	0.268	0.641	0.608
213	279.420	2.432	0.397	0.611
214	281.920	0.668	0.568	0.544
215	282.654	0.597	0.387	0.517
216	283.320	0.232	0.460	0.519
217	283.952	0.300	0.333	0.551
218	284.288	0.232	0.523	0.522
219	284.588	0.232	0.590	0.514
220	285.052	0.736	0.345	0.530
221	285.888	1.300	0.615	0.525
222	287.220	0.600	0.585	0.562
223	287.852	0.800	0.627	0.529
224	288.688	1.532	0.327	0.514
225	290.552	1.336	0.668	0.585
226	291.952	0.300	0.740	0.796
227	292.788	0.132	0.879	0.687
228	292.952	0.436	0.610	0.557
229	293.452	1.932	0.365	0.541
230	295.420	0.200	0.322	0.542
231	295.684	0.268	0.439	0.541
232	295.984	0.300	0.344	0.523
233	296.584	3.300	0.655	0.578
234	299.920	1.000	0.628	0.435
235	301.084	0.685	0.690	0.593
236	302.012	0.688	0.615	0.540
237	302.805	1.322	0.322	0.523
