id	start_time	duration	norm_pos_x	norm_pos_y
0	0.364	0.268	0.338	0.527
1	0.664	0.268	0.609	0.535
2	0.964	0.568	0.374	0.544
3	1.564	0.500	0.311	0.560
4	2.132	0.200	0.538	0.573
5	2.364	0.368	0.609	0.582
6	2.764	0.168	0.414	0.576
7	3.000	5.100	0.605	0.591
8	8.332	0.632	0.639	0.573
9	9.164	0.436	0.343	0.570
10	9.632	0.268	0.566	0.565
11	9.932	0.932	0.612	0.592
12	11.000	0.464	0.335	0.592
13	11.500	0.264	0.408	0.602
14	11.800	1.232	0.323	0.599
15	13.064	0.200	0.603	0.575
16	13.332	2.064	0.308	0.586
17	15.632	1.132	0.317	0.568
18	16.832	0.332	0.611	0.565
19	17.232	0.300	0.370	0.578
20	17.564	0.768	0.325	0.588
21	18.364	0.232	0.548	0.577
22	18.664	0.168	0.289	0.570
23	18.864	1.268	0.340	0.598
24	20.164	0.168	0.606	0.606
25	20.364	0.368	0.616	0.588
26	20.796	0.636	0.291	0.578
27	21.732	0.400	0.297	0.559
28	22.432	0.600	0.300	0.544
29	23.064	6.300	0.647	0.584
30	29.396	0.200	0.399	0.616
31	29.796	0.200	0.631	0.581
32	30.064	4.732	0.307	0.571
33	34.864	0.168	0.577	0.550
34	35.096	0.400	0.801	0.548
35	35.564	0.168	0.401	0.556
36	35.764	0.400	0.286	0.579
37	36.696	0.768	0.358	0.603
38	37.496	0.168	0.398	0.622
39	37.696	0.568	0.335	0.621
40	38.296	0.800	0.408	0.614
41	39.132	0.564	0.342	0.589
42	39.732	0.300	0.318	0.584
43	40.064	1.632	0.642	0.574
44	41.732	0.264	0.676	0.604
45	42.164	1.532	0.686	0.617
46	43.732	0.896	0.660	0.680
47	44.828	0.436	0.712	0.674
48	45.676	0.220	0.863	1.055
49	46.100	0.196	0.368	0.635
50	46.328	5.700	0.295	0.584
51	52.064	1.832	0.321	0.608
52	53.928	0.168	0.564	0.564
53	54.128	2.036	0.645	0.591
54	56.196	0.968	0.608	0.619
55	57.196	0.168	0.531	0.628
56	57.396	1.168	0.654	0.597
57	58.596	0.268	0.467	0.581
58	58.896	0.932	0.315	0.573
59	59.864	0.832	0.382	0.603
