id	start_time	duration	norm_pos_x	norm_pos_y
12	-0.400	1.200	0.475	0.529
13	0.832	0.332	0.566	0.519
14	1.400	0.964	0.426	0.551
15	2.564	0.300	0.654	0.525
16	2.964	0.500	0.387	0.526
17	3.500	0.200	0.342	0.538
18	3.864	0.236	0.640	0.528
19	4.132	0.332	0.379	0.535
20	4.500	0.164	0.585	0.529
21	4.700	0.364	0.669	0.522
22	5.200	0.532	0.478	0.515
23	5.764	0.200	0.642	0.512
24	6.000	0.232	0.378	0.532
25	6.264	0.200	0.189	0.542
26	6.600	0.164	0.315	0.530
27	6.800	0.600	0.316	0.550
28	7.632	0.232	0.434	0.573
29	7.932	0.332	0.650	0.549
30	8.300	0.364	0.364	0.541
31	8.700	0.200	0.645	0.558
32	8.964	1.436	0.363	0.560
33	10.432	2.768	0.319	0.569
34	13.232	0.800	0.367	0.557
35	14.064	7.532	0.313	0.588
36	21.632	0.532	0.350	0.620
37	22.196	0.300	0.304	0.632
38	22.564	3.932	0.677	0.577
39	26.596	0.400	0.584	0.543
40	27.464	0.432	0.110	0.526
41	27.964	0.532	0.650	0.545
42	28.664	0.232	0.600	0.605
43	28.964	0.200	0.372	0.557
44	29.232	0.864	0.653	0.549
45	30.164	0.200	0.452	0.571
46	30.396	0.368	0.661	0.555
47	30.832	0.332	0.348	0.572
48	31.232	0.232	0.645	0.546
49	31.532	0.432	0.379	0.550
50	31.996	3.500	0.315	0.576
51	35.532	1.664	0.331	0.596
52	37.264	0.300	0.670	0.576
53	37.632	0.900	0.324	0.594
54	38.632	4.400	0.689	0.563
55	43.296	0.200	0.371	0.531
56	43.632	0.464	0.240	0.520
57	44.132	0.200	0.352	0.548
58	44.596	0.300	0.656	0.531
59	45.096	0.200	0.686	0.565
60	45.432	0.764	0.389	0.547
61	46.228	0.400	0.607	0.546
62	46.664	0.564	0.368	0.542
63	47.296	0.500	0.105	0.526
64	47.828	0.600	0.238	0.555
65	48.464	1.964	0.303	0.573
66	50.464	1.164	0.356	0.559
67	51.664	0.300	0.300	0.556
68	51.996	0.568	0.349	0.584
69	52.628	0.300	0.666	0.539
70	52.964	1.532	0.344	0.553
71	54.528	0.936	0.306	0.583
72	55.496	0.768	0.377	0.613
73	56.528	1.968	0.671	0.587
74	58.528	0.436	0.400	0.615
75	58.996	0.568	0.625	0.595
76	59.628	0.400	0.236	0.558
77	60.096	0.965	0.642	0.589
78	61.090	0.239	0.577	0.597
79	61.364	0.932	0.629	0.593
80	62.328	0.400	0.669	0.594
81	62.800	0.264	0.351	0.581
82	63.164	0.464	0.636	0.575
83	63.696	1.400	0.309	0.595
84	65.128	0.400	0.349	0.615
85	65.764	0.732	0.338	0.585
86	66.528	0.568	0.294	0.578
87	67.128	0.668	0.332	0.590
88	67.864	0.164	0.530	0.572
89	68.464	0.332	0.348	0.592
90	68.964	0.364	0.275	0.593
91	69.528	0.300	0.300	0.582
