time	x_norm	y_norm
0.000	0.484	0.529
0.032	0.485	0.530
0.064	0.484	0.527
0.100	0.483	0.527
0.132	0.483	0.526
0.164	0.483	0.526
0.200	0.482	0.526
0.232	0.481	0.525
0.264	0.479	0.520
0.300	0.480	0.542
0.332	0.475	0.525
0.365	0.468	0.544
0.400	0.444	0.521
0.432	0.441	0.526
0.464	0.439	0.523
0.500	0.437	0.524
0.532	0.438	0.534
0.564	0.477	0.526
0.600	0.477	0.529
0.632	0.472	0.519
0.664	0.473	0.529
0.700	0.472	0.533
0.732	0.473	0.552
0.764	0.470	0.541
0.800	0.472	0.548
0.832	0.582	0.511
0.864	0.580	0.518
0.900	0.577	0.516
0.932	0.576	0.516
0.964	0.575	0.519
1.000	0.572	0.521
1.032	0.547	0.522
1.064	0.547	0.521
1.100	0.547	0.523
1.132	0.548	0.520
1.164	0.567	0.508
1.300	0.514	0.537
1.332	0.507	0.534
1.364	0.485	0.538
1.400	0.441	0.539
1.432	0.438	0.537
1.464	0.435	0.540
1.500	0.434	0.542
1.532	0.432	0.544
1.564	0.430	0.547
1.600	0.429	0.549
1.632	0.429	0.551
1.664	0.429	0.552
1.700	0.427	0.551
1.732	0.427	0.551
1.764	0.426	0.550
1.800	0.426	0.552
1.832	0.425	0.554
1.864	0.425	0.556
1.900	0.425	0.555
1.932	0.425	0.555
1.964	0.425	0.554
2.000	0.424	0.553
2.032	0.424	0.553
2.064	0.424	0.550
2.100	0.424	0.552
2.132	0.425	0.552
2.164	0.426	0.552
2.200	0.426	0.552
2.232	0.426	0.554
2.264	0.425	0.556
2.300	0.423	0.555
2.332	0.425	0.553
2.364	0.427	0.553
2.400	0.354	0.537
2.432	0.357	0.534
2.464	0.358	0.536
2.500	0.358	0.536
2.532	0.362	0.536
2.564	0.642	0.521
2.600	0.656	0.523
2.632	0.654	0.524
2.664	0.655	0.528
2.700	0.654	0.530
2.732	0.654	0.528
2.764	0.654	0.528
2.800	0.654	0.529
2.832	0.657	0.526
2.864	0.662	0.517
2.964	0.414	0.530
