id	start_time	duration	norm_pos_x	norm_pos_y
0	0.236	0.164	0.528	0.228
1	0.436	0.264	0.491	0.258
2	1.000	0.168	0.458	0.370
3	1.336	0.464	0.489	0.372
4	1.836	0.164	0.674	-0.064
5	2.068	0.232	0.518	0.260
6	2.636	0.164	0.619	0.152
7	2.836	0.164	0.944	-0.189
8	3.100	0.300	0.493	0.285
9	3.436	0.464	0.559	0.295
10	4.200	0.200	0.523	0.359
11	4.436	0.300	0.577	0.363
12	4.800	2.536	0.487	0.388
13	7.568	0.900	0.483	0.390
14	8.500	0.500	0.510	0.397
15	9.036	0.364	0.532	0.392
16	9.436	0.264	0.446	0.405
17	9.868	1.100	0.475	0.407
18	11.000	0.368	0.444	0.406
19	11.400	0.400	0.546	0.391
20	12.036	0.400	0.399	0.377
21	12.468	0.268	0.380	0.375
22	12.768	0.200	0.427	0.375
23	13.000	0.200	0.412	0.374
24	13.268	0.368	0.618	0.332
25	13.700	0.168	0.354	0.324
26	14.100	0.236	0.392	0.367
27	14.368	0.668	0.456	0.300
28	15.100	0.268	0.241	-0.077
29	15.436	0.232	0.451	0.193
30	15.736	0.164	0.937	-0.116
31	15.968	0.168	0.442	0.331
32	16.200	0.236	0.116	0.181
33	16.600	0.200	0.306	0.257
34	16.868	1.132	0.642	0.297
35	18.036	0.164	0.685	0.257
36	18.236	0.200	0.669	0.300
37	18.500	0.468	0.246	0.167
38	19.036	0.200	0.608	0.261
39	19.436	0.732	0.372	0.363
40	20.200	0.568	0.315	0.317
41	20.836	0.232	0.200	-0.124
42	21.168	1.532	0.320	0.284
43	22.836	0.400	0.325	0.363
44	23.268	0.232	0.320	0.325
45	23.700	0.200	0.653	0.308
46	23.936	0.332	0.348	0.316
47	24.336	0.464	0.224	-0.155
48	24.836	0.232	0.348	-0.241
49	25.168	0.432	0.386	0.176
50	26.000	0.868	0.337	0.342
51	27.100	0.532	0.221	0.041
52	27.668	0.200	0.310	0.232
53	27.900	0.168	0.361	0.251
54	28.168	0.732	0.333	0.285
55	28.968	0.232	0.624	0.265
56	29.368	0.232	0.391	0.329
57	29.732	0.800	0.299	0.279
58	30.600	0.268	0.362	0.273
59	31.100	0.400	0.351	0.306
60	31.832	0.200	0.276	0.079
61	32.132	0.200	0.406	0.250
62	32.400	0.300	0.321	0.316
63	32.932	0.636	0.646	0.329
64	33.600	0.200	0.663	0.329
65	33.832	0.500	0.647	0.321
66	34.368	0.164	0.658	0.284
67	34.632	0.368	0.588	0.294
68	35.100	0.300	0.358	0.320
69	35.432	0.300	0.294	0.304
70	35.968	0.832	0.668	0.313
71	37.032	0.536	0.695	0.327
72	37.632	0.568	0.634	0.269
73	38.268	0.832	0.368	0.313
74	39.132	0.368	0.642	0.302
75	39.568	0.964	0.419	0.356
76	40.568	0.200	0.390	0.355
77	40.932	0.236	0.461	0.351
78	41.232	0.536	0.649	0.317
79	41.832	0.368	0.391	0.347
80	42.500	0.532	0.374	0.338
81	43.132	0.436	0.604	0.318
82	43.632	0.436	0.387	0.355
83	44.100	0.932	0.367	0.333
84	45.068	1.564	0.353	0.319
85	46.700	1.732	0.317	0.248
86	48.468	0.232	0.388	0.226
87	48.732	3.036	0.365	0.257
88	51.968	0.564	0.374	0.279
89	52.600	0.200	0.326	0.298
90	52.900	2.232	0.645	0.270
91	55.168	0.200	0.704	0.270
92	55.400	1.364	0.694	0.309
93	56.800	1.364	0.679	0.288
94	58.264	0.968	0.674	0.316
95	59.264	2.600	0.669	0.306
96	62.032	1.800	0.678	0.294
97	63.864	0.200	0.615	0.306
98	64.100	0.332	0.376	0.296
99	64.600	0.764	0.324	0.276
100	65.564	0.368	0.381	0.309
101	66.200	0.164	0.293	0.216
102	66.564	1.900	0.349	0.299
103	68.500	0.932	0.368	0.252
104	69.464	0.268	0.330	0.249
105	69.764	0.268	0.470	0.248
106	70.100	0.164	0.410	0.265
107	70.564	0.236	0.348	0.318
108	70.864	1.036	0.672	0.283
109	71.932	0.700	0.663	0.286
110	72.700	0.300	0.380	0.311
111	73.232	3.700	0.654	0.294
112	77.164	0.968	0.674	0.291
113	78.300	1.632	0.678	0.293
114	80.132	0.768	0.669	0.328
115	80.932	2.468	0.338	0.275
116	83.432	0.400	0.325	0.221
117	84.200	1.464	0.324	0.243
118	85.932	0.364	0.418	0.198
119	86.332	0.664	0.373	0.196
120	87.064	3.668	0.324	0.240
121	90.932	0.564	0.351	0.262
122	91.532	1.400	0.334	0.266
123	92.996	0.600	0.655	0.268
124	93.664	0.200	0.711	0.289
125	93.896	0.768	0.686	0.308
126	94.732	0.164	0.716	0.293
127	94.932	0.964	0.680	0.293
128	95.932	0.364	0.723	0.264
129	96.332	1.364	0.700	0.259
130	97.732	0.264	0.749	0.252
131	98.032	1.932	0.712	0.257
132	100.096	0.336	0.391	0.251
133	100.596	0.536	0.372	0.279
134	101.396	0.968	0.362	0.229
135	102.464	1.300	0.302	0.266
136	104.164	0.400	0.330	0.282
137	104.732	0.232	0.191	0.222
138	105.196	0.268	0.287	0.313
139	105.496	0.700	0.326	0.274
140	106.396	0.468	0.352	0.324
141	106.932	0.664	0.667	0.294
142	108.096	0.368	0.570	0.140
143	108.696	0.268	0.367	0.305
144	108.996	0.268	0.312	0.300
145	109.396	0.368	0.338	0.316
146	109.796	0.168	0.394	0.261
147	110.064	0.400	0.646	0.270
148	110.496	0.200	0.597	0.274
149	110.796	0.400	0.402	0.288
150	111.296	0.368	0.357	0.272
151	111.832	0.332	0.394	0.296
152	112.196	0.368	0.385	0.285
153	112.632	0.332	0.595	0.288
154	113.132	0.264	0.361	0.318
155	113.432	0.564	0.648	0.298
156	114.028	0.400	0.428	0.309
157	114.464	0.400	0.408	0.299
158	114.896	0.200	0.355	0.294
159	115.128	0.168	0.414	0.259
160	115.328	0.300	0.373	0.293
161	115.696	0.168	0.614	0.272
162	115.996	0.568	0.365	0.298
163	116.596	0.632	0.281	0.232
164	117.296	0.232	0.413	0.174
165	117.596	0.400	0.464	0.087
166	118.064	0.364	0.423	0.010
167	118.464	0.664	0.337	0.156
168	119.196	0.732	0.364	0.238
169	120.164	0.464	0.382	0.275
170	120.664	0.664	0.359	0.268
171	121.396	0.232	0.413	0.231
172	121.664	0.532	0.384	0.244
173	122.228	0.500	0.367	0.213
174	122.764	1.100	0.358	0.195
175	123.928	1.036	0.664	0.227
176	125.028	0.200	0.425	0.236
177	125.828	0.236	0.837	-0.219
178	126.296	0.632	0.349	0.207
179	126.964	1.100	0.332	0.225
180	128.264	0.632	0.587	0.244
181	128.928	2.668	0.675	0.243
182	131.764	3.200	0.656	0.280
183	134.996	0.500	0.386	0.303
184	135.564	0.364	0.411	0.263
185	135.964	0.532	0.375	0.251
186	136.596	0.232	0.431	0.190
187	136.864	0.300	0.405	0.236
188	137.296	0.200	0.448	0.175
189	137.528	0.268	0.613	0.253
190	137.864	0.400	0.378	0.310
191	138.464	0.200	0.400	0.324
192	138.728	0.368	0.542	0.322
193	139.128	0.168	0.458	0.314
194	139.328	0.200	0.482	0.290
195	139.596	0.300	0.438	0.297
196	139.928	0.436	0.370	0.275
197	140.528	0.400	0.316	0.234
198	140.996	0.532	0.658	0.263
199	141.696	0.864	0.675	0.309
200	142.760	1.200	0.675	0.324
201	143.996	0.200	0.697	0.292
202	144.228	1.200	0.668	0.309
203	145.596	0.364	0.377	0.287
204	146.060	1.536	0.330	0.284
205	147.628	0.368	0.318	0.221
206	148.196	0.432	0.336	0.170
207	148.660	0.268	0.394	0.162
208	149.160	1.068	0.361	0.207
209	150.296	0.832	0.398	0.171
210	151.196	0.300	0.406	0.077
211	151.660	0.936	0.403	0.232
212	152.628	1.168	0.356	0.214
213	153.828	0.332	0.414	0.179
214	154.260	0.614	0.331	0.253
215	154.928	0.732	0.649	0.280
216	155.860	0.300	0.648	0.124
217	156.296	0.432	0.384	0.255
218	156.760	0.836	0.325	0.228
219	157.660	0.368	0.371	0.183
220	158.228	0.832	0.360	0.251
221	159.096	2.064	0.359	0.224
222	161.228	0.368	0.399	0.238
223	161.628	3.300	0.361	0.278
224	164.960	0.536	0.386	0.266
225	165.596	0.364	0.418	0.242
226	166.728	0.400	0.211	0.007
227	167.396	0.264	0.392	0.341
228	167.696	0.964	0.374	0.254
229	168.696	0.532	0.402	0.237
230	169.260	1.436	0.329	0.183
231	170.728	0.200	0.387	0.179
232	170.960	0.268	0.358	0.234
233	171.260	0.732	0.394	0.174
234	172.060	0.568	0.347	0.258
235	172.660	0.568	0.363	0.232
236	173.260	0.468	0.378	0.222
237	173.760	0.868	0.349	0.270
238	174.660	0.268	0.385	0.244
239	175.092	1.368	0.682	0.279
240	177.260	0.232	0.668	0.203
244	178.928	0.200	0.657	0.319
245	179.160	0.300	0.653	0.329
246	179.528	0.232	0.501	0.305
247	179.792	0.500	0.605	0.293
248	180.328	0.364	0.596	0.226
249	180.760	0.532	0.670	0.265
250	181.328	0.964	0.590	0.255
251	182.628	0.164	0.456	0.218
252	183.228	1.432	0.313	0.219
253	184.692	0.200	0.385	0.193
254	184.928	0.464	0.354	0.220
255	185.660	1.068	0.356	0.213
256	186.792	0.368	0.407	0.167
257	187.360	0.532	0.490	-0.185
258	187.960	0.168	0.342	0.145
259	188.160	0.868	0.387	0.147
260	189.128	0.232	0.328	0.244
261	189.628	0.832	0.330	0.284
262	190.692	0.300	0.403	0.276
263	191.060	0.232	0.471	0.072
264	191.528	0.664	0.569	0.282
265	192.228	0.341	0.606	0.254
266	192.592	0.368	0.629	0.245
267	193.292	0.300	0.672	0.253
268	194.760	0.232	0.524	-0.139
269	195.060	0.268	0.281	-0.266
270	195.492	0.436	0.562	0.217
