time	x_norm	y_norm
0.000	0.537	0.234
0.036	0.537	0.229
0.100	0.531	0.207
0.236	0.541	0.257
0.300	0.544	0.253
0.336	0.542	0.255
0.368	0.536	0.254
0.400	0.497	0.258
0.436	0.467	0.265
0.468	0.461	0.270
0.500	0.463	0.272
0.668	0.495	0.318
0.700	0.476	0.310
0.736	0.458	0.312
0.768	0.450	0.319
0.800	0.447	0.313
0.836	0.442	0.313
0.868	0.439	0.326
0.936	0.438	0.314
1.000	0.447	0.317
1.036	0.448	0.309
1.068	0.450	0.315
1.100	0.448	0.329
1.136	0.449	0.343
1.168	0.456	0.314
1.336	0.489	0.398
1.368	0.479	0.410
1.468	0.461	0.417
1.500	0.458	0.412
1.536	0.454	0.406
1.568	0.455	0.398
1.636	0.490	0.360
1.668	0.492	0.361
1.700	0.491	0.359
1.736	0.490	0.364
1.768	0.489	0.365
1.800	0.491	0.361
1.836	0.679	-0.024
1.868	0.696	-0.048
1.900	0.694	-0.046
1.936	0.691	-0.050
1.968	0.688	-0.050
2.000	0.686	-0.047
2.036	0.648	0.010
2.068	0.524	0.276
2.100	0.521	0.270
2.136	0.521	0.269
2.168	0.521	0.273
2.200	0.524	0.274
2.236	0.524	0.277
2.268	0.525	0.279
2.300	0.541	0.257
2.636	0.560	0.175
2.668	0.598	0.172
2.800	0.595	0.114
2.836	0.924	-0.155
2.868	0.940	-0.178
2.900	0.944	-0.185
2.936	0.946	-0.184
2.968	0.947	-0.185
3.000	0.946	-0.183
3.036	0.651	0.190
3.100	0.486	0.336
3.168	0.491	0.341
3.236	0.492	0.341
3.268	0.490	0.333
3.300	0.492	0.334
3.368	0.496	0.322
3.400	0.497	0.316
3.436	0.588	0.306
3.468	0.589	0.304
3.500	0.589	0.302
3.636	0.592	0.299
3.668	0.591	0.298
3.700	0.593	0.292
3.736	0.590	0.283
3.768	0.589	0.289
4.268	0.538	0.325
4.300	0.535	0.325
4.336	0.531	0.331
4.368	0.527	0.334
4.400	0.527	0.335
4.436	0.568	0.312
4.500	0.572	0.337
4.536	0.570	0.345
4.568	0.570	0.346
4.600	0.570	0.350
4.636	0.568	0.354
4.668	0.566	0.362
4.700	0.566	0.365
4.736	0.567	0.367
4.800	0.462	0.361
4.836	0.457	0.362
4.868	0.461	0.363
4.900	0.459	0.368
4.936	0.460	0.357
4.968	0.456	0.357
5.000	0.457	0.358
5.036	0.456	0.359
5.068	0.458	0.362
5.100	0.457	0.360
5.136	0.491	0.346
5.168	0.490	0.350
5.200	0.490	0.357
5.236	0.489	0.355
5.268	0.491	0.355
5.300	0.489	0.353
5.336	0.490	0.357
5.368	0.488	0.358
5.400	0.488	0.359
5.436	0.489	0.356
5.468	0.491	0.356
5.500	0.489	0.361
5.536	0.488	0.356
5.568	0.453	0.375
5.600	0.453	0.368
5.636	0.452	0.376
5.668	0.452	0.380
5.700	0.450	0.383
5.736	0.451	0.386
5.768	0.453	0.381
5.800	0.448	0.384
5.836	0.447	0.393
5.868	0.450	0.387
5.936	0.467	0.384
5.968	0.467	0.386
6.000	0.468	0.385
6.036	0.466	0.384
6.068	0.467	0.380
6.100	0.484	0.349
6.300	0.493	0.403
6.336	0.490	0.406
6.368	0.488	0.407
6.400	0.485	0.400
6.436	0.482	0.401
6.468	0.482	0.400
6.500	0.483	0.402
6.536	0.482	0.397
6.568	0.482	0.390
6.600	0.481	0.388
6.636	0.482	0.376
6.668	0.485	0.378
6.700	0.483	0.376
6.736	0.479	0.380
6.768	0.477	0.379
6.800	0.476	0.379
6.836	0.504	0.381
6.868	0.504	0.388
6.900	0.503	0.388
6.936	0.500	0.384
6.968	0.502	0.384
7.000	0.502	0.380
7.036	0.505	0.379
7.068	0.502	0.380
7.100	0.503	0.379
7.136	0.500	0.382
7.168	0.500	0.377
7.200	0.500	0.378
7.236	0.498	0.374
7.268	0.500	0.373
7.300	0.502	0.376
7.336	0.506	0.372
7.368	0.547	0.309
7.500	0.521	0.407
7.568	0.496	0.403
7.636	0.488	0.404
7.668	0.485	0.400
7.700	0.486	0.398
7.736	0.482	0.394
7.768	0.477	0.393
7.800	0.478	0.393
