id	start_time	duration	norm_pos_x	norm_pos_y
78	54.832	0.368	0.556	0.381
79	55.280	2.020	0.260	0.405
80	57.332	0.247	0.418	0.406
81	57.611	0.453	0.275	0.411
82	58.132	0.232	0.592	0.411
83	58.438	0.762	0.270	0.376
84	59.273	0.288	0.559	0.361
85	59.583	0.717	0.270	0.386
86	60.376	2.824	0.584	0.374
87	63.232	0.268	0.619	0.396
88	63.532	2.232	0.584	0.369
89	65.800	0.532	0.284	0.379
90	66.409	0.356	0.557	0.370
91	66.981	0.883	0.291	0.405
92	68.045	0.287	0.580	0.397
93	68.421	0.153	0.327	0.394
94	68.703	4.397	0.575	0.340
95	73.181	0.652	0.292	0.350
96	74.306	0.858	0.571	0.367
97	75.240	0.292	0.292	0.400
98	75.589	0.444	0.552	0.381
99	76.109	0.223	0.262	0.396
100	76.865	0.599	0.553	0.396
101	77.553	0.379	0.331	0.404
102	77.964	0.632	0.261	0.408
103	79.206	1.104	0.267	0.369
104	80.464	1.368	0.277	0.344
105	82.775	0.257	0.339	0.308
106	83.064	0.368	0.268	0.370
107	83.464	0.232	0.523	0.359
108	83.786	0.221	0.253	0.355
109	84.997	0.399	0.276	0.389
110	85.471	0.194	0.601	0.405
111	85.742	0.622	0.273	0.416
112	86.396	7.468	0.597	0.387
113	93.908	4.088	0.565	0.391
114	98.032	0.364	0.312	0.375
115	98.619	0.213	0.590	0.399
116	98.914	0.250	0.278	0.397
117	99.236	1.196	0.570	0.381
118	100.480	0.352	0.288	0.391
119	100.927	0.337	0.586	0.379
120	101.364	0.268	0.387	0.379
121	101.664	0.300	0.283	0.393
122	102.098	0.298	0.586	0.380
123	102.432	0.164	0.748	0.371
124	102.632	0.400	0.591	0.382
125	103.379	0.686	0.281	0.417
126	104.096	0.168	0.373	0.429
127	104.296	1.068	0.593	0.390
128	105.396	0.236	0.295	0.380
129	105.996	0.200	0.528	0.391
130	106.232	0.300	0.605	0.366
131	106.566	0.230	0.269	0.369
132	106.864	0.264	0.563	0.351
133	107.200	0.164	0.294	0.370
134	107.668	0.228	0.284	0.373
135	107.928	0.268	0.542	0.368
136	108.228	0.336	0.276	0.376
137	108.728	0.168	0.543	0.367
138	108.928	0.300	0.269	0.391
139	109.489	1.175	0.268	0.389
140	110.728	0.200	0.551	0.381
141	110.964	0.332	0.326	0.358
142	111.408	0.222	0.629	0.347
143	111.805	0.359	0.264	0.372
144	112.245	0.183	0.539	0.361
145	112.521	0.343	0.323	0.373
146	113.020	0.244	0.598	0.370
147	113.296	0.532	0.263	0.389
148	113.864	0.232	0.553	0.380
149	114.128	0.336	0.316	0.397
150	114.568	0.228	0.490	0.395
151	114.964	0.232	0.334	0.373
152	115.228	0.268	0.273	0.396
153	115.528	0.236	0.539	0.368
154	115.796	0.200	0.316	0.378
155	116.196	0.400	0.560	0.370
156	116.664	0.200	0.277	0.374
157	116.928	0.736	0.566	0.362
158	117.733	0.295	0.292	0.366
159	118.164	0.764	0.570	0.361
160	119.128	2.000	0.578	0.352
161	121.374	0.190	0.256	0.380
162	121.596	3.732	0.608	0.372
163	125.768	0.228	0.348	0.377
164	126.034	0.830	0.570	0.360
165	126.896	0.332	0.608	0.394
166	127.437	0.459	0.557	0.385
167	127.943	0.185	0.284	0.376
168	128.314	0.164	0.672	0.352
169	128.506	0.922	0.588	0.409
170	129.664	0.200	0.274	0.399
171	129.896	0.500	0.528	0.360
172	130.481	0.215	0.289	0.394
173	130.728	0.200	0.551	0.367
174	130.964	0.200	0.339	0.377
175	131.364	0.964	0.269	0.396
176	132.364	0.400	0.395	0.363
177	132.928	0.268	0.473	0.395
178	133.264	0.232	0.287	0.378
179	133.528	0.300	0.576	0.375
180	133.896	0.168	0.404	0.377
181	134.096	0.168	0.522	0.364
182	134.354	0.174	0.298	0.381
183	134.639	0.226	0.562	0.363
184	134.996	0.268	0.284	0.391
185	135.296	0.268	0.537	0.368
186	135.764	0.232	0.272	0.396
187	136.028	0.268	0.561	0.391
188	136.460	0.368	0.500	0.406
189	136.860	0.200	0.251	0.400
190	137.096	0.232	0.580	0.380
191	137.396	0.432	0.284	0.388
192	137.900	0.460	0.528	0.394
193	138.396	0.332	0.271	0.391
194	138.760	0.268	0.544	0.376
195	139.111	0.749	0.283	0.388
196	140.006	0.322	0.323	0.405
197	140.360	0.900	0.264	0.405
198	141.296	0.264	0.349	0.408
199	141.596	0.464	0.302	0.397
200	142.096	0.200	0.344	0.385
201	142.328	0.232	0.589	0.358
202	142.631	0.429	0.247	0.374
203	143.396	2.100	0.582	0.362
204	145.696	4.032	0.590	0.343
205	149.832	0.664	0.571	0.347
206	150.560	7.568	0.254	0.376
207	158.160	1.468	0.231	0.320
208	159.837	0.723	0.240	0.401
209	160.596	0.164	0.544	0.371
210	160.796	0.400	0.269	0.371
211	161.370	0.633	0.471	0.390
212	162.028	0.232	0.524	0.384
213	162.296	0.664	0.586	0.391
214	163.036	0.292	0.304	0.396
215	163.360	0.336	0.538	0.385
216	163.728	0.268	0.684	0.393
217	164.028	0.168	0.592	0.403
218	164.364	0.164	0.407	0.402
219	164.560	0.336	0.580	0.390
220	164.928	0.232	0.288	0.371
221	165.270	0.322	0.564	0.375
222	165.628	0.365	0.349	0.403
223	166.060	0.300	0.561	0.397
224	166.592	0.200	0.565	0.390
225	166.965	0.227	0.406	0.413
226	167.228	0.164	0.583	0.383
227	167.428	0.232	0.310	0.398
228	167.898	0.194	0.545	0.388
229	168.166	0.226	0.301	0.401
230	168.435	0.225	0.531	0.380
231	168.699	0.229	0.300	0.393
232	169.260	0.600	0.246	0.378
233	169.930	0.198	0.549	0.339
234	170.160	0.768	0.286	0.354
235	170.960	0.232	0.382	0.365
236	171.228	2.864	0.265	0.398
237	174.167	1.793	0.577	0.413
238	176.031	0.961	0.291	0.430
239	177.128	0.332	0.568	0.412
240	177.528	0.200	0.248	0.428
241	177.866	0.434	0.540	0.422
242	178.435	7.093	0.595	0.385
243	185.605	8.987	0.270	0.394
244	194.860	0.300	0.547	0.392
245	195.326	0.235	0.451	0.399
246	195.592	0.300	0.599	0.392
247	196.177	0.247	0.705	0.319
248	196.460	0.300	0.580	0.373
249	197.060	1.032	0.567	0.420
250	198.124	1.036	0.616	0.436
251	199.232	0.728	0.548	0.435
252	200.032	0.228	0.278	0.424
253	200.335	2.025	0.582	0.426
254	202.393	1.168	0.542	0.449
255	203.640	0.320	0.275	0.421
256	203.999	0.193	0.504	0.404
257	204.264	1.013	0.309	0.449
258	205.400	0.367	0.545	0.403
259	205.798	0.362	0.372	0.435
260	206.192	0.500	0.569	0.406
261	206.724	0.300	0.279	0.428
262	207.060	0.200	0.526	0.400
263	207.342	0.482	0.269	0.412
264	207.860	0.332	0.472	0.394
265	208.576	0.284	0.400	0.345
266	209.060	0.332	0.333	0.398
267	209.424	0.438	0.274	0.412
268	209.892	0.168	0.216	0.418
269	210.132	0.428	0.531	0.393
270	210.637	0.224	0.271	0.406
271	210.927	0.233	0.573	0.392
272	211.227	0.197	0.257	0.413
273	211.792	0.432	0.266	0.425
274	212.266	0.158	0.541	0.399
275	212.492	0.200	0.287	0.412
276	212.893	0.199	0.532	0.428
277	213.168	0.192	0.296	0.425
278	213.392	2.068	0.561	0.407
279	215.592	0.468	0.592	0.414
280	216.092	4.500	0.543	0.437
281	220.667	4.589	0.258	0.427
282	225.325	1.431	0.296	0.408
283	226.849	0.276	0.563	0.373
284	227.392	0.200	0.564	0.377
285	227.807	0.557	0.533	0.400
286	228.442	0.314	0.283	0.417
287	228.792	0.200	0.538	0.397
288	229.026	0.230	0.286	0.407
289	229.332	0.360	0.556	0.395
290	229.836	0.320	0.283	0.412
291	230.196	0.496	0.607	0.396
292	230.724	0.200	0.517	0.385
293	230.956	0.300	0.573	0.387
294	231.464	0.182	0.434	0.404
295	231.675	0.181	0.566	0.386
296	232.065	0.159	0.524	0.386
297	232.256	0.868	0.284	0.429
298	233.156	0.468	0.449	0.412
299	233.740	0.852	0.287	0.426
300	234.624	0.500	0.520	0.418
301	235.324	0.968	0.286	0.436
302	236.498	0.326	0.347	0.456
303	236.856	0.936	0.288	0.432
304	237.875	0.249	0.612	0.401
305	238.292	0.800	0.274	0.432
306	239.156	0.468	0.633	0.371
307	239.656	4.436	0.588	0.377
308	244.192	0.600	0.563	0.425
309	244.824	0.632	0.609	0.392
310	245.539	8.149	0.260	0.415
311	253.731	0.825	0.500	0.393
312	254.588	0.268	0.556	0.399
313	254.888	0.336	0.358	0.420
314	255.256	0.500	0.548	0.405
315	255.788	0.169	0.298	0.395
316	256.410	0.278	0.607	0.400
317	256.724	0.464	0.298	0.419
318	257.224	0.464	0.583	0.413
319	257.767	0.190	0.301	0.434
320	258.024	0.232	0.561	0.423
321	258.534	0.354	0.564	0.426
322	259.170	0.555	0.605	0.432
323	259.756	0.668	0.582	0.455
324	260.456	0.668	0.280	0.458
325	261.434	0.254	0.263	0.463
326	261.769	0.187	0.599	0.452
327	262.058	1.098	0.273	0.440
328	263.188	0.368	0.292	0.390
329	263.698	0.326	0.589	0.376
330	264.097	0.691	0.262	0.390
331	264.824	0.300	0.345	0.386
332	265.188	0.236	0.253	0.392
333	265.456	0.968	0.294	0.403
334	266.495	0.229	0.515	0.377
335	266.756	1.732	0.268	0.425
336	268.527	0.161	0.513	0.418
337	268.726	3.630	0.282	0.425
338	272.388	1.600	0.545	0.357
339	274.024	4.500	0.609	0.359
340	278.610	0.278	0.274	0.370
341	279.029	5.528	0.250	0.409
342	284.588	0.900	0.249	0.407
343	285.556	0.300	0.571	0.371
344	286.200	0.388	0.489	0.395
345	286.620	0.268	0.288	0.406
346	286.920	0.300	0.557	0.393
347	287.294	0.226	0.398	0.412
348	287.556	0.600	0.563	0.395
349	288.331	0.225	0.539	0.431
350	288.627	0.261	0.320	0.416
351	288.971	0.528	0.539	0.404
352	289.575	0.213	0.279	0.414
353	289.861	0.895	0.530	0.404
354	290.828	0.392	0.337	0.435
355	291.333	0.355	0.552	0.416
356	291.959	0.329	0.277	0.411
357	292.377	0.379	0.515	0.391
358	292.788	0.300	0.567	0.265
359	293.420	3.368	0.251	0.442
360	296.820	2.108	0.271	0.433
361	298.956	1.032	0.287	0.427
362	300.220	0.236	0.245	0.422
363	300.556	0.364	0.299	0.401
364	300.956	0.564	0.303	0.420
365	301.556	0.532	0.428	0.404
366	302.256	0.700	0.499	0.408
