time	x_norm	y_norm
0.000	0.362	0.395
0.036	0.362	0.396
0.068	0.364	0.395
0.100	0.394	0.390
0.145	0.395	0.391
0.173	0.393	0.393
0.202	0.387	0.390
0.340	0.469	0.393
0.478	0.496	0.401
0.500	0.500	0.398
0.536	0.539	0.396
0.568	0.540	0.394
0.600	0.542	0.400
0.636	0.542	0.398
0.668	0.541	0.398
0.700	0.542	0.396
0.736	0.542	0.396
0.768	0.540	0.398
0.800	0.430	0.407
0.842	0.433	0.402
0.868	0.434	0.408
0.900	0.435	0.407
0.936	0.436	0.410
0.968	0.437	0.408
1.000	0.496	0.411
1.040	0.491	0.411
1.076	0.493	0.410
1.100	0.496	0.410
1.136	0.496	0.408
1.168	0.495	0.409
1.200	0.494	0.407
1.236	0.493	0.407
1.268	0.491	0.406
1.300	0.490	0.403
1.336	0.489	0.401
1.368	0.489	0.398
1.400	0.488	0.396
1.436	0.489	0.390
1.468	0.489	0.386
1.500	0.490	0.383
1.536	0.489	0.383
1.568	0.489	0.377
1.600	0.302	0.359
1.644	0.305	0.358
1.671	0.304	0.361
1.700	0.304	0.361
1.736	0.306	0.364
1.768	0.306	0.364
1.800	0.307	0.366
1.836	0.306	0.366
1.868	0.305	0.368
1.900	0.300	0.370
1.936	0.301	0.376
1.968	0.302	0.381
2.100	0.581	0.373
2.136	0.581	0.370
2.168	0.581	0.368
2.200	0.582	0.370
2.236	0.579	0.372
2.268	0.579	0.370
2.343	0.284	0.372
2.382	0.283	0.365
2.408	0.282	0.372
2.438	0.282	0.374
2.468	0.285	0.376
2.500	0.287	0.378
2.536	0.288	0.378
2.568	0.289	0.379
2.600	0.413	0.360
2.640	0.593	0.352
2.679	0.594	0.352
2.705	0.589	0.350
2.736	0.586	0.352
2.768	0.582	0.356
2.800	0.579	0.348
2.836	0.579	0.351
2.868	0.577	0.347
2.900	0.579	0.345
2.936	0.374	0.328
2.976	0.312	0.339
3.014	0.312	0.343
3.041	0.312	0.348
3.068	0.312	0.352
3.100	0.312	0.354
3.136	0.312	0.354
3.168	0.311	0.348
3.200	0.313	0.349
3.236	0.313	0.349
3.268	0.312	0.349
3.300	0.310	0.347
3.336	0.306	0.344
3.368	0.304	0.344
3.400	0.300	0.340
3.436	0.298	0.343
3.468	0.299	0.341
3.500	0.298	0.344
3.536	0.307	0.345
3.568	0.579	0.329
3.604	0.569	0.330
3.636	0.571	0.333
3.668	0.572	0.335
3.700	0.571	0.336
3.736	0.572	0.332
3.768	0.573	0.333
3.800	0.574	0.332
3.836	0.572	0.332
3.868	0.574	0.330
3.900	0.535	0.325
3.955	0.308	0.349
3.996	0.307	0.351
