time	x_norm	y_norm
0.000	0.378	0.499
0.032	0.374	0.499
0.064	0.337	0.459
0.100	0.336	0.456
0.132	0.338	0.459
0.164	0.336	0.465
0.200	0.339	0.459
0.232	0.337	0.457
0.264	0.435	0.456
0.300	0.444	0.456
0.332	0.450	0.458
0.364	0.448	0.460
0.400	0.448	0.454
0.432	0.448	0.460
0.464	0.446	0.459
0.500	0.446	0.463
0.532	0.449	0.456
0.564	0.450	0.458
0.600	0.457	0.465
0.632	0.456	0.456
0.664	0.460	0.458
0.700	0.460	0.455
0.732	0.461	0.457
0.764	0.395	0.461
0.800	0.396	0.457
0.832	0.396	0.456
0.864	0.393	0.455
0.900	0.392	0.451
0.932	0.360	0.436
0.964	0.316	0.441
1.000	0.316	0.439
1.032	0.316	0.439
1.064	0.316	0.436
1.100	0.316	0.432
1.132	0.316	0.429
1.164	0.316	0.425
1.200	0.316	0.425
1.232	0.371	0.430
1.264	0.415	0.436
1.300	0.415	0.438
1.332	0.415	0.439
1.364	0.415	0.443
1.400	0.414	0.438
1.432	0.414	0.442
1.464	0.413	0.450
1.500	0.413	0.450
1.532	0.409	0.446
1.564	0.403	0.444
1.600	0.368	0.436
1.632	0.365	0.437
1.664	0.367	0.440
1.700	0.364	0.437
1.732	0.366	0.432
1.764	0.365	0.432
1.800	0.369	0.439
1.832	0.367	0.440
1.864	0.358	0.438
1.900	0.352	0.442
1.932	0.350	0.444
1.964	0.349	0.445
2.000	0.348	0.448
2.032	0.347	0.446
2.064	0.347	0.446
2.100	0.346	0.443
2.132	0.344	0.446
2.164	0.343	0.452
2.200	0.340	0.446
2.232	0.340	0.451
2.264	0.340	0.456
2.300	0.343	0.454
2.332	0.341	0.451
2.364	0.341	0.446
2.400	0.344	0.452
2.432	0.349	0.447
2.464	0.348	0.450
2.500	0.349	0.443
2.532	0.348	0.441
2.564	0.349	0.446
2.600	0.351	0.446
2.632	0.350	0.449
2.664	0.352	0.447
2.700	0.350	0.454
2.732	0.406	0.448
2.764	0.448	0.455
2.800	0.448	0.464
2.832	0.453	0.466
2.864	0.454	0.463
2.900	0.454	0.462
2.932	0.454	0.458
2.964	0.453	0.459
3.000	0.404	0.444
3.032	0.401	0.456
3.064	0.404	0.454
3.100	0.402	0.455
3.132	0.401	0.454
3.164	0.399	0.452
3.200	0.398	0.452
3.232	0.396	0.450
3.264	0.450	0.458
3.300	0.449	0.454
3.332	0.448	0.458
3.364	0.448	0.460
3.400	0.446	0.458
3.432	0.449	0.456
3.464	0.446	0.454
3.500	0.393	0.435
3.532	0.341	0.442
3.564	0.343	0.447
3.600	0.341	0.445
3.632	0.341	0.447
3.664	0.342	0.447
3.700	0.343	0.443
3.732	0.342	0.450
3.764	0.351	0.449
3.800	0.421	0.439
3.832	0.422	0.438
3.864	0.423	0.442
3.900	0.422	0.439
3.932	0.422	0.441
3.964	0.421	0.446
4.000	0.416	0.444
4.032	0.391	0.440
4.064	0.393	0.442
4.100	0.389	0.446
4.132	0.392	0.446
4.164	0.391	0.445
4.200	0.392	0.444
4.232	0.391	0.447
4.264	0.387	0.449
4.300	0.389	0.449
4.332	0.388	0.452
4.364	0.390	0.447
4.400	0.465	0.443
4.432	0.468	0.450
4.464	0.470	0.447
4.500	0.469	0.441
4.532	0.473	0.442
4.564	0.471	0.444
4.600	0.250	0.403
4.632	0.243	0.402
4.664	0.240	0.402
4.700	0.240	0.407
4.732	0.237	0.407
4.764	0.241	0.410
4.800	0.241	0.413
4.832	0.240	0.413
4.864	0.239	0.416
4.900	0.240	0.413
4.932	0.242	0.416
4.964	0.242	0.419
5.000	0.246	0.425
5.032	0.243	0.426
5.064	0.242	0.432
5.100	0.241	0.429
5.132	0.243	0.432
5.164	0.244	0.429
5.200	0.475	0.406
5.232	0.538	0.429
5.264	0.535	0.432
5.300	0.535	0.433
5.332	0.534	0.441
5.364	0.534	0.438
5.400	0.533	0.437
5.432	0.534	0.443
5.464	0.538	0.447
5.500	0.534	0.448
5.532	0.535	0.448
5.564	0.534	0.453
5.600	0.537	0.451
5.632	0.536	0.458
5.664	0.533	0.455
5.700	0.490	0.469
5.732	0.490	0.462
5.764	0.489	0.464
5.800	0.487	0.454
5.832	0.488	0.456
5.864	0.489	0.460
5.900	0.284	0.420
5.932	0.247	0.413
5.964	0.243	0.420
6.000	0.241	0.416
6.032	0.246	0.426
6.064	0.242	0.421
6.100	0.243	0.424
6.132	0.243	0.426
6.164	0.242	0.424
6.200	0.242	0.420
6.232	0.242	0.427
6.264	0.276	0.415
6.300	0.503	0.413
6.332	0.505	0.419
6.364	0.503	0.427
6.400	0.503	0.425
6.432	0.505	0.429
6.464	0.506	0.423
6.500	0.505	0.427
6.532	0.505	0.433
6.564	0.506	0.432
6.600	0.508	0.431
6.632	0.508	0.438
6.664	0.507	0.436
6.700	0.507	0.433
6.732	0.507	0.441
6.764	0.507	0.437
6.800	0.507	0.438
6.832	0.505	0.441
6.864	0.506	0.442
6.900	0.515	0.455
6.932	0.520	0.467
6.964	0.522	0.464
7.000	0.520	0.468
7.032	0.521	0.466
7.064	0.521	0.474
7.100	0.523	0.468
7.132	0.522	0.471
7.164	0.521	0.473
7.200	0.520	0.476
7.232	0.356	0.426
7.264	0.240	0.433
7.300	0.240	0.433
7.332	0.234	0.435
7.364	0.230	0.436
7.400	0.231	0.444
7.432	0.237	0.443
7.464	0.232	0.447
7.500	0.231	0.446
7.532	0.229	0.438
7.564	0.229	0.447
7.600	0.229	0.445
7.632	0.231	0.449
7.664	0.211	0.482
7.700	0.215	0.477
7.732	0.213	0.478
7.764	0.208	0.478
7.800	0.208	0.477
7.832	0.209	0.473
7.864	0.210	0.479
7.900	0.208	0.475
7.932	0.208	0.474
7.964	0.209	0.471
8.000	0.209	0.464
8.032	0.207	0.465
8.064	0.200	0.461
