id	start_time	duration	norm_pos_x	norm_pos_y
0	0.000	0.232	0.340	0.458
1	0.264	0.468	0.471	0.470
2	0.764	0.168	0.379	0.468
3	0.964	0.268	0.346	0.438
4	1.264	0.736	0.387	0.432
5	2.032	0.668	0.361	0.429
6	2.732	0.500	0.410	0.436
7	3.264	0.200	0.452	0.460
8	3.500	0.164	0.351	0.449
9	3.800	0.564	0.396	0.450
10	4.400	0.164	0.469	0.444
11	4.600	0.564	0.244	0.423
12	5.264	0.400	0.537	0.448
13	5.700	0.164	0.490	0.463
14	5.900	0.364	0.248	0.423
15	6.300	0.900	0.506	0.439
16	7.264	1.636	0.215	0.462
17	8.932	0.368	0.493	0.478
18	9.332	0.368	0.542	0.479
19	9.764	0.968	0.223	0.475
20	10.764	1.300	0.217	0.381
21	12.096	0.236	0.506	0.369
22	12.396	0.668	0.235	0.403
23	13.132	0.532	0.517	0.390
24	13.696	3.436	0.231	0.381
25	17.196	0.468	0.529	0.407
26	17.732	0.232	0.200	0.389
27	17.996	0.300	0.269	0.407
28	18.332	0.900	0.222	0.385
29	19.296	0.436	0.497	0.405
30	19.796	2.200	0.210	0.391
31	22.196	2.168	0.505	0.416
32	24.396	0.936	0.223	0.388
33	25.364	0.368	0.521	0.360
34	25.964	0.232	0.196	0.386
35	26.232	0.232	0.243	0.402
36	26.496	0.236	0.488	0.428
37	26.764	0.200	0.236	0.417
38	27.032	0.464	0.512	0.443
39	27.532	0.364	0.233	0.405
40	27.932	0.500	0.226	0.470
41	28.496	0.268	0.461	0.427
42	28.796	0.368	0.228	0.450
43	29.196	0.468	0.223	0.470
44	29.732	0.200	0.511	0.413
45	30.164	0.168	0.332	0.574
46	30.564	0.232	0.227	0.414
47	30.864	0.332	0.561	0.463
48	31.232	0.232	0.542	0.550
49	31.496	0.300	0.529	0.389
50	31.864	0.232	0.217	0.379
51	32.132	0.200	0.186	0.439
52	32.364	0.232	0.188	0.427
53	32.932	0.332	0.489	0.561
54	33.632	0.164	0.488	0.600
55	33.832	0.264	0.221	0.509
56	34.132	0.264	0.441	0.501
57	34.464	0.868	0.205	0.515
58	35.532	0.732	0.396	0.566
59	36.296	0.400	0.462	0.530
60	36.764	2.332	0.222	0.491
61	39.128	1.068	0.203	0.475
62	40.264	0.200	0.506	0.421
63	40.496	0.932	0.521	0.539
64	41.496	1.700	0.235	0.493
65	43.296	2.200	0.496	0.543
66	45.528	0.868	0.229	0.427
67	46.428	0.768	0.222	0.451
68	47.228	0.936	0.491	0.513
69	48.196	0.632	0.455	0.497
70	48.864	1.732	0.493	0.479
71	50.664	0.764	0.226	0.446
72	51.464	0.400	0.505	0.457
73	51.896	0.332	0.214	0.394
74	52.296	0.900	0.474	0.447
75	53.228	0.168	0.444	0.471
76	53.428	0.268	0.509	0.489
77	53.728	0.436	0.463	0.490
78	54.196	0.268	0.507	0.480
79	54.496	0.332	0.371	0.443
80	54.864	0.832	0.489	0.471
81	55.728	0.236	0.460	0.407
82	55.996	0.800	0.239	0.376
83	56.828	0.336	0.440	0.398
84	57.196	0.268	0.470	0.497
85	57.496	0.168	0.215	0.369
86	57.696	0.432	0.190	0.411
87	58.196	0.268	0.454	0.428
88	58.596	0.332	0.455	0.483
89	58.964	0.464	0.497	0.479
90	59.564	0.464	0.207	0.420
91	60.096	0.232	0.489	0.449
92	60.364	0.264	0.522	0.509
93	60.664	0.332	0.379	0.451
94	61.028	0.200	0.539	0.310
95	61.296	0.368	0.462	0.941
96	61.696	0.232	0.428	0.802
97	61.996	0.232	0.478	0.466
98	62.264	2.164	0.202	0.406
99	64.496	0.500	0.460	0.467
100	65.196	0.300	0.230	0.451
101	65.528	1.436	0.187	0.465
102	66.996	0.400	0.183	0.453
103	67.460	0.668	0.506	0.475
104	68.360	1.036	0.532	0.511
105	69.460	0.736	0.213	0.439
106	70.260	0.368	0.479	0.454
107	70.660	0.200	0.525	0.521
108	70.928	0.268	0.227	0.463
109	71.228	0.368	0.487	0.493
110	71.660	2.868	0.194	0.416
111	74.596	2.164	0.466	0.464
112	76.960	1.168	0.544	0.503
113	78.296	0.332	0.612	0.262
114	78.760	0.600	0.532	0.307
115	79.396	0.532	0.524	0.377
116	79.960	1.500	0.245	0.357
117	81.496	1.632	0.246	0.371
118	83.160	4.500	0.199	0.393
119	87.728	0.668	0.437	0.428
120	88.428	2.700	0.479	0.402
121	91.160	0.268	0.532	0.444
122	91.460	0.268	0.460	0.347
123	91.760	0.268	0.491	0.459
124	92.060	0.368	0.512	0.349
125	92.460	0.200	0.521	0.488
126	92.696	1.132	0.510	0.398
127	93.860	0.236	0.451	0.423
128	94.128	0.232	0.515	0.361
129	94.396	0.200	0.469	0.438
130	94.660	0.336	0.221	0.384
131	95.028	0.964	0.171	0.387
132	96.060	0.200	0.477	0.488
133	96.292	0.168	0.477	0.491
134	96.492	0.200	0.204	0.392
135	96.728	0.532	0.219	0.373
136	97.292	1.536	0.196	0.413
137	98.892	0.836	0.396	0.430
138	99.760	0.932	0.503	0.389
139	100.728	0.664	0.192	0.410
140	101.428	0.432	0.479	0.398
141	101.892	0.936	0.467	0.467
142	102.860	0.300	0.483	0.382
143	103.192	1.068	0.484	0.441
144	104.292	0.268	0.529	0.479
145	104.592	0.536	0.457	0.453
146	105.160	0.168	0.510	0.394
147	105.392	0.368	0.193	0.411
148	105.792	0.300	0.256	0.412
149	106.160	0.768	0.498	0.437
150	106.992	1.036	0.209	0.405
151	108.060	2.432	0.489	0.391
152	110.528	3.232	0.184	0.409
153	113.928	0.732	0.516	0.489
154	114.692	2.068	0.482	0.494
155	116.792	1.300	0.542	0.499
156	118.128	0.564	0.444	0.430
157	118.728	0.800	0.529	0.513
158	119.560	1.200	0.471	0.509
159	120.792	1.300	0.475	0.477
160	122.128	0.732	0.538	0.524
161	122.892	0.168	0.472	0.525
162	123.128	0.332	0.164	0.452
163	123.528	0.700	0.428	0.520
164	124.260	0.268	0.541	0.472
165	124.560	0.632	0.421	0.507
166	125.224	0.436	0.499	0.491
167	125.692	0.300	0.448	0.506
168	126.024	0.568	0.536	0.493
169	126.624	0.168	0.451	0.482
170	126.824	1.068	0.444	0.504
171	127.924	1.136	0.463	0.464
172	129.092	0.268	0.514	0.450
173	129.424	0.336	0.227	0.473
174	129.792	1.300	0.205	0.391
175	131.124	1.936	0.202	0.374
176	133.124	0.200	0.518	0.287
177	133.360	0.264	0.494	0.398
178	133.692	0.532	0.207	0.386
179	134.292	0.268	0.524	0.342
180	134.592	1.032	0.486	0.379
181	135.692	0.832	0.236	0.338
182	136.560	0.800	0.187	0.347
183	137.460	0.864	0.470	0.365
