time	x_norm	y_norm
0.000	0.602	0.434
0.032	0.602	0.437
0.064	0.603	0.430
0.111	0.605	0.436
0.144	0.608	0.437
0.164	0.608	0.441
0.200	0.568	0.429
0.232	0.568	0.432
0.264	0.567	0.433
0.300	0.565	0.436
0.332	0.564	0.434
0.364	0.638	0.448
0.400	0.641	0.440
0.432	0.641	0.446
0.464	0.644	0.451
0.500	0.643	0.459
0.532	0.642	0.453
0.564	0.640	0.449
0.600	0.639	0.441
0.632	0.643	0.434
0.700	0.628	0.434
0.732	0.633	0.432
0.764	0.630	0.416
0.800	0.632	0.416
0.832	0.623	0.406
0.864	0.518	0.395
0.900	0.513	0.399
0.932	0.512	0.393
0.964	0.514	0.391
1.000	0.507	0.403
1.032	0.532	0.392
1.064	0.528	0.411
1.100	0.526	0.429
1.132	0.527	0.423
1.164	0.529	0.425
1.200	0.529	0.426
1.232	0.432	0.412
1.300	0.429	0.412
1.332	0.429	0.409
1.564	0.649	0.424
1.632	0.663	0.445
1.664	0.670	0.445
1.700	0.675	0.442
1.732	0.679	0.443
1.764	0.678	0.440
1.800	0.677	0.434
1.832	0.680	0.430
1.864	0.680	0.429
1.900	0.682	0.428
1.932	0.683	0.427
1.964	0.619	0.425
2.032	0.621	0.426
2.064	0.620	0.425
2.100	0.622	0.426
2.132	0.622	0.426
2.164	0.512	0.410
2.200	0.505	0.413
2.232	0.501	0.414
2.264	0.499	0.418
2.300	0.498	0.420
2.332	0.500	0.428
2.364	0.498	0.426
2.400	0.501	0.424
2.432	0.414	0.428
2.464	0.416	0.427
2.500	0.417	0.433
2.532	0.415	0.433
2.564	0.414	0.432
2.600	0.417	0.426
2.632	0.412	0.429
2.664	0.415	0.428
2.700	0.512	0.436
2.732	0.602	0.462
2.764	0.602	0.466
2.800	0.601	0.471
2.832	0.602	0.472
2.864	0.549	0.640
2.900	0.533	0.699
2.932	0.530	0.704
2.964	0.529	0.709
3.000	0.524	0.711
3.032	0.521	0.718
3.264	0.514	0.588
3.300	0.521	0.593
3.332	0.526	0.594
3.364	0.530	0.589
3.400	0.536	0.585
3.432	0.542	0.582
3.464	0.545	0.573
3.500	0.543	0.570
3.532	0.590	0.523
3.564	0.623	0.453
3.600	0.624	0.458
3.632	0.624	0.458
3.664	0.627	0.456
3.700	0.629	0.456
3.732	0.628	0.460
3.764	0.627	0.452
3.800	0.581	0.503
3.832	0.409	0.726
3.864	0.407	0.729
3.900	0.409	0.735
3.932	0.409	0.738
3.964	0.410	0.737
4.000	0.411	0.739
4.032	0.410	0.740
4.064	0.412	0.741
4.100	0.414	0.750
4.132	0.417	0.752
4.164	0.416	0.751
4.200	0.419	0.750
4.232	0.424	0.749
4.264	0.510	0.735
4.300	0.507	0.736
4.332	0.501	0.733
4.364	0.500	0.723
4.400	0.501	0.717
4.432	0.475	0.600
4.664	0.527	0.551
4.700	0.534	0.569
4.732	0.538	0.572
4.764	0.541	0.567
4.800	0.545	0.559
4.832	0.547	0.550
4.864	0.551	0.552
4.900	0.552	0.551
4.932	0.551	0.543
4.964	0.553	0.547
5.000	0.550	0.538
5.032	0.549	0.536
5.064	0.550	0.535
5.100	0.550	0.538
5.132	0.551	0.532
5.164	0.552	0.532
5.200	0.550	0.524
5.232	0.550	0.522
5.264	0.547	0.515
5.300	0.546	0.510
5.332	0.554	0.501
5.364	0.617	0.439
5.400	0.616	0.437
5.432	0.614	0.431
5.464	0.611	0.430
5.500	0.610	0.431
5.532	0.608	0.428
5.564	0.488	0.527
5.600	0.342	0.676
5.632	0.339	0.683
5.664	0.336	0.695
5.700	0.333	0.700
5.732	0.335	0.698
5.764	0.336	0.699
5.800	0.339	0.703
5.832	0.263	0.781
5.864	0.197	0.851
5.900	0.198	0.853
5.932	0.197	0.854
5.964	0.197	0.855
6.000	0.193	0.854
6.200	0.563	0.396
6.232	0.567	0.405
6.264	0.572	0.406
6.300	0.574	0.411
6.332	0.575	0.409
6.364	0.578	0.408
6.400	0.581	0.407
6.432	0.609	0.441
6.464	0.611	0.442
6.500	0.611	0.435
6.532	0.611	0.437
6.564	0.614	0.440
6.600	0.615	0.439
6.632	0.618	0.436
6.664	0.618	0.435
6.700	0.619	0.432
6.732	0.660	0.430
6.764	0.660	0.426
6.800	0.662	0.425
6.832	0.665	0.425
6.864	0.665	0.427
6.900	0.663	0.427
6.932	0.659	0.430
6.964	0.659	0.426
7.000	0.658	0.425
7.032	0.659	0.419
7.064	0.661	0.419
7.100	0.661	0.419
7.132	0.658	0.416
7.164	0.658	0.411
7.200	0.659	0.409
7.232	0.659	0.411
7.264	0.657	0.410
7.300	0.656	0.409
7.332	0.657	0.407
7.364	0.657	0.407
7.400	0.658	0.412
7.432	0.653	0.414
7.632	0.615	0.382
7.700	0.623	0.405
7.732	0.625	0.408
7.764	0.629	0.400
7.800	0.627	0.401
7.832	0.633	0.400
7.900	0.651	0.417
7.932	0.651	0.413
7.964	0.650	0.419
8.000	0.648	0.420
8.032	0.652	0.423
8.064	0.653	0.415
8.100	0.653	0.410
8.132	0.645	0.406
8.164	0.622	0.305
8.464	1.761	-0.422
8.532	1.801	-0.451
8.632	1.800	-0.450
8.664	1.662	-0.471
8.832	0.652	0.165
8.864	0.661	0.192
8.932	0.678	0.199
8.964	0.687	0.212
9.000	0.693	0.217
9.032	0.699	0.214
9.064	0.682	0.282
9.100	0.681	0.283
9.132	0.677	0.289
9.164	0.680	0.298
9.200	0.684	0.297
9.232	0.682	0.308
9.264	0.680	0.308
9.300	0.682	0.315
9.332	0.684	0.323
9.364	0.681	0.329
9.400	0.679	0.332
9.432	0.681	0.337
9.464	0.677	0.341
9.561	0.674	0.338
9.576	0.634	0.343
9.591	0.637	0.345
9.604	0.636	0.349
9.632	0.638	0.353
9.664	0.636	0.357
9.700	0.640	0.356
9.732	0.642	0.354
9.764	0.639	0.355
9.800	0.688	0.355
9.832	0.690	0.353
9.864	0.691	0.355
9.900	0.688	0.358
9.932	0.687	0.359
9.964	0.685	0.362
10.000	0.683	0.362
10.032	0.683	0.364
10.064	0.680	0.363
10.100	0.680	0.360
10.132	0.679	0.358
10.164	0.677	0.355
10.200	0.676	0.353
10.232	0.677	0.356
10.264	0.675	0.359
10.300	0.672	0.359
10.332	0.674	0.357
10.364	0.673	0.359
10.400	0.669	0.357
10.432	0.669	0.360
10.464	0.667	0.359
10.500	0.666	0.361
10.532	0.665	0.367
10.564	0.586	0.362
10.600	0.588	0.361
10.632	0.587	0.364
10.664	0.585	0.364
10.700	0.588	0.364
10.732	0.586	0.364
10.764	0.584	0.361
10.800	0.532	0.362
10.832	0.530	0.365
10.864	0.531	0.370
10.900	0.530	0.372
10.932	0.532	0.373
10.964	0.590	0.371
11.032	0.601	0.373
11.064	0.603	0.377
11.100	0.603	0.376
11.132	0.603	0.382
11.164	0.518	0.374
11.200	0.468	0.377
11.232	0.469	0.380
11.264	0.469	0.385
11.300	0.469	0.384
11.332	0.468	0.387
11.364	0.469	0.388
11.400	0.469	0.393
11.432	0.482	0.398
11.464	0.484	0.400
11.500	0.487	0.399
11.532	0.452	0.391
11.564	0.341	0.387
11.600	0.344	0.391
11.632	0.344	0.393
11.664	0.342	0.397
11.700	0.343	0.401
11.732	0.344	0.400
11.764	0.342	0.401
11.800	0.627	0.330
11.832	0.672	0.315
11.900	0.671	0.331
11.932	0.670	0.335
11.964	0.670	0.343
12.000	0.670	0.343
12.032	0.565	0.350
12.100	0.567	0.350
12.132	0.566	0.353
12.164	0.564	0.352
12.200	0.498	0.344
12.232	0.496	0.346
12.264	0.494	0.350
12.300	0.497	0.352
12.332	0.497	0.355
12.364	0.498	0.359
12.400	0.497	0.361
12.432	0.498	0.360
12.464	0.498	0.364
12.500	0.499	0.361
12.532	0.493	0.360
12.564	0.393	0.363
12.600	0.393	0.368
12.632	0.391	0.365
12.664	0.392	0.371
12.700	0.389	0.369
12.732	0.391	0.372
12.764	0.392	0.374
12.800	0.391	0.375
12.832	0.329	0.381
12.864	0.327	0.386
12.896	0.328	0.386
12.932	0.329	0.387
12.964	0.329	0.390
12.996	0.335	0.386
13.032	0.559	0.309
13.064	0.560	0.308
13.096	0.559	0.311
13.132	0.561	0.318
13.164	0.560	0.318
13.196	0.510	0.320
13.232	0.450	0.320
13.264	0.451	0.325
13.296	0.450	0.330
13.332	0.429	0.314
13.532	0.435	0.361
13.564	0.441	0.362
13.596	0.447	0.360
13.632	0.449	0.357
13.664	0.453	0.353
13.696	0.456	0.352
13.732	0.492	0.341
13.764	0.513	0.328
13.796	0.514	0.323
13.832	0.517	0.326
13.864	0.519	0.325
13.896	0.519	0.321
13.932	0.518	0.319
13.964	0.519	0.324
13.996	0.521	0.321
14.032	0.521	0.326
14.064	0.525	0.326
14.096	0.593	0.416
14.132	0.592	0.416
14.164	0.589	0.417
14.196	0.587	0.420
14.232	0.590	0.419
14.264	0.619	0.420
14.296	0.641	0.406
14.364	0.638	0.409
14.396	0.639	0.410
14.432	0.637	0.411
14.464	0.637	0.412
14.496	0.636	0.408
14.532	0.638	0.409
14.564	0.640	0.407
14.596	0.636	0.402
14.632	0.635	0.403
14.664	0.636	0.402
14.696	0.637	0.403
14.732	0.636	0.401
14.764	0.637	0.399
14.796	0.636	0.399
14.832	0.635	0.397
14.864	0.635	0.400
14.896	0.633	0.401
14.932	0.635	0.398
14.964	0.634	0.396
14.996	0.635	0.397
15.032	0.634	0.396
15.064	0.693	0.384
15.096	0.693	0.389
15.132	0.693	0.389
15.164	0.694	0.392
15.196	0.692	0.392
15.232	0.691	0.396
15.264	0.651	0.396
15.296	0.647	0.397
15.332	0.646	0.402
15.364	0.645	0.402
15.396	0.647	0.399
15.432	0.645	0.399
15.464	0.562	0.395
15.496	0.560	0.394
15.532	0.556	0.397
15.564	0.555	0.395
15.596	0.557	0.398
