id	start_time	duration	norm_pos_x	norm_pos_y
130	74.828	0.332	0.846	0.468
131	75.196	0.632	0.787	0.370
132	75.860	0.300	0.691	0.346
133	76.196	0.500	0.681	0.349
134	76.928	0.568	0.666	0.377
135	77.528	0.232	0.623	0.354
136	77.796	0.600	0.640	0.417
137	78.428	1.368	0.655	0.417
138	80.228	0.232	0.612	0.385
139	80.496	1.100	0.612	0.395
140	81.660	0.536	0.371	0.356
141	82.228	0.232	0.622	0.392
142	82.496	1.700	0.679	0.421
143	84.296	0.864	0.371	0.379
144	85.360	0.568	0.696	0.397
145	85.960	0.236	0.384	0.357
146	86.260	0.736	0.664	0.402
147	87.028	0.168	0.547	0.391
148	87.460	0.700	0.664	0.401
149	88.228	0.400	0.355	0.380
150	88.696	0.864	0.647	0.398
151	89.628	1.968	0.366	0.358
152	91.628	0.768	0.649	0.339
153	92.496	0.400	0.373	0.365
154	92.928	0.332	0.660	0.361
155	93.296	0.164	0.666	0.371
156	93.528	0.668	0.375	0.356
157	94.260	0.168	0.670	0.334
158	95.128	0.400	0.393	0.359
159	95.560	0.268	0.663	0.356
160	95.896	1.500	0.353	0.355
161	97.460	0.536	0.202	0.289
162	98.028	0.300	0.357	0.387
163	98.360	1.071	0.363	0.425
164	99.514	0.249	0.537	0.600
165	99.840	2.188	0.672	0.398
166	102.060	0.232	0.378	0.368
167	102.328	1.664	0.639	0.403
168	104.092	1.036	0.336	0.396
169	105.192	0.168	0.616	0.376
170	105.392	1.561	0.345	0.368
171	107.096	1.528	0.621	0.377
172	108.721	3.660	0.329	0.409
173	112.441	1.765	0.634	0.400
174	114.268	0.776	0.631	0.355
175	115.127	0.315	0.658	0.426
176	115.508	1.625	0.673	0.412
177	117.450	1.483	0.718	0.479
178	119.084	1.482	0.353	0.427
179	120.636	0.869	0.321	0.420
180	121.578	0.935	0.338	0.422
181	122.582	1.982	0.651	0.396
182	124.639	1.890	0.674	0.435
183	126.597	0.763	0.350	0.404
184	127.511	1.074	0.365	0.396
185	129.015	0.776	0.642	0.435
186	129.858	0.551	0.363	0.425
187	130.757	1.082	0.285	0.442
188	131.899	0.857	0.339	0.412
189	132.824	4.036	0.340	0.432
190	136.946	4.979	0.669	0.421
191	141.992	2.206	0.325	0.420
192	144.258	4.479	0.324	0.406
193	148.798	4.096	0.656	0.406
194	153.093	0.610	0.342	0.387
195	154.177	0.220	0.298	0.406
196	154.429	2.295	0.627	0.392
197	156.756	0.300	0.330	0.365
198	157.092	1.264	0.314	0.406
199	158.392	1.600	0.306	0.400
200	160.024	1.000	0.304	0.369
201	161.092	2.432	0.322	0.396
202	163.756	0.668	0.639	0.412
203	164.456	1.400	0.318	0.405
204	165.924	0.400	0.652	0.405
205	166.592	0.932	0.627	0.431
206	167.556	0.168	0.679	0.569
207	167.856	0.436	0.652	0.435
208	168.492	0.700	0.301	0.376
209	169.224	0.268	0.400	0.405
210	169.524	2.000	0.318	0.382
211	171.556	0.168	0.021	0.285
212	171.756	1.636	0.304	0.378
213	173.424	1.032	0.335	0.429
214	174.656	1.700	0.305	0.431
215	176.392	0.332	0.354	0.415
216	176.992	2.700	0.313	0.425
217	179.756	0.868	0.626	0.391
218	180.656	1.136	0.643	0.416
219	182.124	0.968	0.616	0.414
220	183.124	2.564	0.637	0.416
221	185.756	0.968	0.321	0.390
222	186.756	0.232	0.281	0.373
223	187.024	1.264	0.303	0.408
224	188.324	0.332	0.284	0.394
225	188.688	1.368	0.326	0.435
226	190.356	0.932	0.663	0.433
227	191.324	4.377	0.628	0.414
228	195.834	0.696	0.344	0.399
229	196.606	1.338	0.315	0.417
230	198.015	0.818	0.607	0.400
231	198.900	7.915	0.312	0.421
232	206.851	4.337	0.649	0.433
233	211.256	1.232	0.301	0.395
234	212.656	0.800	0.637	0.422
235	213.788	5.500	0.307	0.419
236	219.320	1.768	0.298	0.403
237	221.120	0.468	0.349	0.406
238	221.856	2.364	0.311	0.415
239	224.256	1.764	0.607	0.426
240	226.056	3.425	0.624	0.408
241	229.869	1.419	0.313	0.417
242	231.520	1.900	0.584	0.411
243	233.456	2.464	0.325	0.403
244	235.956	3.964	0.300	0.414
245	239.956	0.300	0.324	0.483
246	240.288	2.921	0.318	0.416
247	243.368	0.208	0.600	0.406
248	244.048	0.164	0.598	0.406
249	244.236	0.352	0.649	0.415
250	244.620	0.268	0.608	0.394
251	244.920	0.800	0.597	0.410
252	245.752	0.500	0.582	0.373
253	246.288	0.700	0.607	0.423
254	247.020	0.232	0.587	0.459
255	247.288	0.232	0.560	0.394
256	247.552	0.368	0.582	0.439
257	247.988	2.064	0.319	0.443
258	250.088	0.264	0.326	0.402
259	250.388	5.264	0.288	0.424
260	255.952	1.100	0.303	0.417
261	257.088	1.300	0.276	0.409
262	258.420	2.732	0.296	0.427
263	261.188	0.264	0.269	0.409
264	261.488	0.464	0.286	0.429
265	262.020	1.900	0.617	0.418
266	263.952	1.568	0.638	0.442
267	265.820	0.468	0.611	0.407
268	266.352	0.436	0.632	0.384
269	266.852	0.936	0.285	0.434
270	267.820	4.300	0.296	0.445
271	272.284	1.636	0.617	0.421
272	274.184	2.268	0.295	0.420
273	276.520	1.932	0.597	0.416
274	278.752	1.300	0.316	0.445
275	280.120	1.700	0.575	0.407
276	281.852	1.000	0.584	0.417
277	282.884	1.836	0.574	0.390
278	284.784	6.968	0.279	0.442
279	291.784	0.436	0.611	0.431
280	292.320	0.432	0.594	0.369
281	292.784	0.468	0.622	0.429
282	293.284	0.500	0.650	0.431
283	293.820	0.364	0.591	0.423
284	294.220	1.000	0.604	0.433
285	295.284	0.768	0.300	0.419
286	296.084	1.600	0.565	0.426
287	297.752	0.268	0.286	0.398
288	298.052	2.364	0.251	0.397
289	300.452	0.400	0.591	0.367
290	301.216	0.336	0.546	0.403
291	301.584	0.268	0.608	0.415
292	302.184	0.968	0.571	0.406
293	303.452	1.232	0.254	0.394
294	304.716	1.100	0.559	0.373
295	305.852	0.332	0.604	0.407
296	306.484	0.200	0.559	0.405
297	306.752	1.232	0.275	0.415
298	308.252	1.500	0.572	0.428
299	309.784	0.300	0.573	0.387
300	310.116	3.200	0.575	0.426
301	313.352	0.532	0.592	0.298
302	313.984	0.200	0.589	0.390
303	314.252	5.532	0.257	0.416
304	319.852	0.300	0.590	0.377
305	320.484	1.400	0.260	0.397
306	321.952	0.332	0.556	0.396
307	322.316	0.336	0.606	0.426
308	322.952	1.064	0.579	0.425
309	324.316	0.668	0.258	0.388
310	325.016	2.068	0.560	0.430
311	327.116	1.532	0.580	0.421
312	328.684	4.064	0.261	0.428
313	332.784	1.932	0.259	0.362
314	334.784	6.232	0.583	0.410
315	341.048	0.368	0.266	0.402
316	341.448	2.268	0.247	0.441
317	343.748	0.236	0.209	0.542
318	344.016	0.468	0.249	0.432
319	344.816	2.868	0.260	0.435
320	347.748	4.536	0.567	0.387
321	352.316	0.268	0.545	0.370
322	352.648	0.468	0.567	0.431
323	353.148	0.800	0.300	0.411
324	354.248	0.400	0.556	0.394
325	354.716	0.468	0.271	0.432
326	355.216	0.268	0.237	0.422
327	355.516	2.400	0.258	0.439
328	357.948	0.400	0.262	0.565
329	358.448	0.500	0.090	0.318
330	358.980	0.200	0.159	0.334
331	359.216	0.364	0.241	0.407
332	359.880	1.836	0.584	0.418
333	361.748	0.800	0.588	0.393
334	362.580	1.200	0.612	0.412
335	363.816	0.332	0.570	0.354
336	364.180	1.500	0.592	0.410
337	365.716	3.564	0.257	0.418
338	369.348	0.732	0.576	0.415
339	370.448	2.200	0.263	0.425
340	372.716	2.956	0.619	0.416
341	376.181	4.677	0.623	0.416
342	380.913	0.972	0.269	0.451
343	381.955	1.449	0.416	0.392
344	383.445	0.803	0.487	0.397
345	384.280	0.900	0.453	0.412
