id	start_time	duration	norm_pos_x	norm_pos_y
0	0.236	0.164	0.433	0.516
1	0.436	0.200	0.527	0.517
2	0.668	0.332	0.621	0.502
3	1.036	0.300	0.384	0.530
4	1.400	0.168	0.092	0.653
5	1.668	0.168	-0.009	0.856
6	1.968	0.600	-0.033	1.077
7	2.736	0.232	0.478	0.519
8	3.000	0.468	0.374	0.511
9	3.500	0.500	0.439	0.015
10	4.036	0.164	0.494	0.002
11	4.236	0.264	0.548	-0.001
12	4.536	0.200	0.419	0.451
13	4.768	0.168	0.356	0.505
14	5.000	0.236	0.165	0.739
15	5.900	0.268	1.008	1.069
16	6.268	0.268	0.960	-0.115
17	6.636	0.300	0.051	-0.211
18	7.300	0.468	0.543	1.029
19	8.100	0.536	0.480	0.503
20	8.800	0.268	0.456	0.552
21	9.100	1.200	0.375	0.546
22	10.336	0.632	0.428	0.525
23	11.000	1.268	0.493	0.524
24	12.468	0.732	0.363	0.540
25	13.268	0.632	0.564	0.483
26	13.936	0.232	0.490	0.535
27	14.200	0.400	0.380	0.589
28	14.736	0.864	0.446	0.481
29	15.636	0.364	0.479	0.512
30	16.036	1.932	0.485	0.510
31	18.068	0.364	0.389	0.504
32	18.468	0.164	0.448	0.501
33	18.668	0.332	0.542	0.502
34	19.032	0.168	0.655	0.491
35	19.268	0.200	0.337	0.447
36	19.500	0.168	0.460	0.454
37	19.700	0.200	0.541	0.455
38	19.968	0.200	0.618	0.451
39	20.200	0.168	0.665	0.439
40	20.400	0.200	0.447	0.396
41	20.632	0.200	0.539	0.408
42	21.000	0.200	0.482	0.433
43	21.232	0.968	0.384	0.522
44	22.232	0.168	0.337	0.504
45	22.732	0.200	0.540	0.480
46	22.968	0.164	0.620	0.479
47	23.168	0.232	0.690	0.484
48	23.468	0.200	0.323	0.426
49	23.700	0.300	0.394	0.450
50	24.032	0.200	0.507	0.446
51	24.268	0.164	0.562	0.457
52	24.468	0.364	0.640	0.459
53	24.868	0.164	0.693	0.455
54	25.068	0.200	0.557	0.463
55	25.300	0.732	0.491	0.472
56	26.068	0.232	0.342	0.500
57	26.332	0.200	0.446	0.493
58	26.568	0.200	0.531	0.488
59	27.232	0.200	0.354	0.476
60	27.700	0.200	0.484	0.457
61	28.500	0.200	0.679	0.437
62	28.832	0.900	0.526	0.428
63	29.768	0.332	0.445	0.504
64	30.132	0.168	0.508	0.502
65	30.332	1.400	0.577	0.491
66	31.768	0.632	0.384	0.452
67	32.432	2.836	0.356	0.484
68	35.432	0.968	0.398	0.486
69	36.468	3.600	0.697	0.472
70	40.100	2.468	0.666	0.503
71	42.600	1.332	0.400	0.511
72	44.000	4.132	0.697	0.501
73	48.200	1.200	0.384	0.505
74	49.464	1.736	0.702	0.502
75	51.232	0.468	0.699	0.492
76	51.800	2.964	0.346	0.526
77	54.800	1.764	0.388	0.549
78	56.632	1.368	0.646	0.500
79	58.100	0.500	0.252	0.563
80	58.632	0.832	0.321	0.528
81	59.500	0.764	0.365	0.542
82	60.300	0.400	0.691	0.503
83	60.732	1.132	0.703	0.514
84	61.900	0.432	0.649	0.504
85	62.400	0.800	0.364	0.517
86	63.264	3.936	0.694	0.491
87	67.400	1.532	0.688	0.520
88	69.000	3.364	0.375	0.530
89	72.500	1.096	0.684	0.496
90	73.664	1.132	0.371	0.522
91	74.832	0.232	0.399	0.551
92	75.096	1.168	0.392	0.527
93	76.296	0.436	0.476	0.522
94	76.764	3.632	0.710	0.495
95	80.432	0.264	0.719	0.512
96	80.732	0.632	0.702	0.482
97	81.696	3.436	0.386	0.511
98	85.196	1.368	0.697	0.485
99	86.732	1.400	0.357	0.491
100	88.196	1.368	0.699	0.492
101	89.596	0.568	0.413	0.511
102	90.196	1.936	0.716	0.506
103	92.164	0.700	0.719	0.510
104	92.896	1.000	0.689	0.510
105	93.964	0.300	0.415	0.508
106	94.296	2.436	0.354	0.512
107	96.796	0.300	0.747	0.534
108	97.196	1.536	0.717	0.498
109	98.764	1.268	0.380	0.487
110	100.064	5.532	0.704	0.485
111	105.696	0.600	0.382	0.484
112	106.328	1.436	0.369	0.525
113	107.796	1.068	0.412	0.530
114	108.928	2.468	0.719	0.489
115	111.464	0.700	0.386	0.492
116	112.328	0.468	0.391	0.513
117	112.896	4.968	0.725	0.478
118	117.928	0.568	0.401	0.484
119	118.596	1.700	0.719	0.486
120	120.496	3.400	0.379	0.491
121	124.096	0.900	0.401	0.509
122	125.064	0.200	0.038	-0.108
123	125.464	0.432	0.364	0.467
124	125.928	0.536	0.409	0.487
125	126.496	0.168	0.703	0.433
126	126.696	1.332	0.719	0.457
127	128.064	0.264	0.419	0.482
128	128.364	0.664	0.379	0.471
129	129.096	1.068	0.729	0.440
130	130.196	0.600	0.734	0.510
131	130.828	0.668	0.718	0.477
132	131.540	0.188	0.406	0.487
133	131.760	1.168	0.383	0.501
134	133.060	0.636	0.733	0.450
135	133.896	1.932	0.727	0.483
136	135.896	2.732	0.392	0.522
137	138.696	1.500	0.721	0.504
138	140.260	1.800	0.415	0.495
139	142.228	1.700	0.689	0.511
140	143.960	0.368	0.715	0.498
141	144.396	2.364	0.415	0.491
142	146.860	2.468	0.710	0.487
143	149.496	1.932	0.711	0.517
144	151.460	0.400	0.711	0.491
145	151.960	0.300	0.403	0.494
146	152.296	4.300	0.365	0.499
147	156.660	0.936	0.713	0.487
148	157.660	1.300	0.390	0.471
149	158.992	0.168	0.426	0.498
150	159.192	1.436	0.408	0.499
151	160.660	0.332	0.622	0.501
152	161.028	7.032	0.727	0.477
153	168.128	0.564	0.424	0.483
154	168.728	2.764	0.717	0.475
155	171.592	2.168	0.409	0.499
156	173.892	0.400	0.395	0.524
157	174.528	0.264	0.697	0.482
158	174.828	0.600	0.403	0.499
159	175.460	0.632	0.707	0.495
160	176.160	1.132	0.390	0.491
161	177.328	1.600	0.432	0.509
162	178.960	0.432	0.485	0.479
163	179.560	0.268	0.415	0.519
164	179.892	4.836	0.730	0.496
165	184.792	1.300	0.400	0.498
166	186.128	2.196	0.417	0.498
167	188.360	0.164	0.469	0.485
