time	x_norm	y_norm
0.000	0.265	0.592
0.036	0.359	0.531
0.068	0.362	0.529
0.100	0.363	0.529
0.136	0.364	0.529
0.168	0.364	0.530
0.236	0.428	0.512
0.268	0.431	0.513
0.300	0.431	0.517
0.336	0.430	0.517
0.368	0.429	0.519
0.400	0.446	0.513
0.436	0.524	0.511
0.468	0.523	0.513
0.500	0.521	0.517
0.536	0.521	0.518
0.568	0.522	0.517
0.600	0.522	0.520
0.636	0.557	0.505
0.668	0.623	0.496
0.700	0.624	0.498
0.736	0.624	0.502
0.768	0.624	0.504
0.800	0.624	0.503
0.836	0.623	0.502
0.868	0.623	0.506
0.900	0.623	0.507
0.936	0.622	0.506
0.968	0.621	0.505
1.000	0.600	0.512
1.036	0.384	0.521
1.068	0.386	0.522
1.100	0.386	0.528
1.136	0.387	0.529
1.168	0.386	0.530
1.200	0.385	0.531
1.236	0.385	0.532
1.268	0.384	0.534
1.300	0.383	0.532
1.336	0.380	0.532
1.368	0.175	0.603
1.400	0.092	0.651
1.436	0.093	0.651
1.468	0.093	0.651
1.500	0.093	0.653
1.536	0.091	0.657
1.568	0.091	0.656
1.600	0.017	0.754
1.636	-0.013	0.851
1.668	-0.011	0.852
1.700	-0.010	0.853
1.736	-0.010	0.856
1.768	-0.009	0.857
1.800	-0.009	0.857
1.836	-0.007	0.859
1.868	-0.044	0.997
1.900	-0.065	1.083
1.936	-0.062	1.085
1.968	-0.058	1.088
2.000	-0.057	1.086
2.036	-0.054	1.087
2.068	-0.052	1.084
2.100	-0.050	1.084
2.136	-0.050	1.078
2.168	-0.048	1.075
2.200	-0.047	1.073
2.236	-0.044	1.072
2.268	-0.018	1.076
2.300	-0.021	1.073
2.336	-0.020	1.071
2.368	-0.019	1.069
2.400	-0.017	1.068
2.436	-0.016	1.066
2.468	-0.016	1.067
2.500	-0.014	1.065
2.536	-0.013	1.064
2.568	-0.008	1.059
2.736	0.476	0.512
2.800	0.482	0.524
2.836	0.480	0.521
2.868	0.479	0.521
2.900	0.478	0.518
2.936	0.477	0.514
2.968	0.472	0.513
3.000	0.390	0.505
3.036	0.387	0.505
3.068	0.383	0.510
3.100	0.380	0.511
3.136	0.378	0.511
3.168	0.376	0.513
3.200	0.373	0.516
3.236	0.373	0.517
3.268	0.371	0.519
3.300	0.369	0.517
3.336	0.367	0.516
3.368	0.366	0.515
3.400	0.366	0.515
3.436	0.368	0.520
3.468	0.371	0.475
3.500	0.425	0.076
3.536	0.444	0.028
3.568	0.450	0.027
3.600	0.454	0.029
3.636	0.457	0.027
3.668	0.459	0.027
3.700	0.460	0.026
3.736	0.424	0.001
3.768	0.426	0.000
3.800	0.428	-0.001
3.836	0.429	0.001
3.868	0.430	0.003
3.900	0.431	0.003
3.936	0.430	0.003
3.968	0.432	0.004
4.000	0.431	0.006
4.036	0.492	0.004
4.068	0.495	0.004
4.100	0.496	0.004
4.136	0.496	0.003
4.168	0.497	0.004
4.200	0.496	0.003
4.236	0.549	-0.004
4.268	0.547	-0.006
4.300	0.547	-0.006
4.336	0.548	-0.008
4.368	0.549	-0.007
4.400	0.548	-0.005
4.436	0.549	-0.007
4.468	0.551	-0.009
4.500	0.532	0.055
4.536	0.408	0.447
4.568	0.413	0.446
4.600	0.417	0.449
4.636	0.421	0.451
4.668	0.424	0.454
4.700	0.425	0.458
4.736	0.427	0.458
4.768	0.355	0.502
4.800	0.355	0.501
4.836	0.356	0.506
4.868	0.356	0.506
4.900	0.357	0.508
4.936	0.358	0.511
4.968	0.312	0.544
5.000	0.161	0.730
5.036	0.161	0.740
5.068	0.162	0.740
5.100	0.163	0.742
5.136	0.165	0.743
5.168	0.164	0.743
5.200	0.166	0.742
5.236	0.167	0.742
5.268	0.090	0.865
5.300	0.038	0.969
5.336	0.040	0.974
5.368	0.042	0.975
5.400	0.044	0.979
5.436	0.044	0.980
5.468	0.194	0.959
5.500	0.415	0.918
5.568	0.409	0.922
5.600	0.408	0.921
5.636	0.407	0.922
5.700	0.740	0.987
5.736	0.828	1.014
5.768	0.832	1.015
5.800	0.833	1.018
5.836	0.834	1.022
5.868	0.833	1.027
5.900	0.976	1.056
5.936	1.008	1.064
5.968	1.010	1.067
6.000	1.010	1.068
6.036	1.012	1.071
6.068	1.012	1.070
6.100	1.012	1.069
6.136	1.013	1.072
6.168	1.014	1.071
6.200	1.054	0.703
6.236	0.974	0.121
6.268	0.929	-0.105
6.300	0.948	-0.108
6.336	0.956	-0.110
6.368	0.963	-0.114
6.400	0.968	-0.117
6.436	0.972	-0.121
6.468	0.974	-0.121
6.500	0.974	-0.122
6.536	0.957	-0.128
6.600	0.217	-0.202
6.636	0.043	-0.224
6.668	0.048	-0.220
6.700	0.052	-0.217
6.736	0.053	-0.212
6.768	0.054	-0.211
6.800	0.053	-0.208
6.836	0.053	-0.208
6.868	0.052	-0.206
6.900	0.052	-0.203
6.936	0.052	-0.200
6.968	0.190	0.083
7.000	0.454	0.435
7.036	0.493	0.473
7.068	0.497	0.475
7.100	0.500	0.479
7.136	0.502	0.480
7.168	0.504	0.480
7.200	0.504	0.482
7.236	0.506	0.490
7.268	0.524	0.872
7.300	0.525	1.034
7.336	0.534	1.029
7.368	0.538	1.028
7.400	0.541	1.032
7.436	0.542	1.034
7.468	0.543	1.035
7.500	0.545	1.034
7.536	0.546	1.038
7.568	0.547	1.035
7.600	0.549	1.032
7.636	0.550	1.030
7.668	0.551	1.026
7.700	0.552	1.025
7.736	0.554	1.024
7.768	0.555	1.012
7.800	0.475	0.669
7.836	0.490	0.605
7.868	0.496	0.601
7.900	0.501	0.599
7.936	0.505	0.598
7.968	0.509	0.595
8.000	0.511	0.598
8.036	0.512	0.600
8.068	0.512	0.602
8.100	0.474	0.494
8.136	0.478	0.494
8.168	0.478	0.493
8.200	0.480	0.498
8.236	0.479	0.502
8.268	0.480	0.502
8.300	0.480	0.504
8.336	0.480	0.506
8.368	0.480	0.506
8.400	0.480	0.509
8.436	0.479	0.508
8.468	0.479	0.508
8.500	0.479	0.509
8.536	0.478	0.509
8.568	0.477	0.510
8.600	0.477	0.511
8.636	0.497	0.495
8.800	0.469	0.584
8.836	0.465	0.571
8.868	0.464	0.559
8.900	0.460	0.551
8.936	0.457	0.546
8.968	0.455	0.543
9.000	0.454	0.538
9.036	0.454	0.534
9.068	0.422	0.542
9.100	0.382	0.540
9.136	0.380	0.540
9.168	0.381	0.537
9.200	0.380	0.538
9.236	0.379	0.539
9.268	0.379	0.540
9.300	0.378	0.541
9.336	0.379	0.541
9.368	0.379	0.544
9.400	0.381	0.544
9.436	0.382	0.544
9.468	0.382	0.544
9.500	0.384	0.544
9.536	0.385	0.545
9.568	0.384	0.543
9.600	0.385	0.541
9.636	0.385	0.542
9.668	0.387	0.540
9.700	0.387	0.540
9.736	0.387	0.538
9.768	0.364	0.547
9.800	0.357	0.546
9.836	0.354	0.545
9.868	0.352	0.545
9.900	0.354	0.543
9.936	0.354	0.540
9.968	0.354	0.541
10.000	0.354	0.540
10.036	0.356	0.540
10.068	0.356	0.538
10.100	0.388	0.520
10.136	0.387	0.523
10.168	0.387	0.524
10.200	0.387	0.524
10.236	0.387	0.522
10.268	0.388	0.524
10.300	0.391	0.524
10.336	0.417	0.539
10.368	0.417	0.537
10.400	0.416	0.534
10.436	0.415	0.535
10.468	0.415	0.537
10.500	0.416	0.539
10.536	0.416	0.540
10.568	0.416	0.539
10.600	0.416	0.539
10.636	0.416	0.539
10.668	0.417	0.537
10.700	0.416	0.539
10.736	0.416	0.538
10.768	0.433	0.530
10.800	0.441	0.531
10.836	0.443	0.529
10.868	0.444	0.530
10.900	0.444	0.529
10.936	0.445	0.530
10.968	0.468	0.520
11.000	0.477	0.520
11.036	0.479	0.518
11.068	0.480	0.517
11.100	0.480	0.517
11.136	0.480	0.518
11.168	0.479	0.517
11.200	0.478	0.516
11.236	0.479	0.515
11.268	0.478	0.514
11.300	0.478	0.515
11.336	0.476	0.515
11.368	0.476	0.515
11.400	0.475	0.518
11.436	0.475	0.515
11.468	0.475	0.519
11.500	0.475	0.520
11.536	0.475	0.520
11.568	0.475	0.521
11.600	0.476	0.522
11.636	0.500	0.522
11.668	0.500	0.523
11.700	0.500	0.526
11.736	0.501	0.525
11.768	0.502	0.525
11.800	0.502	0.526
11.836	0.502	0.525
11.868	0.503	0.524
11.900	0.504	0.523
11.936	0.505	0.520
11.968	0.505	0.519
12.000	0.504	0.519
12.036	0.504	0.519
12.068	0.504	0.518
12.100	0.504	0.519
12.136	0.503	0.520
12.168	0.502	0.521
12.200	0.501	0.521
12.236	0.501	0.521
12.268	0.501	0.523
12.300	0.439	0.548
12.336	0.437	0.567
12.468	0.344	0.592
12.500	0.340	0.580
12.536	0.336	0.569
12.568	0.333	0.561
12.600	0.331	0.553
12.636	0.330	0.548
12.668	0.350	0.536
12.700	0.362	0.535
12.736	0.364	0.532
12.768	0.366	0.530
12.800	0.364	0.526
12.836	0.363	0.526
12.868	0.362	0.524
12.900	0.360	0.527
12.936	0.359	0.528
12.968	0.389	0.523
13.000	0.388	0.524
13.036	0.386	0.528
13.068	0.387	0.525
13.100	0.387	0.527
13.136	0.387	0.528
13.168	0.387	0.530
13.200	0.387	0.532
13.236	0.475	0.504
13.268	0.558	0.487
13.300	0.562	0.486
13.336	0.562	0.489
13.368	0.563	0.491
13.400	0.565	0.491
13.436	0.565	0.491
13.468	0.565	0.491
13.500	0.566	0.491
13.536	0.566	0.491
13.568	0.566	0.492
13.600	0.567	0.490
13.636	0.567	0.492
13.668	0.568	0.488
13.700	0.567	0.488
13.736	0.566	0.489
13.768	0.566	0.489
13.800	0.566	0.486
13.836	0.565	0.484
13.868	0.564	0.483
13.900	0.535	0.502
13.936	0.492	0.532
13.968	0.491	0.533
14.000	0.491	0.533
14.036	0.490	0.537
14.068	0.489	0.537
14.100	0.489	0.537
14.136	0.489	0.537
14.168	0.489	0.538
14.200	0.391	0.560
14.236	0.385	0.561
14.268	0.382	0.561
14.300	0.382	0.560
14.336	0.383	0.558
14.368	0.383	0.560
14.400	0.378	0.528
14.436	0.380	0.523
14.468	0.378	0.520
14.500	0.378	0.520
14.536	0.380	0.519
14.568	0.379	0.522
14.600	0.379	0.528
14.736	0.421	0.537
14.768	0.420	0.539
14.800	0.420	0.540
14.836	0.422	0.541
14.868	0.423	0.541
14.900	0.423	0.543
14.936	0.425	0.544
14.968	0.425	0.547
15.000	0.428	0.550
15.036	0.429	0.550
15.068	0.462	0.536
15.100	0.468	0.536
15.136	0.470	0.533
15.168	0.470	0.531
15.200	0.471	0.533
15.236	0.473	0.535
15.268	0.472	0.536
15.300	0.474	0.538
15.336	0.474	0.537
15.368	0.472	0.538
15.400	0.472	0.535
15.436	0.472	0.532
15.468	0.472	0.533
15.500	0.471	0.528
15.536	0.470	0.525
15.568	0.468	0.536
15.600	0.465	0.533
15.636	0.466	0.541
15.668	0.467	0.534
15.700	0.464	0.534
15.736	0.461	0.535
15.768	0.490	0.555
15.800	0.487	0.549
15.836	0.486	0.546
15.868	0.486	0.544
15.900	0.488	0.546
15.936	0.487	0.544
15.968	0.485	0.541
16.000	0.485	0.539
16.036	0.487	0.534
16.068	0.486	0.532
16.100	0.485	0.530
16.136	0.484	0.527
16.168	0.489	0.523
16.200	0.489	0.520
16.236	0.488	0.520
16.268	0.487	0.520
16.300	0.487	0.519
16.336	0.486	0.519
16.368	0.487	0.518
16.400	0.487	0.523
16.436	0.492	0.521
16.600	0.500	0.588
16.632	0.496	0.574
16.668	0.494	0.560
16.700	0.492	0.551
16.732	0.491	0.546
16.768	0.490	0.542
16.800	0.491	0.539
16.832	0.489	0.534
16.868	0.490	0.529
16.900	0.487	0.528
16.932	0.487	0.531
16.968	0.487	0.531
17.000	0.485	0.533
17.032	0.484	0.532
17.068	0.482	0.532
17.100	0.483	0.531
17.132	0.482	0.531
17.168	0.482	0.531
17.200	0.482	0.531
17.232	0.484	0.532
17.268	0.485	0.526
17.300	0.484	0.515
17.332	0.486	0.513
