time	x_norm	y_norm
0.000	0.498	0.548
0.036	0.498	0.547
0.068	0.499	0.546
0.209	0.498	0.544
0.226	0.497	0.545
0.245	0.497	0.545
0.268	0.498	0.541
0.300	0.498	0.537
0.336	0.493	0.542
0.368	0.497	0.541
0.400	0.497	0.538
0.436	0.498	0.537
0.468	0.498	0.537
0.500	0.498	0.538
0.536	0.500	0.537
0.568	0.518	0.533
0.600	0.475	0.555
0.636	0.480	0.555
0.668	0.479	0.559
0.700	0.480	0.560
0.736	0.482	0.559
0.768	0.482	0.556
0.800	0.500	0.538
0.836	0.502	0.536
0.868	0.503	0.535
0.900	0.503	0.534
0.936	0.502	0.534
0.968	0.503	0.535
1.000	0.502	0.535
1.036	0.501	0.536
1.068	0.500	0.537
1.100	0.500	0.537
1.136	0.500	0.534
1.168	0.499	0.534
1.200	0.500	0.533
1.236	0.500	0.534
1.268	0.500	0.534
1.300	0.499	0.534
1.336	0.500	0.535
1.368	0.500	0.549
1.400	0.504	0.548
1.436	0.504	0.548
1.468	0.504	0.551
1.500	0.523	0.499
1.668	0.548	0.618
1.700	0.543	0.600
1.768	0.532	0.577
1.800	0.528	0.567
1.836	0.526	0.569
1.868	0.524	0.564
1.900	0.525	0.563
1.936	0.512	0.530
1.968	0.514	0.526
2.000	0.510	0.531
2.036	0.512	0.529
2.068	0.512	0.530
2.100	0.511	0.531
2.136	0.516	0.532
2.168	0.541	0.467
2.368	0.526	0.612
2.400	0.518	0.593
2.436	0.516	0.585
2.468	0.512	0.580
2.500	0.512	0.573
2.536	0.511	0.573
2.568	0.510	0.568
2.600	0.510	0.564
2.636	0.514	0.560
2.700	0.520	0.538
2.736	0.520	0.537
2.768	0.519	0.540
2.800	0.519	0.540
2.836	0.518	0.542
2.900	0.507	0.547
2.936	0.507	0.547
2.968	0.507	0.547
3.000	0.505	0.545
3.036	0.503	0.545
3.068	0.504	0.546
3.100	0.502	0.545
3.136	0.501	0.559
3.168	0.500	0.560
3.200	0.500	0.559
3.236	0.500	0.560
3.268	0.501	0.558
3.300	0.501	0.558
3.336	0.494	0.556
3.368	0.495	0.561
3.400	0.495	0.561
3.436	0.496	0.559
3.468	0.498	0.558
3.500	0.500	0.557
3.536	0.503	0.555
3.568	0.504	0.552
3.600	0.512	0.548
3.800	0.515	0.573
3.836	0.505	0.550
3.868	0.502	0.540
3.900	0.500	0.534
3.936	0.498	0.530
3.968	0.507	0.528
4.000	0.524	0.517
4.036	0.524	0.517
4.068	0.523	0.515
4.100	0.519	0.514
4.136	0.516	0.517
4.168	0.512	0.518
4.200	0.509	0.518
4.268	0.504	0.534
4.300	0.501	0.535
4.336	0.498	0.535
4.368	0.495	0.536
4.400	0.493	0.535
4.436	0.491	0.535
4.468	0.489	0.536
4.500	0.487	0.532
4.536	0.486	0.532
4.568	0.485	0.532
4.600	0.484	0.532
4.636	0.480	0.537
4.668	0.482	0.534
4.700	0.483	0.533
4.732	0.483	0.533
4.768	0.483	0.532
4.800	0.481	0.532
4.832	0.466	0.542
4.868	0.470	0.539
4.900	0.471	0.537
4.932	0.471	0.535
4.968	0.472	0.532
5.000	0.473	0.532
5.032	0.474	0.530
5.068	0.475	0.529
5.100	0.475	0.529
5.132	0.475	0.526
5.168	0.477	0.524
5.200	0.478	0.521
5.232	0.479	0.522
5.268	0.479	0.519
5.300	0.481	0.518
5.332	0.481	0.516
5.368	0.482	0.514
5.400	0.483	0.513
5.432	0.484	0.513
5.468	0.485	0.511
5.500	0.486	0.506
5.532	0.487	0.506
5.568	0.489	0.505
5.600	0.489	0.503
5.632	0.488	0.503
5.668	0.489	0.501
5.700	0.491	0.500
5.732	0.490	0.501
5.768	0.489	0.501
5.800	0.490	0.501
5.832	0.422	0.484
5.868	0.427	0.477
5.900	0.427	0.475
5.932	0.423	0.477
5.968	0.419	0.467
6.000	0.411	0.391
6.032	0.410	0.384
6.068	0.410	0.380
6.100	0.410	0.380
6.132	0.411	0.381
6.168	0.412	0.381
6.200	0.413	0.381
6.232	0.414	0.384
6.268	0.415	0.382
6.300	0.416	0.415
6.332	0.418	0.410
6.368	0.419	0.410
6.400	0.420	0.409
6.432	0.420	0.409
6.468	0.422	0.408
6.500	0.422	0.410
6.532	0.423	0.407
6.568	0.423	0.408
6.600	0.422	0.405
6.632	0.424	0.402
6.668	0.424	0.402
6.700	0.426	0.402
6.732	0.426	0.399
6.768	0.428	0.398
6.800	0.429	0.399
6.832	0.429	0.397
6.868	0.429	0.398
6.900	0.430	0.400
