time	x_norm	y_norm
0.000	0.953	1.003
0.032	0.950	1.007
0.064	0.951	1.013
0.100	0.951	1.000
0.132	0.951	0.988
0.164	0.957	0.995
0.200	0.896	0.914
0.232	0.580	0.628
0.264	0.563	0.628
0.300	0.553	0.635
0.332	0.558	0.625
0.364	0.572	0.600
0.400	0.564	0.553
0.632	0.603	0.537
0.664	0.603	0.545
0.764	1.113	0.474
0.832	1.156	0.536
0.864	1.155	0.545
0.900	1.149	0.558
0.932	1.144	0.553
0.964	1.142	0.545
1.000	1.136	0.539
1.064	0.539	0.597
1.100	0.556	0.605
1.132	0.561	0.614
1.164	0.559	0.622
1.200	0.554	0.631
1.232	0.542	0.641
1.300	0.535	0.654
1.332	0.619	0.650
1.364	0.617	0.652
1.400	0.626	0.635
1.432	0.622	0.643
1.464	0.628	0.639
1.500	0.628	0.646
1.532	0.626	0.645
1.564	0.620	0.649
1.600	0.614	0.633
1.632	0.616	0.627
1.664	0.616	0.627
1.700	0.629	0.614
1.732	0.631	0.612
1.764	0.637	0.605
1.800	0.639	0.599
1.832	0.580	0.606
1.864	0.539	0.613
1.900	0.535	0.617
1.932	0.536	0.615
1.964	0.538	0.616
2.000	0.540	0.617
2.032	0.540	0.619
2.064	0.542	0.619
2.100	0.534	0.617
2.132	0.539	0.613
2.164	0.565	0.598
2.200	0.566	0.599
2.232	0.567	0.600
2.264	0.567	0.599
2.300	0.569	0.596
2.332	0.568	0.590
2.364	0.565	0.589
2.400	0.562	0.591
2.432	0.561	0.589
2.464	0.559	0.592
2.500	0.466	0.581
2.532	0.449	0.571
2.564	0.450	0.579
2.600	0.447	0.582
2.632	0.448	0.583
2.664	0.430	0.542
2.900	0.508	0.608
2.932	0.509	0.605
2.964	0.513	0.604
3.000	0.516	0.606
3.032	0.518	0.603
3.064	0.517	0.602
3.100	0.519	0.601
3.132	0.518	0.595
3.164	0.519	0.593
3.200	0.519	0.594
3.232	0.521	0.591
3.264	0.522	0.592
3.300	0.520	0.590
3.332	0.524	0.592
3.364	0.524	0.590
3.400	0.579	0.603
3.464	0.593	0.598
3.500	0.594	0.598
3.532	0.594	0.594
3.564	0.594	0.591
3.600	0.595	0.588
3.632	0.595	0.586
3.664	0.594	0.584
3.700	0.594	0.585
3.732	0.594	0.580
3.764	0.594	0.579
3.800	0.591	0.580
3.832	0.591	0.582
3.864	0.592	0.583
3.900	0.540	0.582
3.932	0.534	0.584
3.964	0.531	0.588
4.000	0.531	0.593
4.032	0.530	0.592
4.064	0.528	0.590
4.100	0.531	0.591
4.132	0.510	0.580
4.164	0.363	0.588
4.200	0.364	0.584
4.232	0.365	0.585
4.264	0.365	0.583
4.300	0.364	0.584
4.332	0.365	0.582
4.364	0.365	0.580
4.400	0.365	0.582
4.432	0.364	0.583
4.464	0.390	0.584
4.500	0.645	0.573
4.764	0.628	0.616
4.800	0.629	0.611
4.832	0.636	0.604
4.864	0.640	0.605
4.900	0.643	0.601
4.932	0.644	0.598
4.964	0.644	0.591
5.000	0.647	0.592
5.032	0.646	0.588
5.064	0.642	0.585
5.132	0.672	0.587
5.164	0.675	0.588
5.232	0.671	0.590
5.264	0.674	0.588
5.300	0.674	0.592
5.332	0.673	0.591
5.364	0.674	0.592
5.400	0.674	0.586
5.432	0.671	0.586
5.464	0.673	0.582
5.500	0.677	0.582
5.532	0.676	0.579
5.564	0.676	0.579
5.596	0.674	0.581
5.632	0.669	0.585
5.664	0.669	0.578
5.696	0.666	0.569
5.732	0.665	0.569
5.764	0.667	0.572
5.796	0.667	0.572
5.832	0.668	0.568
5.864	0.670	0.569
5.896	0.668	0.567
5.932	0.666	0.564
5.964	0.668	0.569
5.996	0.659	0.550
6.296	0.649	0.579
6.332	0.653	0.581
6.364	0.654	0.570
6.396	0.654	0.570
6.432	0.656	0.568
6.464	0.654	0.570
6.496	0.656	0.575
6.532	0.659	0.576
6.564	0.662	0.573
6.596	0.650	0.610
6.664	0.649	0.609
6.696	0.650	0.602
6.732	0.654	0.605
6.764	0.655	0.604
6.796	0.654	0.604
6.832	0.654	0.600
6.864	0.656	0.598
6.896	0.656	0.600
6.932	0.655	0.595
6.964	0.657	0.596
6.996	0.655	0.592
7.032	0.656	0.590
7.064	0.450	0.554
7.096	0.337	0.536
7.132	0.341	0.533
7.164	0.340	0.538
7.196	0.339	0.538
7.232	0.340	0.544
7.264	0.337	0.547
7.296	0.338	0.549
7.332	0.340	0.548
7.364	0.340	0.552
7.396	0.341	0.555
7.432	0.340	0.554
7.464	0.342	0.554
7.496	0.343	0.558
7.532	0.343	0.557
7.564	0.342	0.559
7.596	0.344	0.557
7.632	0.343	0.554
7.664	0.344	0.556
7.696	0.344	0.551
7.732	0.342	0.549
7.764	0.343	0.547
7.796	0.342	0.544
7.832	0.340	0.543
7.864	0.340	0.545
7.896	0.316	0.445
8.164	0.609	0.571
8.196	0.616	0.570
8.232	0.625	0.560
8.264	0.630	0.556
8.296	0.632	0.556
8.332	0.635	0.558
8.364	0.635	0.553
8.396	0.635	0.550
8.432	0.636	0.551
8.464	0.633	0.547
8.496	0.634	0.548
8.532	0.633	0.552
8.564	0.635	0.552
8.596	0.637	0.554
8.632	0.638	0.553
8.664	0.637	0.555
8.696	0.639	0.552
8.732	0.639	0.552
8.764	0.639	0.554
8.796	0.642	0.554
8.832	0.641	0.554
8.864	0.639	0.557
8.896	0.640	0.555
8.932	0.639	0.553
8.964	0.639	0.554
8.996	0.638	0.552
9.032	0.629	0.542
9.332	0.624	0.592
9.364	0.626	0.591
9.396	0.631	0.583
9.432	0.632	0.581
9.464	0.635	0.579
9.496	0.637	0.571
9.532	0.636	0.568
9.564	0.639	0.565
9.596	0.640	0.563
9.632	0.642	0.563
9.664	0.644	0.564
9.696	0.645	0.564
9.732	0.647	0.569
9.764	0.650	0.569
9.796	0.647	0.567
9.832	0.651	0.566
9.864	0.652	0.564
9.896	0.654	0.565
9.932	0.659	0.570
9.964	0.662	0.570
9.996	0.661	0.573
10.032	0.659	0.572
10.064	0.350	0.549
10.096	0.336	0.553
10.132	0.337	0.552
10.164	0.338	0.561
10.196	0.337	0.563
10.232	0.338	0.565
10.264	0.339	0.565
10.296	0.336	0.561
10.332	0.339	0.563
10.364	0.337	0.563
10.396	0.331	0.617
10.432	0.328	0.617
10.464	0.333	0.619
10.496	0.331	0.620
10.532	0.331	0.622
10.564	0.332	0.631
10.596	0.332	0.629
10.632	0.331	0.625
10.664	0.330	0.624
10.696	0.328	0.622
10.732	0.318	0.611
10.764	0.314	0.608
10.796	0.311	0.607
10.832	0.313	0.603
10.864	0.313	0.602
10.896	0.314	0.603
10.932	0.312	0.602
10.992	0.313	0.604
11.062	0.316	0.604
11.129	0.316	0.603
11.199	0.316	0.606
11.266	0.318	0.603
11.331	0.318	0.597
11.388	0.320	0.601
11.452	0.318	0.595
11.524	0.320	0.593
11.610	0.319	0.592
11.671	0.314	0.598
11.745	0.312	0.595
11.812	0.320	0.588
11.876	0.322	0.581
11.940	0.316	0.582
12.003	0.314	0.579
12.064	0.314	0.585
12.126	0.314	0.584
12.186	0.315	0.578
12.252	0.313	0.571
12.326	0.314	0.578
12.382	0.315	0.578
12.458	0.314	0.570
12.589	0.332	0.580
12.655	0.316	0.459
12.927	0.313	0.596
13.073	0.329	0.583
13.147	0.331	0.578
13.209	0.325	0.558
13.639	0.317	0.608
13.710	0.324	0.602
13.784	0.329	0.590
13.850	0.329	0.585
13.937	0.336	0.590
13.994	0.337	0.594
14.062	0.334	0.589
14.121	0.348	0.597
14.181	0.371	0.624
14.250	0.352	0.625
14.398	0.339	0.594
14.465	0.341	0.588
14.528	0.335	0.593
14.592	0.331	0.598
14.658	0.330	0.595
14.715	0.328	0.590
14.774	0.325	0.584
14.843	0.323	0.577
14.902	0.322	0.577
14.981	0.319	0.573
15.043	0.313	0.570
15.078	0.309	0.564
15.111	0.311	0.566
15.153	0.318	0.564
15.166	0.321	0.564
15.178	0.322	0.571
15.196	0.323	0.575
15.232	0.326	0.591
15.264	0.330	0.600
15.296	0.333	0.607
15.332	0.335	0.610
15.364	0.337	0.610
15.732	0.333	0.626
15.764	0.338	0.632
15.796	0.342	0.628
15.832	0.345	0.617
15.864	0.347	0.611
15.896	0.348	0.612
15.932	0.348	0.608
15.964	0.349	0.606
15.996	0.350	0.605
16.064	0.332	0.602
16.096	0.331	0.603
16.132	0.331	0.607
16.164	0.331	0.605
16.196	0.330	0.600
16.232	0.332	0.601
16.264	0.334	0.601
16.296	0.332	0.598
16.332	0.333	0.598
16.364	0.334	0.597
16.396	0.333	0.600
16.432	0.332	0.598
16.464	0.332	0.594
16.496	0.331	0.594
16.532	0.332	0.598
16.564	0.333	0.593
16.596	0.332	0.596
16.632	0.335	0.600
16.685	0.352	0.623
16.766	0.353	0.625
16.827	0.351	0.627
16.899	0.351	0.621
16.963	0.347	0.632
17.026	0.349	0.635
17.104	0.352	0.621
17.171	0.346	0.609
17.542	0.356	0.643
17.616	0.359	0.632
17.693	0.357	0.629
17.778	0.467	0.605
17.854	0.635	0.592
17.950	0.636	0.602
18.090	0.645	0.597
18.158	0.639	0.599
18.219	0.636	0.642
18.302	0.638	0.643
18.364	0.608	0.545
18.698	0.358	0.637
18.794	0.367	0.636
18.860	0.370	0.627
18.925	0.371	0.620
18.998	0.371	0.613
19.060	0.370	0.619
19.126	0.371	0.624
19.186	0.382	0.614
19.245	0.379	0.604
19.318	0.376	0.603
19.390	0.379	0.604
19.453	0.645	0.585
19.603	0.657	0.588
19.664	0.656	0.590
19.725	0.684	0.611
19.801	0.680	0.599
20.095	0.640	0.602
