time	x_norm	y_norm
0.000	0.564	0.293
0.036	0.564	0.292
0.068	0.478	0.272
0.100	0.457	0.269
0.136	0.458	0.273
0.168	0.460	0.277
0.200	0.461	0.279
0.236	0.461	0.280
0.268	0.461	0.276
0.300	0.462	0.278
0.336	0.462	0.278
0.368	0.462	0.277
0.400	0.461	0.274
0.436	0.468	0.275
0.468	0.623	0.285
0.500	0.622	0.286
0.536	0.620	0.289
0.568	0.619	0.287
0.600	0.622	0.288
0.636	0.621	0.289
0.668	0.623	0.293
0.700	0.624	0.288
0.736	0.621	0.284
0.768	0.626	0.289
0.800	0.624	0.288
0.836	0.624	0.285
0.868	0.624	0.290
0.900	0.590	0.287
0.936	0.587	0.285
0.968	0.588	0.285
1.000	0.591	0.282
1.036	0.589	0.281
1.068	0.589	0.282
1.100	0.590	0.281
1.136	0.589	0.282
1.168	0.590	0.282
1.200	0.588	0.282
1.236	0.589	0.283
1.268	0.593	0.287
1.300	0.595	0.283
1.336	0.592	0.289
1.368	0.590	0.285
1.400	0.592	0.289
1.436	0.593	0.286
1.468	0.593	0.286
1.500	0.592	0.287
1.536	0.592	0.288
1.568	0.592	0.288
1.600	0.588	0.286
1.636	0.591	0.290
1.668	0.589	0.289
1.700	0.587	0.287
1.736	0.585	0.284
1.768	0.585	0.282
1.800	0.583	0.284
1.836	0.582	0.279
1.868	0.581	0.278
1.900	0.580	0.278
1.936	0.580	0.275
1.968	0.651	0.264
2.000	0.649	0.263
2.036	0.626	0.242
2.236	0.620	0.317
2.268	0.634	0.315
2.336	0.643	0.309
2.368	0.647	0.310
2.400	0.649	0.304
2.436	0.649	0.301
2.468	0.651	0.299
2.500	0.655	0.298
2.536	0.694	0.300
2.568	0.693	0.298
2.600	0.697	0.300
2.636	0.700	0.300
2.668	0.702	0.302
2.700	0.703	0.303
2.736	0.705	0.302
2.768	0.707	0.304
2.800	0.708	0.306
2.836	0.707	0.305
2.868	0.707	0.303
2.900	0.701	0.300
2.936	0.630	0.255
3.100	0.673	0.344
3.136	0.682	0.340
3.168	0.690	0.333
3.200	0.698	0.328
3.236	0.703	0.322
3.268	0.706	0.315
3.300	0.705	0.312
3.336	0.707	0.310
3.368	0.707	0.306
3.400	0.708	0.305
3.436	0.705	0.299
3.468	0.702	0.293
3.500	0.696	0.292
3.536	0.650	0.265
3.700	0.670	0.315
3.736	0.675	0.319
3.768	0.681	0.316
3.836	0.692	0.304
3.868	0.692	0.297
3.900	0.693	0.295
3.936	0.692	0.290
3.968	0.690	0.285
4.000	0.689	0.284
4.036	0.689	0.283
4.068	0.689	0.284
4.100	0.691	0.287
4.136	0.680	0.277
4.168	0.629	0.247
4.300	0.633	0.289
4.336	0.653	0.313
