id	start_time	duration	norm_pos_x	norm_pos_y
0	0.068	0.368	0.461	0.272
1	0.468	1.468	0.593	0.292
2	1.968	0.532	0.642	0.294
3	2.536	0.364	0.702	0.303
4	2.936	0.164	0.650	0.298
5	3.136	0.364	0.704	0.310
6	3.536	0.332	0.674	0.300
7	3.900	0.236	0.690	0.284
8	4.168	0.832	0.664	0.286
9	5.036	0.664	0.685	0.257
10	5.736	0.164	0.642	0.241
11	5.936	0.800	0.697	0.267
12	6.936	2.864	0.673	0.206
13	9.868	0.932	0.637	0.196
14	11.136	3.564	0.364	0.227
15	14.732	2.300	0.353	0.225
16	17.068	0.564	0.353	0.222
17	17.668	0.232	0.384	0.236
18	17.968	0.300	0.361	0.249
19	18.300	0.700	0.372	0.263
20	19.068	2.100	0.707	0.256
21	21.300	0.332	0.380	0.287
22	21.700	0.368	0.697	0.291
23	22.100	0.332	0.755	0.280
24	22.668	1.032	0.724	0.286
25	23.732	0.500	0.640	0.218
26	24.468	0.200	0.585	0.230
27	24.732	0.336	0.632	0.241
28	25.100	0.300	0.531	0.302
29	25.432	0.536	0.713	0.256
30	26.232	0.268	0.690	0.204
31	26.568	0.200	0.726	-0.038
32	27.232	0.436	0.654	0.160
33	27.700	1.032	0.708	0.225
34	28.768	0.432	0.632	0.224
35	29.568	0.300	0.585	0.179
36	30.300	0.300	0.605	0.104
37	30.632	0.936	0.671	0.249
38	31.832	0.636	0.737	0.271
39	32.500	0.400	0.641	0.234
40	32.932	0.336	0.719	0.221
41	33.500	0.268	0.448	0.233
42	33.968	0.200	0.456	0.281
43	34.200	1.232	0.469	0.238
44	35.468	0.164	0.385	0.176
45	35.668	1.732	0.361	0.151
46	38.100	0.168	0.531	0.178
47	38.368	0.664	0.683	0.253
48	39.068	0.500	0.376	0.243
49	39.600	1.568	0.314	0.195
50	41.200	0.200	0.328	0.174
51	41.432	0.168	0.291	0.158
52	41.632	0.868	0.315	0.179
53	42.532	1.068	0.382	0.190
54	43.632	0.200	0.343	0.250
55	43.932	0.400	0.380	0.234
56	44.464	0.168	0.609	0.243
57	44.800	0.264	0.455	0.263
58	45.100	0.564	0.379	0.227
59	45.732	0.300	0.435	0.173
60	46.064	2.536	0.370	0.189
61	48.732	2.332	0.665	0.236
62	51.100	0.200	0.574	0.228
63	51.332	0.232	0.666	0.263
64	51.600	0.264	0.698	0.262
65	52.032	0.600	0.716	0.285
66	52.664	1.400	0.727	0.258
67	54.300	0.600	0.703	0.270
68	54.932	0.168	0.662	0.265
69	55.132	0.268	0.701	0.266
70	55.432	0.200	0.660	0.264
71	55.664	0.736	0.697	0.252
72	56.432	0.768	0.676	0.228
73	57.232	0.168	0.640	0.222
74	57.432	0.532	0.695	0.242
75	58.000	0.800	0.398	0.245
76	59.400	0.464	0.414	0.178
77	60.300	0.200	0.545	0.165
78	60.532	0.468	0.603	0.202
79	61.132	0.400	0.735	0.304
80	61.564	0.268	0.650	0.289
81	61.900	0.264	0.454	0.269
82	62.200	5.932	0.391	0.205
83	68.200	0.932	0.748	0.285
84	69.164	0.736	0.753	0.293
85	69.932	0.768	0.713	0.296
86	70.732	1.600	0.747	0.319
87	72.364	0.368	0.683	0.259
88	72.832	1.200	0.742	0.303
89	74.096	0.200	0.447	0.286
90	74.332	0.732	0.396	0.284
91	75.096	0.568	0.345	0.248
92	75.696	0.400	0.393	0.263
93	76.132	0.164	0.375	0.224
94	76.332	0.364	0.421	0.264
95	76.832	0.500	0.713	0.265
96	77.364	0.400	0.763	0.217
97	78.032	0.500	0.663	0.244
98	78.564	0.568	0.748	0.222
99	79.196	0.300	0.673	0.179
100	79.532	0.400	0.723	0.171
101	80.332	0.532	0.692	0.135
102	80.896	0.568	0.757	0.170
103	81.732	0.332	0.718	0.238
104	82.396	0.700	0.726	0.223
105	83.332	1.264	0.705	0.245
106	84.796	0.400	0.665	0.278
107	85.332	0.164	0.684	0.227
108	85.564	0.468	0.743	0.252
109	86.264	0.368	0.709	0.255
110	86.664	0.332	0.698	0.214
111	87.164	0.800	0.699	0.187
112	87.996	0.468	0.715	0.260
113	88.496	0.200	0.666	0.282
114	88.732	0.532	0.706	0.268
115	89.296	1.568	0.657	0.239
116	90.896	0.168	0.693	0.256
117	91.132	2.032	0.762	0.290
118	93.232	0.664	0.533	0.275
119	93.932	0.332	0.566	0.298
120	94.432	0.600	0.577	0.335
121	95.432	0.300	0.614	0.303
122	95.764	1.232	0.593	0.272
123	97.064	0.268	0.417	0.271
124	97.396	0.236	0.501	0.290
125	97.796	0.468	0.413	0.322
126	98.464	0.200	0.466	0.285
127	98.696	0.400	0.543	0.317
128	99.164	1.764	0.585	0.335
129	101.128	1.068	0.606	0.331
130	102.228	0.236	0.559	0.291
131	102.628	0.268	0.562	0.324
132	102.928	0.736	0.621	0.321
133	103.728	0.268	0.558	0.272
134	104.096	0.200	0.622	0.318
135	104.328	1.236	0.657	0.289
136	105.596	1.232	0.696	0.302
137	106.864	0.432	0.654	0.278
138	107.328	0.236	0.710	0.286
139	107.596	0.232	0.657	0.290
140	107.864	0.232	0.653	0.286
