id	start_time	duration	norm_pos_x	norm_pos_y
0	0.000	0.200	0.025	1.093
1	0.268	0.364	0.461	0.583
2	0.668	0.432	0.529	0.592
3	1.500	0.268	1.000	1.125
4	2.000	0.332	0.500	0.561
5	2.500	0.668	0.550	0.568
6	3.200	0.232	0.663	0.547
7	3.468	0.732	0.687	0.531
8	4.268	0.732	0.427	0.545
9	5.100	0.268	0.689	0.542
10	5.400	0.300	0.478	0.553
11	5.732	0.336	0.426	0.566
12	6.132	0.200	0.625	0.542
13	6.368	0.300	0.700	0.527
14	6.732	1.568	0.438	0.538
15	8.368	0.500	0.699	0.522
16	9.032	0.736	0.731	0.543
17	9.800	0.468	0.714	0.523
18	10.300	0.900	0.417	0.543
19	11.232	0.168	0.459	0.556
20	11.432	0.200	0.713	0.516
21	11.668	2.864	0.722	0.524
22	14.600	0.968	0.417	0.529
23	15.600	0.232	0.430	0.577
24	15.868	0.700	0.426	0.537
25	16.632	0.868	0.730	0.536
26	17.532	1.300	0.446	0.548
27	18.900	0.432	0.710	0.501
28	19.532	2.836	0.448	0.537
29	22.532	0.268	0.719	0.547
30	22.832	0.868	0.416	0.539
31	23.732	0.168	0.460	0.558
32	23.932	0.636	0.710	0.520
33	24.600	0.400	0.432	0.516
34	25.168	0.164	0.433	0.583
35	25.400	0.332	0.704	0.525
36	25.764	0.268	0.437	0.556
37	26.064	1.668	0.441	0.557
38	27.800	0.300	0.643	0.522
39	28.132	1.000	0.692	0.560
40	29.264	0.600	0.399	0.548
41	30.064	0.300	0.696	0.554
42	30.400	0.532	0.738	0.550
43	31.000	0.700	0.413	0.536
44	31.932	0.400	0.521	0.606
45	32.364	0.636	0.711	0.550
46	33.064	1.336	0.419	0.556
47	34.432	0.600	0.689	0.524
48	35.100	0.964	0.434	0.561
49	36.100	0.332	0.701	0.547
50	36.464	0.368	0.409	0.554
51	37.032	0.632	0.706	0.554
52	37.864	0.168	0.740	0.544
53	38.064	0.368	0.456	0.548
54	38.464	0.800	0.410	0.578
55	39.464	0.200	0.529	0.566
56	39.700	0.732	0.704	0.549
57	40.500	0.932	0.432	0.555
58	41.500	0.732	0.691	0.532
59	42.364	0.736	0.448	0.591
60	43.132	0.900	0.427	0.565
61	44.100	1.332	0.685	0.524
62	45.464	0.436	0.490	0.530
63	45.932	0.268	0.423	0.532
64	46.232	0.268	0.678	0.525
65	46.532	1.232	0.725	0.541
66	47.832	1.400	0.438	0.552
67	49.300	0.564	0.696	0.536
68	49.900	0.164	0.741	0.544
69	50.132	1.000	0.431	0.560
70	51.164	0.668	0.696	0.533
71	51.864	0.500	0.773	0.591
72	52.400	1.364	0.512	0.597
73	53.800	0.496	0.578	0.569
74	54.332	0.164	0.481	0.579
