time	x_norm	y_norm
0.000	0.023	1.096
0.032	0.023	1.093
0.068	0.024	1.096
0.100	0.027	1.094
0.132	0.027	1.096
0.168	0.027	1.093
0.200	0.028	1.092
0.268	0.442	0.573
0.300	0.454	0.580
0.332	0.458	0.581
0.368	0.463	0.578
0.400	0.464	0.580
0.432	0.467	0.583
0.468	0.467	0.585
0.500	0.465	0.590
0.532	0.464	0.591
0.568	0.463	0.593
0.600	0.463	0.598
0.632	0.461	0.603
0.668	0.521	0.590
0.700	0.526	0.591
0.732	0.528	0.590
0.768	0.528	0.590
0.800	0.527	0.592
0.832	0.528	0.593
0.868	0.529	0.593
0.900	0.529	0.591
0.932	0.529	0.592
0.968	0.529	0.592
1.000	0.528	0.591
1.032	0.529	0.592
1.068	0.529	0.592
1.100	0.537	0.590
1.132	0.643	0.581
1.168	0.641	0.585
1.200	0.640	0.588
1.232	0.640	0.592
1.268	0.700	0.617
1.300	0.907	0.791
1.332	0.918	0.814
1.368	0.921	0.820
1.400	0.923	0.824
1.432	0.924	0.828
1.468	0.941	0.891
1.500	0.991	1.128
1.532	0.997	1.125
1.568	0.999	1.125
1.600	1.000	1.124
1.632	1.002	1.125
1.668	1.003	1.126
1.700	1.004	1.125
1.732	1.005	1.122
1.768	1.003	1.121
1.800	0.655	0.953
1.832	0.542	0.741
1.900	0.560	0.745
1.932	0.565	0.744
1.968	0.569	0.743
2.000	0.491	0.541
2.068	0.505	0.557
2.100	0.506	0.558
2.132	0.506	0.558
2.168	0.506	0.559
2.200	0.506	0.562
2.232	0.504	0.565
2.268	0.502	0.569
2.300	0.502	0.573
2.332	0.507	0.572
2.500	0.562	0.617
2.532	0.558	0.613
2.568	0.554	0.603
2.600	0.552	0.592
2.632	0.550	0.586
2.668	0.549	0.577
2.700	0.549	0.572
2.732	0.549	0.567
2.768	0.548	0.563
2.800	0.547	0.557
2.832	0.546	0.556
2.868	0.545	0.554
2.900	0.544	0.554
2.932	0.543	0.555
2.968	0.542	0.556
3.000	0.542	0.556
3.032	0.542	0.556
3.068	0.543	0.556
3.100	0.543	0.557
3.132	0.543	0.556
3.168	0.542	0.555
3.200	0.622	0.544
3.232	0.666	0.543
3.268	0.670	0.543
3.300	0.669	0.545
3.332	0.669	0.544
3.368	0.669	0.549
3.400	0.669	0.550
3.432	0.669	0.550
3.468	0.668	0.549
3.500	0.668	0.550
3.532	0.668	0.550
3.568	0.668	0.549
3.600	0.667	0.549
3.632	0.666	0.550
3.668	0.665	0.550
3.700	0.665	0.552
3.732	0.696	0.532
3.768	0.695	0.530
3.800	0.694	0.531
3.832	0.695	0.531
3.868	0.695	0.533
3.900	0.696	0.531
3.932	0.696	0.531
3.968	0.696	0.528
4.000	0.697	0.528
4.032	0.697	0.530
4.068	0.699	0.528
4.100	0.700	0.527
4.132	0.699	0.525
4.168	0.701	0.525
4.200	0.701	0.525
4.268	0.433	0.531
4.300	0.429	0.531
4.332	0.428	0.534
4.368	0.427	0.536
4.400	0.426	0.538
4.432	0.425	0.537
4.468	0.425	0.538
4.500	0.424	0.541
4.532	0.424	0.542
4.568	0.423	0.542
4.600	0.423	0.542
4.632	0.423	0.541
4.668	0.422	0.542
4.700	0.421	0.542
4.732	0.420	0.542
4.768	0.423	0.542
4.800	0.423	0.541
4.832	0.439	0.549
4.868	0.439	0.551
4.900	0.440	0.552
4.932	0.438	0.553
4.968	0.437	0.553
