id	start_time	duration	norm_pos_x	norm_pos_y
0	0.000	0.532	0.543	0.565
1	0.600	0.168	0.545	0.590
2	0.800	0.832	0.524	0.493
3	1.668	0.564	0.480	0.553
4	2.268	0.700	0.548	0.556
5	3.000	0.232	0.619	0.604
6	3.332	0.168	0.309	0.545
7	3.532	0.612	0.337	0.513
8	4.285	0.325	0.684	0.547
9	4.670	0.342	0.556	0.539
10	5.050	0.682	0.553	0.549
11	5.768	0.864	0.625	0.566
12	6.668	0.564	0.322	0.513
13	7.300	0.500	0.719	0.535
14	7.832	0.368	0.613	0.561
15	8.268	3.000	0.329	0.472
16	11.300	1.100	0.392	0.510
17	12.432	0.568	0.329	0.505
18	13.032	0.800	0.371	0.524
19	13.868	0.548	0.340	0.555
20	14.437	0.431	0.354	0.523
21	14.968	0.732	0.520	0.589
22	15.732	1.300	0.635	0.542
23	17.100	1.100	0.343	0.486
24	18.300	0.168	0.599	0.534
25	18.500	0.532	0.668	0.559
26	19.068	1.732	0.619	0.578
27	21.032	0.469	0.637	0.539
28	21.561	0.220	0.648	0.530
29	21.840	4.602	0.617	0.567
30	26.531	3.062	0.347	0.511
31	29.672	0.225	0.542	0.495
32	29.957	0.186	0.656	0.507
33	30.156	6.844	0.335	0.529
34	37.032	1.432	0.337	0.541
35	38.500	0.500	0.673	0.577
36	39.200	0.632	0.606	0.531
37	39.864	2.236	0.609	0.531
38	42.132	0.600	0.661	0.528
39	42.800	6.600	0.355	0.540
40	49.432	0.568	0.672	0.521
41	50.032	0.700	0.458	0.534
42	50.764	3.368	0.354	0.512
43	54.164	0.168	0.326	0.639
44	54.364	5.232	0.346	0.547
45	59.696	0.500	0.567	0.577
46	60.232	5.432	0.631	0.581
47	65.696	0.436	0.623	0.642
48	66.164	0.368	0.655	0.628
49	66.564	0.500	0.593	0.607
50	67.096	6.368	0.622	0.611
51	73.496	0.268	0.592	0.658
52	73.796	1.636	0.607	0.621
53	75.464	1.400	0.324	0.567
54	76.896	0.200	0.282	0.663
55	77.132	3.332	0.332	0.599
56	80.496	0.168	0.283	0.757
57	80.696	1.000	0.324	0.619
58	81.764	1.132	0.676	0.627
59	82.932	1.864	0.633	0.602
60	85.096	0.268	0.394	0.604
61	85.396	4.532	0.329	0.559
62	90.064	0.200	0.296	0.578
63	90.296	0.532	0.332	0.553
64	90.864	0.800	0.449	0.586
65	91.696	0.632	0.589	0.592
66	92.364	6.700	0.636	0.572
67	99.096	1.700	0.599	0.564
68	100.864	6.864	0.358	0.557
69	107.864	0.364	0.347	0.543
70	108.264	14.932	0.367	0.518
71	123.228	0.472	0.335	0.630
72	123.766	1.941	0.357	0.600
73	126.062	0.350	0.326	0.619
74	126.480	1.014	0.691	0.657
75	127.630	0.192	0.593	0.661
76	127.895	0.418	0.639	0.623
77	128.373	1.204	0.619	0.636
78	129.651	2.065	0.656	0.539
79	131.796	0.334	0.591	0.591
80	132.209	1.319	0.624	0.521
81	133.696	0.400	0.601	0.557
82	134.128	0.768	0.620	0.528
83	134.996	7.432	0.305	0.553
84	142.460	0.300	0.291	0.640
85	142.792	3.636	0.338	0.595
86	146.460	0.332	0.311	0.597
87	146.828	3.564	0.337	0.535
88	150.460	0.468	0.671	0.568
89	150.960	1.800	0.626	0.589
90	152.792	3.500	0.612	0.585
91	156.328	0.832	0.303	0.518
92	157.192	1.268	0.371	0.518
93	158.492	2.100	0.335	0.570
94	160.628	0.400	0.430	0.602
95	161.092	1.700	0.655	0.605
96	162.828	0.464	0.617	0.604
97	163.328	2.032	0.634	0.568
98	165.392	0.400	0.589	0.624
99	165.828	2.200	0.633	0.596
100	168.060	0.168	0.592	0.694
101	168.260	1.668	0.644	0.590
102	169.960	0.332	0.637	0.562
103	170.328	4.096	0.340	0.513
104	174.460	0.700	0.312	0.552
105	175.192	1.168	0.323	0.516
106	176.392	0.200	0.272	0.614
107	176.624	1.236	0.306	0.591
108	177.892	0.732	0.342	0.616
109	178.660	0.164	0.283	0.673
110	178.860	0.932	0.322	0.579
111	179.824	0.668	0.335	0.551
112	180.592	1.132	0.610	0.616
113	181.760	3.600	0.337	0.553
114	185.392	0.300	0.545	0.598
115	185.892	2.268	0.634	0.560
116	188.192	0.768	0.577	0.564
117	188.992	1.000	0.342	0.533
118	190.192	0.200	0.277	0.563
119	190.424	0.300	0.306	0.529
120	190.792	0.400	0.366	0.549
121	191.260	0.200	0.708	0.558
122	191.492	0.268	0.618	0.586
123	191.792	0.868	0.685	0.591
124	192.692	0.868	0.315	0.515
125	193.592	1.568	0.322	0.552
126	195.192	0.800	0.361	0.574
127	196.024	2.968	0.322	0.575
128	199.024	0.536	0.449	0.561
129	199.592	0.400	0.596	0.578
130	200.024	0.232	0.675	0.571
131	200.292	1.700	0.618	0.578
132	202.124	0.168	0.459	0.621
133	202.324	6.500	0.458	0.547
134	208.856	0.700	0.398	0.504
135	209.592	0.232	0.404	0.542
136	209.856	1.300	0.418	0.508
137	211.192	0.164	0.405	0.638
138	211.392	0.432	0.486	0.573
139	211.856	0.268	0.505	0.562
140	212.156	0.236	0.323	0.508
141	212.424	0.332	0.317	0.513
142	212.792	0.264	0.370	0.532
143	213.224	0.600	0.338	0.542
144	213.856	0.168	0.364	0.532
145	214.056	1.100	0.489	0.564
146	215.192	0.600	0.563	0.562
147	215.824	1.000	0.622	0.580
148	217.024	0.931	0.612	0.560
149	218.022	1.925	0.624	0.530
150	220.002	0.297	0.424	0.518
151	220.497	1.320	0.359	0.549
152	221.882	0.254	0.331	0.560
153	222.148	1.444	0.353	0.560
154	223.824	0.632	0.521	0.579
155	224.624	0.500	0.308	0.537
156	225.192	0.632	0.664	0.526
157	225.992	0.300	0.383	0.525
158	226.324	1.832	0.342	0.539
159	228.324	0.300	0.319	0.597
160	228.656	0.500	0.342	0.570
161	229.188	1.700	0.295	0.529
162	230.924	2.300	0.304	0.500
163	233.424	0.332	0.281	0.619
164	233.788	1.436	0.304	0.531
165	235.256	1.732	0.356	0.610
166	237.024	0.915	0.381	0.534
167	238.018	0.394	0.458	0.578
168	238.501	0.379	0.698	0.562
169	238.942	2.744	0.627	0.553
170	242.025	1.739	0.351	0.572
171	243.820	0.951	0.294	0.605
172	244.829	0.766	0.303	0.584
173	245.663	0.566	0.331	0.645
174	246.304	0.217	0.505	0.630
175	246.583	0.402	0.623	0.626
176	247.140	0.258	0.257	0.539
177	247.464	0.684	0.327	0.536
178	248.205	0.941	0.638	0.551
179	249.225	0.409	0.359	0.574
180	249.706	0.333	0.304	0.555
181	250.206	0.261	0.674	0.493
182	250.530	8.509	0.589	0.524
183	259.108	1.324	0.314	0.486
184	260.649	0.340	0.277	0.599
185	261.067	1.263	0.335	0.534
186	262.395	2.725	0.639	0.538
187	265.188	0.632	0.346	0.500
188	265.856	0.632	0.412	0.524
189	266.520	5.500	0.557	0.520
190	272.056	1.300	0.520	0.476
191	273.388	0.232	0.493	0.588
192	273.788	0.232	0.431	0.518
193	274.120	0.436	0.629	0.502
194	274.620	0.836	0.313	0.507
195	275.688	0.568	0.288	0.528
196	276.488	0.232	0.243	0.589
197	276.856	0.232	0.527	0.589
198	277.120	0.736	0.281	0.562
199	277.888	1.168	0.328	0.577
200	279.088	0.700	0.359	0.502
201	279.820	0.300	0.289	0.506
202	280.156	0.300	0.341	0.519
203	280.620	0.368	0.320	0.579
204	281.020	0.536	0.331	0.559
205	281.588	2.168	0.323	0.536
206	283.788	1.300	0.338	0.499
207	285.120	0.568	0.299	0.520
208	285.720	0.468	0.318	0.554
209	286.220	0.268	0.342	0.518
210	286.520	0.868	0.651	0.557
211	287.420	0.432	0.559	0.561
212	287.888	1.000	0.593	0.550
213	288.920	8.032	0.329	0.509
214	296.988	0.364	0.272	0.560
215	297.388	3.400	0.301	0.556
216	300.852	1.168	0.652	0.587
217	302.052	0.936	0.603	0.574
218	303.020	0.168	0.491	0.535
219	303.220	1.032	0.546	0.533
220	304.288	0.432	0.498	0.527
