time	x_norm	y_norm
0.000	0.462	0.520
0.032	0.452	0.510
0.068	0.445	0.506
0.100	0.445	0.510
0.132	0.445	0.503
0.168	0.448	0.500
0.200	0.476	0.503
0.232	0.481	0.506
0.268	0.483	0.516
0.300	0.483	0.513
0.332	0.486	0.519
0.368	0.489	0.525
0.432	0.504	0.539
0.468	0.498	0.534
0.500	0.471	0.524
0.532	0.464	0.526
0.600	0.463	0.514
0.632	0.460	0.519
0.668	0.454	0.502
0.732	0.445	0.525
0.768	0.444	0.530
0.800	0.447	0.535
0.832	0.449	0.541
0.868	0.451	0.545
0.900	0.454	0.544
0.932	0.459	0.540
0.968	0.462	0.535
1.000	0.462	0.530
1.032	0.459	0.533
1.068	0.455	0.538
1.100	0.493	0.545
1.132	0.498	0.541
1.168	0.499	0.545
1.200	0.499	0.547
1.232	0.499	0.542
1.268	0.499	0.541
1.300	0.498	0.539
1.332	0.497	0.541
1.368	0.460	0.546
1.400	0.466	0.542
1.432	0.467	0.544
1.468	0.468	0.544
1.500	0.469	0.553
1.532	0.467	0.547
1.568	0.474	0.534
1.600	0.472	0.530
1.632	0.482	0.523
1.668	0.515	0.582
1.800	0.553	0.587
1.832	0.556	0.559
1.932	0.537	0.534
1.968	0.533	0.534
2.000	0.530	0.538
2.032	0.528	0.535
2.068	0.504	0.550
2.100	0.501	0.546
2.132	0.496	0.544
2.168	0.493	0.543
2.200	0.490	0.542
2.232	0.488	0.543
2.268	0.488	0.543
2.300	0.486	0.541
2.332	0.485	0.541
2.368	0.484	0.540
2.400	0.483	0.540
2.432	0.485	0.542
2.468	0.486	0.543
2.500	0.487	0.542
2.532	0.488	0.542
2.568	0.487	0.545
2.600	0.490	0.546
2.632	0.436	0.568
2.668	0.434	0.566
2.700	0.434	0.565
2.732	0.436	0.568
2.768	0.439	0.568
2.800	0.440	0.577
2.832	0.440	0.578
2.868	0.442	0.574
2.900	0.444	0.577
2.932	0.444	0.587
2.968	0.446	0.594
3.000	0.380	0.591
3.032	0.382	0.595
3.068	0.378	0.599
3.100	0.378	0.603
3.132	0.375	0.602
3.168	0.375	0.601
3.200	0.378	0.597
3.232	0.416	0.612
3.332	0.713	0.589
3.400	0.691	0.543
3.468	0.676	0.517
3.500	0.673	0.510
3.532	0.669	0.504
3.568	0.667	0.504
3.600	0.664	0.504
3.632	0.662	0.500
3.668	0.659	0.501
3.700	0.657	0.497
3.732	0.656	0.498
3.768	0.656	0.501
3.800	0.656	0.504
3.832	0.657	0.506
3.868	0.655	0.503
3.938	0.653	0.502
4.006	0.653	0.505
4.077	0.652	0.506
4.144	0.655	0.506
4.285	0.322	0.540
4.366	0.319	0.538
4.437	0.317	0.541
4.498	0.317	0.540
4.553	0.317	0.544
4.610	0.317	0.547
4.670	0.400	0.539
4.738	0.452	0.541
4.796	0.453	0.545
4.887	0.456	0.547
4.953	0.455	0.547
5.012	0.453	0.546
5.050	0.456	0.551
5.101	0.457	0.552
5.113	0.457	0.550
5.126	0.458	0.550
5.168	0.461	0.547
5.200	0.460	0.546
5.232	0.460	0.547
5.268	0.459	0.547
5.300	0.458	0.545
5.332	0.459	0.546
5.368	0.438	0.557
5.400	0.436	0.571
5.432	0.438	0.573
5.468	0.437	0.569
5.500	0.440	0.570
5.532	0.440	0.567
5.568	0.439	0.570
5.600	0.438	0.573
5.632	0.438	0.572
5.668	0.438	0.568
5.700	0.439	0.567
5.732	0.429	0.566
5.768	0.381	0.587
5.832	0.380	0.586
5.868	0.380	0.589
5.900	0.379	0.588
5.932	0.378	0.588
5.968	0.381	0.586
6.000	0.382	0.586
6.032	0.384	0.582
6.068	0.385	0.579
6.100	0.385	0.576
6.132	0.385	0.577
6.168	0.385	0.577
6.200	0.385	0.578
6.232	0.358	0.571
6.268	0.359	0.564
6.300	0.359	0.564
6.332	0.359	0.563
6.368	0.359	0.561
6.400	0.360	0.558
6.432	0.359	0.558
6.468	0.360	0.555
6.500	0.357	0.554
6.532	0.355	0.556
6.568	0.354	0.563
6.600	0.355	0.566
6.632	0.392	0.559
6.668	0.666	0.513
6.700	0.685	0.506
6.732	0.685	0.505
6.768	0.685	0.511
6.800	0.685	0.516
6.832	0.684	0.518
6.868	0.683	0.519
6.900	0.683	0.518
6.932	0.682	0.517
6.968	0.680	0.518
7.000	0.679	0.515
7.032	0.678	0.511
7.068	0.679	0.509
7.100	0.678	0.509
7.132	0.677	0.505
7.168	0.678	0.502
7.200	0.676	0.502
7.232	0.674	0.499
7.268	0.454	0.525
7.300	0.288	0.524
7.332	0.285	0.523
7.368	0.281	0.530
7.400	0.280	0.535
7.432	0.280	0.537
7.468	0.280	0.539
7.500	0.279	0.540
7.532	0.279	0.540
7.568	0.277	0.541
7.600	0.277	0.541
7.632	0.277	0.544
7.668	0.277	0.543
7.700	0.277	0.549
7.732	0.279	0.551
7.768	0.280	0.551
7.800	0.281	0.550
7.832	0.374	0.564
7.868	0.379	0.560
7.900	0.381	0.563
7.932	0.385	0.562
7.968	0.386	0.562
8.000	0.387	0.562
8.032	0.388	0.562
8.068	0.390	0.562
8.100	0.392	0.562
8.132	0.393	0.562
8.168	0.393	0.560
8.200	0.394	0.559
8.232	0.491	0.526
8.268	0.665	0.502
8.300	0.670	0.503
8.332	0.669	0.508
8.368	0.669	0.512
8.400	0.670	0.512
8.432	0.671	0.512
8.468	0.669	0.509
8.500	0.667	0.511
8.532	0.665	0.513
8.568	0.666	0.512
8.600	0.666	0.514
8.632	0.666	0.513
8.668	0.665	0.515
8.700	0.664	0.516
8.732	0.663	0.511
8.768	0.662	0.512
8.800	0.662	0.512
8.832	0.661	0.510
