time	event_type	event	left	right	bottom	top
0.972605535	stimulus	1a	0.283	0.384	0.412	0.582
12.972605535	stimulus	1b	0.616	0.718	0.412	0.582
20.972605535	stimulus	2a	0.283	0.384	0.412	0.582
29.972605535	stimulus	2b	0.616	0.718	0.412	0.582
36.972605535	stimulus	1a	0.283	0.384	0.412	0.582
47.972605535	stimulus	1b	0.616	0.718	0.412	0.582
54.972605535	stimulus	2a	0.283	0.384	0.412	0.582
65.972605535	stimulus	2b	0.616	0.718	0.412	0.582
71.972605535	stimulus	1a	0.283	0.384	0.412	0.582
79.972605535	stimulus	1b	0.616	0.718	0.412	0.582
89.972605535	stimulus	2a	0.283	0.384	0.412	0.582
99.972605535	stimulus	2b	0.616	0.718	0.412	0.582
109.972605535	stimulus	1a	0.283	0.384	0.412	0.582
115.972605535	stimulus	1b	0.616	0.718	0.412	0.582
122.972605535	stimulus	2a	0.283	0.384	0.412	0.582
134.972605535	stimulus	2b	0.616	0.718	0.412	0.582
142.972605535	stimulus	1a	0.283	0.384	0.412	0.582
148.972605535	stimulus	1b	0.616	0.718	0.412	0.582
158.972605535	stimulus	2a	0.283	0.384	0.412	0.582
162.972605535	stimulus	2b	0.616	0.718	0.412	0.582
169.972605535	stimulus	1a	0.283	0.384	0.412	0.582
175.972605535	stimulus	1b	0.616	0.718	0.412	0.582
183.972605535	stimulus	2a	0.283	0.384	0.412	0.582
190.972605535	stimulus	2b	0.616	0.718	0.412	0.582
201.972605535	stimulus	1a	0.283	0.384	0.412	0.582
207.972605535	stimulus	1b	0.616	0.718	0.412	0.582
216.972605535	stimulus	2a	0.283	0.384	0.412	0.582
225.972605535	stimulus	2b	0.616	0.718	0.412	0.582
230.972605535	stimulus	1a	0.283	0.384	0.412	0.582
238.972605535	stimulus	1b	0.616	0.718	0.412	0.582
246.972605535	stimulus	2a	0.283	0.384	0.412	0.582
252.972605535	stimulus	2b	0.616	0.718	0.412	0.582
259.972605535	stimulus	1a	0.283	0.384	0.412	0.582
266.972605535	stimulus	1b	0.616	0.718	0.412	0.582
272.972605535	stimulus	2a	0.283	0.384	0.412	0.582
285.972605535	stimulus	2b	0.616	0.718	0.412	0.582
292.972605535	stimulus	1a	0.283	0.384	0.412	0.582
300.972605535	stimulus	1b	0.616	0.718	0.412	0.582
0.972605535	virtual	S	NA	NA	NA	NA
2.928993925	response	R	NA	NA	NA	NA
3.972849155	response	R	NA	NA	NA	NA
4.600816935	response	R	NA	NA	NA	NA
5.209921445	response	R	NA	NA	NA	NA
5.503357385	response	R	NA	NA	NA	NA
5.796996865	response	R	NA	NA	NA	NA
6.065012155	response	R	NA	NA	NA	NA
6.297012685	response	R	NA	NA	NA	NA
7.024413965	response	R	NA	NA	NA	NA
7.529020975	response	R	NA	NA	NA	NA
7.765004235	response	R	NA	NA	NA	NA
8.097074995	response	R	NA	NA	NA	NA
8.365034665	response	R	NA	NA	NA	NA
8.664972805	response	R	NA	NA	NA	NA
8.965039105	response	R	NA	NA	NA	NA
9.365026175	response	R	NA	NA	NA	NA
9.697291565	response	R	NA	NA	NA	NA
10.196998025	response	R	NA	NA	NA	NA
11.106602795	response	R	NA	NA	NA	NA
11.765010125	response	R	NA	NA	NA	NA
12.496010235	response	R	NA	NA	NA	NA
13.097000145	response	R	NA	NA	NA	NA
14.229014865	response	R	NA	NA	NA	NA
15.096953765	response	R	NA	NA	NA	NA
15.729004005	response	R	NA	NA	NA	NA
16.065053265	response	R	NA	NA	NA	NA
16.329025425	response	R	NA	NA	NA	NA
16.629023455	response	R	NA	NA	NA	NA
17.065038965	response	R	NA	NA	NA	NA
17.329008045	response	R	NA	NA	NA	NA
17.602925135	response	R	NA	NA	NA	NA
17.896987345	response	R	NA	NA	NA	NA
18.165067315	response	R	NA	NA	NA	NA
18.465038135	response	R	NA	NA	NA	NA
18.728995005	response	R	NA	NA	NA	NA
19.029040225	response	R	NA	NA	NA	NA
19.329087855	response	R	NA	NA	NA	NA
19.629037805	response	R	NA	NA	NA	NA
19.928997845	response	R	NA	NA	NA	NA
20.265092995	response	R	NA	NA	NA	NA
20.529469485	response	R	NA	NA	NA	NA
20.965053415	response	R	NA	NA	NA	NA
21.329006725	response	R	NA	NA	NA	NA
22.328994245	response	R	NA	NA	NA	NA
23.199019695	response	R	NA	NA	NA	NA
23.703011285	response	R	NA	NA	NA	NA
24.128996405	response	R	NA	NA	NA	NA
24.502295725	response	R	NA	NA	NA	NA
25.029027035	response	R	NA	NA	NA	NA
25.365088385	response	R	NA	NA	NA	NA
25.728999915	response	R	NA	NA	NA	NA
26.097000815	response	R	NA	NA	NA	NA
26.465091785	response	R	NA	NA	NA	NA
26.766558415	response	R	NA	NA	NA	NA
27.128995875	response	R	NA	NA	NA	NA
27.497030975	response	R	NA	NA	NA	NA
27.829015455	response	R	NA	NA	NA	NA
28.197046425	response	R	NA	NA	NA	NA
28.538354005	response	R	NA	NA	NA	NA
28.951002875	response	R	NA	NA	NA	NA
29.296981105	response	R	NA	NA	NA	NA
29.664981415	response	R	NA	NA	NA	NA
30.065090065	response	R	NA	NA	NA	NA
32.229052145	response	R	NA	NA	NA	NA
32.261022835	response	R	NA	NA	NA	NA
32.628980695	response	R	NA	NA	NA	NA
32.897095645	response	R	NA	NA	NA	NA
33.197001715	response	R	NA	NA	NA	NA
33.528995685	response	R	NA	NA	NA	NA
34.034431735	response	R	NA	NA	NA	NA
34.261012995	response	R	NA	NA	NA	NA
34.661057205	response	R	NA	NA	NA	NA
35.130333605	response	R	NA	NA	NA	NA
35.297090205	response	R	NA	NA	NA	NA
35.661008855	response	R	NA	NA	NA	NA
35.997047915	response	R	NA	NA	NA	NA
36.397032115	response	R	NA	NA	NA	NA
36.729051755	response	R	NA	NA	NA	NA
37.097063495	response	R	NA	NA	NA	NA
38.161029105	response	R	NA	NA	NA	NA
39.228981305	response	R	NA	NA	NA	NA
39.561253825	response	R	NA	NA	NA	NA
40.029037645	response	R	NA	NA	NA	NA
40.397066425	response	R	NA	NA	NA	NA
40.820842785	response	R	NA	NA	NA	NA
41.197072725	response	R	NA	NA	NA	NA
41.561074215	response	R	NA	NA	NA	NA
41.861047655	response	R	NA	NA	NA	NA
42.231337265	response	R	NA	NA	NA	NA
42.528950075	response	R	NA	NA	NA	NA
43.130185615	response	R	NA	NA	NA	NA
43.497058845	response	R	NA	NA	NA	NA
43.897050645	response	R	NA	NA	NA	NA
44.197046945	response	R	NA	NA	NA	NA
44.529057205	response	R	NA	NA	NA	NA
44.829036405	response	R	NA	NA	NA	NA
45.176726095	response	R	NA	NA	NA	NA
45.729083945	response	R	NA	NA	NA	NA
46.160995025	response	R	NA	NA	NA	NA
46.497026575	response	R	NA	NA	NA	NA
46.829035895	response	R	NA	NA	NA	NA
47.229076455	response	R	NA	NA	NA	NA
47.597043235	response	R	NA	NA	NA	NA
47.897011125	response	R	NA	NA	NA	NA
49.102524985	response	R	NA	NA	NA	NA
50.197007455	response	R	NA	NA	NA	NA
50.597005165	response	R	NA	NA	NA	NA
50.861077915	response	R	NA	NA	NA	NA
51.129017975	response	R	NA	NA	NA	NA
51.397013035	response	R	NA	NA	NA	NA
51.696987415	response	R	NA	NA	NA	NA
51.961108215	response	R	NA	NA	NA	NA
52.261037075	response	R	NA	NA	NA	NA
52.597008285	response	R	NA	NA	NA	NA
52.897011035	response	R	NA	NA	NA	NA
53.229000725	response	R	NA	NA	NA	NA
53.529006655	response	R	NA	NA	NA	NA
53.860975535	response	R	NA	NA	NA	NA
54.196994305	response	R	NA	NA	NA	NA
54.561070755	response	R	NA	NA	NA	NA
54.838623305	response	R	NA	NA	NA	NA
55.197016325	response	R	NA	NA	NA	NA
55.897030845	response	R	NA	NA	NA	NA
56.860985855	response	R	NA	NA	NA	NA
57.161022115	response	R	NA	NA	NA	NA
57.529001055	response	R	NA	NA	NA	NA
57.828994135	response	R	NA	NA	NA	NA
58.128988035	response	R	NA	NA	NA	NA
58.660987245	response	R	NA	NA	NA	NA
59.197009645	response	R	NA	NA	NA	NA
59.997037045	response	R	NA	NA	NA	NA
60.397055945	response	R	NA	NA	NA	NA
61.329048765	response	R	NA	NA	NA	NA
61.562713995	response	R	NA	NA	NA	NA
61.862893395	response	R	NA	NA	NA	NA
62.161044095	response	R	NA	NA	NA	NA
62.493077595	response	R	NA	NA	NA	NA
62.761074245	response	R	NA	NA	NA	NA
63.061076985	response	R	NA	NA	NA	NA
63.329049075	response	R	NA	NA	NA	NA
63.593004655	response	R	NA	NA	NA	NA
63.961046275	response	R	NA	NA	NA	NA
64.328998555	response	R	NA	NA	NA	NA
64.593044465	response	R	NA	NA	NA	NA
64.929034465	response	R	NA	NA	NA	NA
65.293043665	response	R	NA	NA	NA	NA
65.593008945	response	R	NA	NA	NA	NA
66.029088935	response	R	NA	NA	NA	NA
67.261087655	response	R	NA	NA	NA	NA
68.161082845	response	R	NA	NA	NA	NA
68.493085105	response	R	NA	NA	NA	NA
68.793027185	response	R	NA	NA	NA	NA
69.061089815	response	R	NA	NA	NA	NA
69.361085955	response	R	NA	NA	NA	NA
69.661022015	response	R	NA	NA	NA	NA
69.961051695	response	R	NA	NA	NA	NA
70.261087745	response	R	NA	NA	NA	NA
70.529087305	response	R	NA	NA	NA	NA
70.828997555	response	R	NA	NA	NA	NA
71.129064235	response	R	NA	NA	NA	NA
71.428975585	response	R	NA	NA	NA	NA
71.761084565	response	R	NA	NA	NA	NA
72.093032555	response	R	NA	NA	NA	NA
72.361039575	response	R	NA	NA	NA	NA
73.329070995	response	R	NA	NA	NA	NA
74.161018525	response	R	NA	NA	NA	NA
74.660994815	response	R	NA	NA	NA	NA
74.961069955	response	R	NA	NA	NA	NA
75.293043545	response	R	NA	NA	NA	NA
75.561031625	response	R	NA	NA	NA	NA
75.829071155	response	R	NA	NA	NA	NA
76.129037475	response	R	NA	NA	NA	NA
76.461070735	response	R	NA	NA	NA	NA
76.693009635	response	R	NA	NA	NA	NA
76.993100045	response	R	NA	NA	NA	NA
77.361019595	response	R	NA	NA	NA	NA
77.661024005	response	R	NA	NA	NA	NA
77.961012415	response	R	NA	NA	NA	NA
78.293012595	response	R	NA	NA	NA	NA
78.579133805	response	R	NA	NA	NA	NA
78.961017335	response	R	NA	NA	NA	NA
79.293106415	response	R	NA	NA	NA	NA
79.593062655	response	R	NA	NA	NA	NA
79.893027515	response	R	NA	NA	NA	NA
80.161028675	response	R	NA	NA	NA	NA
80.993101705	response	R	NA	NA	NA	NA
81.793015235	response	R	NA	NA	NA	NA
82.229042005	response	R	NA	NA	NA	NA
