id	start_time	duration	norm_pos_x	norm_pos_y
0	0.000	1.168	0.446	0.689
1	1.300	0.500	0.971	0.606
2	1.932	0.268	1.046	0.635
3	2.300	0.532	0.514	0.634
4	2.868	0.164	0.513	0.510
5	3.068	0.200	0.603	0.496
6	3.300	0.400	0.547	0.050
7	3.900	0.432	0.423	0.499
8	4.368	1.464	0.386	0.530
9	6.168	0.200	0.541	0.538
10	6.400	0.168	0.614	0.532
11	6.800	0.300	0.419	0.480
12	7.132	0.268	0.560	0.471
13	7.432	0.336	0.638	0.473
14	7.932	0.536	0.553	0.420
15	8.532	0.868	0.436	0.513
16	9.432	0.168	0.501	0.527
17	9.632	0.236	0.589	0.530
18	10.032	0.368	0.727	0.557
19	10.500	0.532	0.425	0.492
20	11.068	0.364	0.579	0.531
21	11.632	0.168	0.635	0.480
22	11.832	0.200	0.687	0.489
23	12.068	0.232	0.416	0.540
24	12.332	0.336	0.488	0.528
25	12.700	0.400	0.568	0.524
26	13.332	0.168	0.400	0.535
27	13.532	0.836	0.530	0.542
28	14.600	0.300	0.719	0.560
29	14.932	0.168	0.409	0.505
30	15.132	0.168	0.436	0.506
31	15.468	0.164	0.539	0.499
32	15.832	0.336	0.695	0.482
33	16.200	0.268	0.550	0.437
34	16.500	0.700	0.439	0.531
35	17.468	0.400	0.637	0.547
36	17.932	0.668	0.475	0.528
37	18.768	1.564	0.463	0.544
38	20.568	0.232	0.564	0.569
39	20.832	0.200	0.460	0.549
40	21.100	0.268	0.195	0.043
41	21.564	0.268	0.041	-0.081
42	21.864	0.168	0.064	-0.301
43	22.364	0.200	0.493	0.531
44	22.632	0.232	0.011	-0.151
45	22.900	0.264	0.007	-0.156
46	23.200	0.364	0.021	-0.304
47	23.664	1.068	0.176	-0.350
48	24.764	0.836	0.051	-0.304
49	25.632	0.268	0.003	-0.335
50	26.132	0.168	0.130	0.761
51	26.432	0.200	0.037	1.127
52	26.900	0.200	-0.019	0.339
53	27.164	0.368	-0.025	-0.247
54	27.564	0.268	-0.038	-0.337
55	28.232	0.268	-0.020	0.532
56	29.100	0.364	-0.062	0.920
57	29.564	1.236	0.144	-0.144
58	30.832	0.600	0.290	-0.305
59	31.464	0.268	0.200	-0.227
60	31.764	0.500	0.287	-0.340
61	32.664	0.300	0.023	-0.132
62	33.000	0.832	0.086	-0.130
63	34.200	0.364	0.524	0.472
64	34.800	0.264	0.467	0.501
65	35.164	0.300	0.090	-0.077
66	35.500	1.332	0.072	-0.144
67	36.900	0.564	0.039	-0.168
68	37.532	0.300	-0.030	-0.306
69	37.864	0.168	0.290	-0.502
70	38.300	0.200	0.087	1.163
71	38.564	0.200	0.004	1.146
72	38.832	0.400	0.038	0.454
73	39.264	0.236	0.129	0.049
74	39.532	0.668	0.045	-0.155
75	40.232	0.500	0.017	-0.251
76	41.300	0.664	0.083	-0.150
77	42.132	0.200	0.443	0.422
78	42.400	0.332	0.119	-0.050
79	42.800	0.264	0.497	0.491
80	43.464	0.168	0.419	0.440
81	43.700	0.300	0.081	-0.102
82	44.064	0.168	0.460	0.455
83	44.264	0.200	0.550	0.489
84	44.700	0.300	0.173	0.366
85	45.064	4.436	0.486	0.500
86	49.532	0.668	0.454	0.456
87	50.232	0.264	0.655	0.440
88	50.664	0.300	0.436	0.504
