time	event_type	event	left	right	bottom	top
14.063941081	stimulus	1a	0.283	0.384	0.412	0.582
22.063941081	stimulus	1b	0.616	0.718	0.412	0.582
27.063941081	stimulus	2a	0.283	0.384	0.412	0.582
36.063941081	stimulus	2b	0.616	0.718	0.412	0.582
42.063941081	stimulus	1a	0.283	0.384	0.412	0.582
47.063941081	stimulus	1b	0.616	0.718	0.412	0.582
54.063941081	stimulus	2a	0.283	0.384	0.412	0.582
61.063941081	stimulus	2b	0.616	0.718	0.412	0.582
67.063941081	stimulus	1a	0.283	0.384	0.412	0.582
78.063941081	stimulus	1b	0.616	0.718	0.412	0.582
87.063941081	stimulus	2a	0.283	0.384	0.412	0.582
94.063941081	stimulus	2b	0.616	0.718	0.412	0.582
103.063941081	stimulus	1a	0.283	0.384	0.412	0.582
108.063941081	stimulus	1b	0.616	0.718	0.412	0.582
116.063941081	stimulus	2a	0.283	0.384	0.412	0.582
124.063941081	stimulus	2b	0.616	0.718	0.412	0.582
131.063941081	stimulus	1a	0.283	0.384	0.412	0.582
137.063941081	stimulus	1b	0.616	0.718	0.412	0.582
143.063941081	stimulus	2a	0.283	0.384	0.412	0.582
149.063941081	stimulus	2b	0.616	0.718	0.412	0.582
155.063941081	stimulus	1a	0.283	0.384	0.412	0.582
165.063941081	stimulus	1b	0.616	0.718	0.412	0.582
170.063941081	stimulus	2a	0.283	0.384	0.412	0.582
178.063941081	stimulus	2b	0.616	0.718	0.412	0.582
186.063941081	stimulus	1a	0.283	0.384	0.412	0.582
191.063941081	stimulus	1b	0.616	0.718	0.412	0.582
200.063941081	stimulus	2a	0.283	0.384	0.412	0.582
209.063941081	stimulus	2b	0.616	0.718	0.412	0.582
220.063941081	stimulus	1a	0.283	0.384	0.412	0.582
228.063941081	stimulus	1b	0.616	0.718	0.412	0.582
236.063941081	stimulus	2a	0.283	0.384	0.412	0.582
240.063941081	stimulus	2b	0.616	0.718	0.412	0.582
247.063941081	stimulus	1a	0.283	0.384	0.412	0.582
252.063941081	stimulus	1b	0.616	0.718	0.412	0.582
260.063941081	stimulus	2a	0.283	0.384	0.412	0.582
267.063941081	stimulus	2b	0.616	0.718	0.412	0.582
273.063941081	stimulus	1a	0.283	0.384	0.412	0.582
279.063941081	stimulus	1b	0.616	0.718	0.412	0.582
284.063941081	stimulus	2a	0.283	0.384	0.412	0.582
294.063941081	stimulus	2b	0.616	0.718	0.412	0.582
300.063941081	stimulus	1a	0.283	0.384	0.412	0.582
306.063941081	stimulus	1b	0.616	0.718	0.412	0.582
311.063941081	stimulus	2a	0.283	0.384	0.412	0.582
314.063941081	stimulus	2b	0.616	0.718	0.412	0.582
14.063941081	virtual	S	NA	NA	NA	NA
21.900015651	response	R	NA	NA	NA	NA
24.295951591	response	R	NA	NA	NA	NA
26.631930511	response	R	NA	NA	NA	NA
28.764043141	response	R	NA	NA	NA	NA
30.795924301	response	R	NA	NA	NA	NA
32.763965721	response	R	NA	NA	NA	NA
35.295931621	response	R	NA	NA	NA	NA
37.932007291	response	R	NA	NA	NA	NA
39.664001411	response	R	NA	NA	NA	NA
41.232017161	response	R	NA	NA	NA	NA
42.464002911	response	R	NA	NA	NA	NA
44.596181211	response	R	NA	NA	NA	NA
