id	start_time	duration	norm_pos_x	norm_pos_y
11	-0.200	0.400	0.615	0.653
12	0.232	0.268	0.572	0.583
13	0.532	0.168	0.619	0.592
14	0.900	0.200	0.565	0.632
15	1.132	0.268	0.439	0.615
16	1.564	0.168	0.555	0.662
17	1.800	0.464	0.624	0.652
18	2.300	0.232	0.604	0.631
19	2.564	0.180	0.622	0.663
20	2.800	0.200	0.457	0.628
21	3.032	0.300	0.578	0.643
22	3.400	0.696	0.630	0.626
23	4.432	0.232	0.612	0.644
24	4.696	3.168	0.688	0.621
25	8.164	2.168	0.351	0.585
26	10.532	0.332	0.324	0.612
27	10.932	4.064	0.686	0.591
28	15.032	1.132	0.706	0.602
29	16.196	0.600	0.676	0.604
30	17.832	1.864	0.715	0.513
31	19.732	0.600	0.747	0.513
32	20.596	2.436	0.723	0.542
33	23.232	1.332	0.712	0.554
34	24.596	1.368	0.723	0.516
35	26.032	1.164	0.428	0.492
36	27.232	0.200	0.385	0.491
37	27.464	2.332	0.395	0.498
38	29.932	0.764	0.704	0.505
39	30.764	0.232	0.449	0.510
40	31.032	1.496	0.402	0.519
41	32.764	1.300	0.390	0.521
42	34.096	1.000	0.398	0.487
43	35.164	3.200	0.740	0.532
44	38.396	0.300	0.697	0.524
45	38.728	0.868	0.745	0.524
46	39.796	2.100	0.722	0.525
47	42.164	0.332	0.391	0.509
48	42.696	1.900	0.385	0.537
49	44.628	0.768	0.379	0.494
50	45.628	0.368	0.645	0.566
51	46.028	2.836	0.711	0.540
52	49.096	0.368	0.626	0.510
53	49.496	1.268	0.689	0.496
54	50.964	0.341	0.687	0.538
55	51.328	2.500	0.401	0.492
56	53.964	0.200	0.660	0.448
57	54.328	1.036	0.421	0.482
58	55.428	2.700	0.702	0.509
59	58.364	2.296	0.688	0.487
60	60.696	2.532	0.683	0.471
61	63.260	0.736	0.686	0.442
62	64.060	0.836	0.413	0.456
63	65.096	0.764	0.366	0.495
64	66.096	0.664	0.328	0.487
65	66.796	1.500	0.666	0.493
66	68.460	0.336	0.645	0.520
67	68.828	1.432	0.727	0.517
68	70.296	0.164	0.694	0.505
69	70.496	0.600	0.703	0.527
70	71.128	0.232	0.758	0.539
71	71.560	0.536	0.732	0.560
72	72.128	0.468	0.697	0.464
73	72.628	0.668	0.734	0.526
74	73.328	0.268	0.696	0.460
75	73.760	0.568	0.718	0.582
76	74.360	0.300	0.652	0.540
77	74.728	0.800	0.700	0.515
78	75.596	0.364	0.518	0.470
79	76.028	0.900	0.382	0.468
80	77.128	1.668	0.362	0.484
81	79.028	0.200	0.374	0.486
82	79.460	0.668	0.366	0.522
83	80.196	0.500	0.674	0.534
84	80.796	0.400	0.723	0.535
85	81.228	3.032	0.701	0.515
86	84.296	0.164	0.486	0.475
87	84.628	1.232	0.719	0.486
88	85.896	0.164	0.681	0.505
89	86.096	0.932	0.711	0.515
90	87.060	0.168	0.683	0.513
91	87.260	1.200	0.712	0.523
92	88.628	1.664	0.703	0.520
93	90.328	1.032	0.671	0.491
94	91.392	2.836	0.690	0.509
95	94.460	0.568	0.681	0.512
96	95.060	0.968	0.439	0.506
97	96.228	2.932	0.404	0.498
98	99.192	0.268	0.478	0.468
99	99.560	0.368	0.420	0.497
100	99.992	1.036	0.688	0.515
101	101.060	1.300	0.694	0.479
102	102.492	2.300	0.728	0.536
103	104.828	0.964	0.666	0.505
104	105.828	0.464	0.713	0.468
105	106.460	0.532	0.666	0.481
106	107.060	1.600	0.390	0.469
107	108.860	0.968	0.365	0.511
108	109.992	0.236	0.331	0.529
