time	event_type	event	left	right	bottom	top
3.696	stimulus	1a	0.283	0.384	0.412	0.582
7.696	stimulus	1b	0.616	0.718	0.412	0.582
14.696	stimulus	2a	0.283	0.384	0.412	0.582
25.696	stimulus	2b	0.616	0.718	0.412	0.582
34.696	stimulus	1a	0.283	0.384	0.412	0.582
41.696	stimulus	1b	0.616	0.718	0.412	0.582
45.696	stimulus	2a	0.283	0.384	0.412	0.582
51.696	stimulus	2b	0.616	0.718	0.412	0.582
56.696	stimulus	1a	0.283	0.384	0.412	0.582
63.696	stimulus	1b	0.616	0.718	0.412	0.582
68.696	stimulus	2a	0.283	0.384	0.412	0.582
75.696	stimulus	2b	0.616	0.718	0.412	0.582
88.696	stimulus	1a	0.283	0.384	0.412	0.582
94.696	stimulus	1b	0.616	0.718	0.412	0.582
99.696	stimulus	2a	0.283	0.384	0.412	0.582
106.696	stimulus	2b	0.616	0.718	0.412	0.582
118.696	stimulus	1a	0.283	0.384	0.412	0.582
125.696	stimulus	1b	0.616	0.718	0.412	0.582
130.696	stimulus	2a	0.283	0.384	0.412	0.582
136.696	stimulus	2b	0.616	0.718	0.412	0.582
146.696	stimulus	1a	0.283	0.384	0.412	0.582
151.696	stimulus	1b	0.616	0.718	0.412	0.582
158.696	stimulus	2a	0.283	0.384	0.412	0.582
166.696	stimulus	2b	0.616	0.718	0.412	0.582
176.696	stimulus	1a	0.283	0.384	0.412	0.582
184.696	stimulus	1b	0.616	0.718	0.412	0.582
190.696	stimulus	2a	0.283	0.384	0.412	0.582
194.696	stimulus	2b	0.616	0.718	0.412	0.582
201.696	stimulus	1a	0.283	0.384	0.412	0.582
208.696	stimulus	1b	0.616	0.718	0.412	0.582
218.696	stimulus	2a	0.283	0.384	0.412	0.582
225.696	stimulus	2b	0.616	0.718	0.412	0.582
238.696	stimulus	1a	0.283	0.384	0.412	0.582
244.696	stimulus	1b	0.616	0.718	0.412	0.582
251.696	stimulus	2a	0.283	0.384	0.412	0.582
259.696	stimulus	2b	0.616	0.718	0.412	0.582
263.696	stimulus	1a	0.283	0.384	0.412	0.582
272.696	stimulus	1b	0.616	0.718	0.412	0.582
281.696	stimulus	2a	0.283	0.384	0.412	0.582
293.696	stimulus	2b	0.616	0.718	0.412	0.582
299.696	stimulus	1a	0.283	0.384	0.412	0.582
303.696	stimulus	1b	0.616	0.718	0.412	0.582
3.696	virtual	S	NA	NA	NA	NA
9.496	response	R	NA	NA	NA	NA
16.732	response	R	NA	NA	NA	NA
26.664	response	R	NA	NA	NA	NA
35.696	response	R	NA	NA	NA	NA
42.864	response	R	NA	NA	NA	NA
46.496	response	R	NA	NA	NA	NA
52.428	response	R	NA	NA	NA	NA
57.728	response	R	NA	NA	NA	NA
64.496	response	R	NA	NA	NA	NA
69.496	response	R	NA	NA	NA	NA
76.460	response	R	NA	NA	NA	NA
89.428	response	R	NA	NA	NA	NA
95.560	response	R	NA	NA	NA	NA
100.492	response	R	NA	NA	NA	NA
107.492	response	R	NA	NA	NA	NA
119.624	response	R	NA	NA	NA	NA
126.524	response	R	NA	NA	NA	NA
131.492	response	R	NA	NA	NA	NA
137.192	response	R	NA	NA	NA	NA
137.624	response	R	NA	NA	NA	NA
147.792	response	R	NA	NA	NA	NA
152.256	response	R	NA	NA	NA	NA
153.856	response	R	NA	NA	NA	NA
159.356	response	R	NA	NA	NA	NA
159.592	response	R	NA	NA	NA	NA
167.724	response	R	NA	NA	NA	NA
168.556	response	R	NA	NA	NA	NA
177.356	response	R	NA	NA	NA	NA
177.624	response	R	NA	NA	NA	NA
185.324	response	R	NA	NA	NA	NA
185.724	response	R	NA	NA	NA	NA
191.456	response	R	NA	NA	NA	NA
191.856	response	R	NA	NA	NA	NA
202.420	response	R	NA	NA	NA	NA
202.956	response	R	NA	NA	NA	NA
209.656	response	R	NA	NA	NA	NA
210.120	response	R	NA	NA	NA	NA
210.556	response	R	NA	NA	NA	NA
219.456	response	R	NA	NA	NA	NA
219.856	response	R	NA	NA	NA	NA
220.320	response	R	NA	NA	NA	NA
226.620	response	R	NA	NA	NA	NA
227.020	response	R	NA	NA	NA	NA
227.456	response	R	NA	NA	NA	NA
239.488	response	R	NA	NA	NA	NA
239.920	response	R	NA	NA	NA	NA
240.288	response	R	NA	NA	NA	NA
246.057	response	R	NA	NA	NA	NA
246.452	response	R	NA	NA	NA	NA
246.888	response	R	NA	NA	NA	NA
252.788	response	R	NA	NA	NA	NA
253.188	response	R	NA	NA	NA	NA
254.188	response	R	NA	NA	NA	NA
260.652	response	R	NA	NA	NA	NA
261.084	response	R	NA	NA	NA	NA
262.884	response	R	NA	NA	NA	NA
264.620	response	R	NA	NA	NA	NA
265.020	response	R	NA	NA	NA	NA
265.384	response	R	NA	NA	NA	NA
273.552	response	R	NA	NA	NA	NA
273.884	response	R	NA	NA	NA	NA
274.252	response	R	NA	NA	NA	NA
282.420	response	R	NA	NA	NA	NA
282.764	response	R	NA	NA	NA	NA
283.120	response	R	NA	NA	NA	NA
294.516	response	R	NA	NA	NA	NA
294.884	response	R	NA	NA	NA	NA
295.284	response	R	NA	NA	NA	NA
300.584	response	R	NA	NA	NA	NA
300.952	response	R	NA	NA	NA	NA
301.252	response	R	NA	NA	NA	NA
303.716	virtual	E	NA	NA	NA	NA
