time	x_norm	y_norm
0.000	0.604	0.674
0.032	0.611	0.668
0.064	0.617	0.664
0.100	0.620	0.662
0.132	0.620	0.660
0.164	0.621	0.661
0.200	0.625	0.660
0.232	0.564	0.581
0.264	0.570	0.590
0.300	0.573	0.593
0.332	0.569	0.593
0.364	0.574	0.598
0.400	0.571	0.599
0.432	0.570	0.601
0.464	0.574	0.599
0.500	0.577	0.597
0.532	0.617	0.600
0.564	0.629	0.603
0.632	0.630	0.604
0.664	0.629	0.603
0.700	0.603	0.580
0.900	0.548	0.643
0.964	0.562	0.635
1.000	0.566	0.629
1.032	0.568	0.628
1.064	0.570	0.624
1.100	0.570	0.620
1.132	0.436	0.626
1.164	0.437	0.627
1.200	0.436	0.626
1.232	0.437	0.627
1.264	0.439	0.630
1.300	0.443	0.628
1.332	0.442	0.627
1.364	0.440	0.628
1.400	0.412	0.606
1.564	0.540	0.670
1.600	0.545	0.668
1.632	0.554	0.661
1.664	0.557	0.657
1.700	0.559	0.654
1.732	0.561	0.654
1.800	0.631	0.659
1.832	0.633	0.656
1.864	0.632	0.656
1.900	0.636	0.656
1.932	0.635	0.657
1.964	0.634	0.657
2.000	0.635	0.656
2.032	0.635	0.654
2.064	0.636	0.655
2.100	0.633	0.648
2.132	0.632	0.649
2.164	0.632	0.648
2.200	0.632	0.649
2.232	0.631	0.648
2.264	0.626	0.636
2.300	0.588	0.594
2.532	0.613	0.679
2.564	0.616	0.678
2.600	0.619	0.669
2.632	0.622	0.664
2.664	0.622	0.659
2.700	0.624	0.656
2.744	0.624	0.656
2.800	0.451	0.627
2.832	0.453	0.627
2.864	0.456	0.623
2.900	0.456	0.628
2.932	0.458	0.630
2.964	0.460	0.628
3.000	0.462	0.632
3.032	0.572	0.632
3.064	0.578	0.640
3.100	0.582	0.647
3.132	0.583	0.645
3.164	0.582	0.646
3.200	0.584	0.650
3.232	0.585	0.650
3.264	0.587	0.651
3.300	0.587	0.648
3.332	0.582	0.645
3.400	0.637	0.638
3.432	0.639	0.639
3.464	0.641	0.639
3.500	0.640	0.637
3.532	0.641	0.637
3.564	0.642	0.637
3.596	0.642	0.638
3.632	0.642	0.639
3.664	0.641	0.641
3.696	0.642	0.639
3.732	0.641	0.641
3.764	0.639	0.638
3.796	0.640	0.635
3.832	0.635	0.633
3.864	0.630	0.628
3.896	0.632	0.627
3.932	0.629	0.624
3.964	0.627	0.622
3.996	0.626	0.620
4.032	0.630	0.616
4.064	0.630	0.610
4.096	0.623	0.607
4.132	0.431	0.591
4.164	0.433	0.592
4.196	0.438	0.599
4.232	0.437	0.596
4.264	0.399	0.570
4.432	0.589	0.659
4.464	0.597	0.652
4.532	0.614	0.644
4.564	0.614	0.641
4.596	0.616	0.640
4.632	0.615	0.638
4.664	0.636	0.636
4.696	0.675	0.635
4.732	0.677	0.634
4.764	0.676	0.631
4.796	0.677	0.633
4.832	0.680	0.634
4.864	0.679	0.632
4.896	0.676	0.629
4.932	0.675	0.632
4.964	0.654	0.617
5.164	0.662	0.659
5.232	0.673	0.651
5.264	0.674	0.649
5.296	0.676	0.645
5.332	0.675	0.642
5.364	0.673	0.645
5.396	0.668	0.647
5.732	0.650	0.654
5.764	0.659	0.650
5.796	0.669	0.647
5.832	0.677	0.639
5.864	0.683	0.636
5.896	0.684	0.631
5.932	0.685	0.629
