time	x_norm	y_norm
0.000	0.531	-0.013
0.032	0.531	-0.016
0.068	0.529	-0.016
0.100	0.528	-0.017
0.132	0.527	-0.016
0.168	0.528	-0.016
0.200	0.528	-0.015
0.232	0.527	-0.013
0.268	0.528	-0.011
0.300	0.528	-0.010
0.332	0.527	-0.006
0.368	0.527	-0.007
0.400	0.527	-0.006
0.432	0.524	-0.006
0.468	0.524	-0.007
0.500	0.524	-0.009
0.532	0.523	-0.008
0.568	0.525	-0.007
0.600	0.524	-0.007
0.632	0.523	-0.009
0.668	0.471	-0.005
0.732	0.463	-0.012
0.768	0.461	-0.013
0.800	0.462	-0.010
0.832	0.461	-0.008
0.868	0.461	-0.006
0.900	0.541	0.365
0.968	0.563	0.488
1.000	0.560	0.490
1.032	0.562	0.497
1.068	0.565	0.503
1.100	0.566	0.506
1.132	0.568	0.507
1.168	0.569	0.509
1.200	0.568	0.513
1.232	0.569	0.514
1.268	0.630	0.525
1.300	0.628	0.526
1.332	0.628	0.528
1.368	0.630	0.530
1.400	0.631	0.530
1.432	0.630	0.531
1.468	0.630	0.530
1.500	0.630	0.531
1.532	0.631	0.532
1.568	0.630	0.532
1.600	0.629	0.533
1.632	0.628	0.532
1.668	0.627	0.533
1.700	0.628	0.531
1.732	0.623	0.533
1.768	0.581	0.520
1.800	0.520	0.547
1.900	0.534	0.549
1.932	0.554	0.536
2.032	0.574	0.536
2.068	0.578	0.533
2.100	0.580	0.532
2.132	0.583	0.533
2.168	0.583	0.530
2.200	0.586	0.529
2.232	0.588	0.529
2.268	0.591	0.529
2.300	0.589	0.528
2.332	0.589	0.525
2.368	0.590	0.528
2.400	0.590	0.529
2.432	0.593	0.528
2.468	0.594	0.528
2.500	0.593	0.529
2.532	0.593	0.529
2.632	0.660	0.532
2.700	0.662	0.539
2.732	0.664	0.540
2.768	0.664	0.543
2.800	0.664	0.539
2.832	0.665	0.540
2.868	0.664	0.538
2.900	0.664	0.534
2.932	0.663	0.534
2.968	0.663	0.530
3.000	0.662	0.530
3.032	0.662	0.532
3.068	0.661	0.531
3.100	0.662	0.531
3.132	0.663	0.531
3.168	0.665	0.534
3.200	0.664	0.530
3.232	0.665	0.531
3.268	0.664	0.531
3.300	0.624	0.526
3.500	0.510	0.513
3.632	0.551	0.496
3.668	0.555	0.498
3.700	0.557	0.512
3.732	0.559	0.516
3.768	0.561	0.516
3.800	0.562	0.518
3.832	0.560	0.516
3.868	0.563	0.519
3.932	0.564	0.520
4.000	0.534	0.016
4.068	0.529	0.014
4.100	0.526	0.020
4.132	0.526	0.021
4.168	0.522	0.023
4.200	0.522	0.022
4.232	0.520	0.022
4.268	0.520	0.022
4.300	0.519	0.022
4.332	0.519	0.021
4.368	0.517	0.024
4.400	0.516	0.028
4.432	0.517	0.028
4.468	0.516	0.027
4.500	0.517	0.026
4.532	0.517	0.024
4.568	0.518	0.025
4.600	0.517	0.025
4.632	0.516	0.024
4.668	0.517	0.024
4.700	0.516	0.024
4.732	0.516	0.022
4.768	0.516	0.021
4.800	0.516	0.023
4.832	0.514	0.023
4.868	0.515	0.023
4.900	0.515	0.020
4.932	0.515	0.023
4.968	0.515	0.021
5.000	0.515	0.023
5.032	0.516	0.021
5.068	0.515	0.020
5.100	0.515	0.022
5.132	0.515	0.020
5.168	0.514	0.020
5.200	0.515	0.019
5.232	0.514	0.020
5.268	0.514	0.018
5.300	0.508	0.009
5.332	0.483	0.002
5.368	0.482	-0.002
5.400	0.482	-0.001
5.432	0.482	-0.001
5.468	0.482	-0.003
