id	start_time	duration	norm_pos_x	norm_pos_y
303	242.724	0.264	0.629	0.527
304	243.088	0.300	0.565	0.558
305	243.456	1.364	0.667	0.502
306	244.888	1.232	0.333	0.500
307	246.156	0.200	0.269	0.537
308	246.388	0.932	0.310	0.520
309	247.388	0.400	0.634	0.518
310	247.888	2.100	0.677	0.522
311	250.056	1.000	0.309	0.458
312	251.220	0.268	0.495	0.515
313	251.520	0.300	0.512	0.515
314	251.988	0.832	0.370	0.508
315	252.856	0.800	0.683	0.519
316	253.688	0.568	0.701	0.533
317	254.320	0.168	0.520	0.195
318	254.788	0.432	0.324	0.512
319	255.556	1.764	0.318	0.527
320	257.356	0.264	0.288	0.513
321	257.656	0.500	0.324	0.496
322	258.588	0.300	0.682	0.526
323	258.920	0.336	0.694	0.577
324	259.288	0.932	0.698	0.600
325	260.256	0.164	0.734	0.549
326	260.488	1.768	0.315	0.542
327	262.288	0.500	0.324	0.532
328	262.951	0.405	0.577	0.513
329	263.820	1.200	0.701	0.578
330	265.256	0.232	0.863	0.012
331	265.688	0.668	0.598	0.507
332	266.388	0.232	0.635	0.503
333	266.688	0.968	0.531	0.498
334	267.688	0.432	0.658	0.530
335	268.256	0.864	0.354	0.531
336	269.156	0.832	0.314	0.501
337	270.020	0.168	0.357	0.513
338	270.256	2.364	0.677	0.522
339	272.920	0.568	0.653	0.502
340	273.752	0.768	0.285	0.527
341	274.652	0.200	0.025	0.458
342	274.920	0.432	0.319	0.511
343	275.420	0.232	0.085	0.066
344	275.752	0.836	0.695	0.473
345	276.620	0.500	0.641	0.475
346	277.320	0.268	0.668	0.557
347	277.620	1.300	0.690	0.585
348	279.020	0.232	1.000	1.042
349	279.352	0.700	0.682	0.538
350	280.320	0.300	0.650	0.565
351	280.652	0.336	0.665	0.575
352	281.052	0.436	0.339	0.529
353	281.588	0.500	0.660	0.542
354	282.152	0.900	0.340	0.508
355	283.088	0.632	0.464	0.551
356	284.188	0.232	0.634	0.548
357	284.452	0.936	0.687	0.580
358	285.420	0.432	0.669	0.585
359	285.952	0.236	0.285	0.503
360	286.320	1.332	0.631	0.535
361	287.852	0.236	0.632	0.615
362	288.152	0.168	0.567	0.576
363	288.620	0.468	0.577	-0.234
364	289.152	0.200	0.584	0.446
365	289.620	0.600	0.349	0.481
366	290.288	0.664	0.047	-0.161
367	290.988	0.732	0.040	-0.237
368	291.820	0.300	0.311	0.374
369	292.188	0.300	0.142	0.215
370	292.588	1.200	0.284	0.384
371	293.952	0.200	0.287	0.497
372	294.188	0.364	0.302	0.502
373	294.588	0.164	0.330	0.505
374	294.820	1.800	0.666	0.522
375	296.752	0.200	0.637	0.554
376	296.988	0.464	0.651	0.553
377	297.552	0.736	0.336	0.518
378	298.552	0.236	0.312	0.425
379	298.852	0.236	0.120	0.014
380	299.188	0.364	0.515	0.280
381	299.620	1.232	0.336	0.538
382	300.884	0.536	0.335	0.580
383	301.520	0.632	0.956	-0.134
384	302.920	0.600	0.705	0.561
385	303.720	0.832	0.342	0.526
386	304.620	0.232	0.015	-0.084
387	304.920	0.700	0.056	-0.140
388	305.720	0.264	0.407	0.432
389	306.052	0.232	0.647	0.529
390	306.384	1.236	0.698	0.587
391	307.752	1.132	0.335	0.531
392	308.920	0.900	0.651	0.511
393	309.852	0.200	0.651	0.509
394	310.320	1.400	0.343	0.501
395	311.752	0.500	0.327	0.531
396	312.652	0.568	0.662	0.525
397	313.252	2.600	0.684	0.546
398	315.884	0.336	0.641	0.532
399	316.252	1.500	0.680	0.528
400	318.052	1.300	1.020	1.109
401	319.752	0.268	0.637	0.470
402	320.152	0.832	0.312	0.509
403	321.852	0.568	-0.044	1.082
404	322.521	0.163	0.457	0.525
405	322.752	0.532	0.631	0.503
406	323.452	1.732	0.687	0.535
407	325.384	0.336	0.655	0.554
408	325.752	0.600	0.677	0.544
409	326.420	0.164	0.596	0.528
410	327.152	0.368	1.029	-0.237
411	327.720	0.300	0.047	-0.209
412	328.052	2.432	0.035	-0.195
413	330.553	0.231	0.271	0.302
414	330.852	0.164	0.410	0.433
415	331.184	1.200	0.978	-0.165
416	333.116	0.668	0.991	1.090
417	333.984	1.600	0.671	0.535
418	335.816	0.500	0.313	0.504
419	336.684	0.432	0.318	0.506
420	337.184	0.200	0.425	0.038
421	337.852	0.232	0.646	0.494
422	338.184	0.868	0.694	0.579
423	339.084	0.200	0.640	0.519
424	339.352	0.232	0.342	-0.015
425	339.952	0.300	0.678	0.570
426	340.352	0.232	0.547	0.582
427	340.716	0.836	0.331	0.518
428	341.584	0.232	0.376	0.550
429	341.916	0.368	0.027	-0.018
430	342.584	0.168	0.394	0.485
431	342.816	0.368	0.337	0.514
432	343.384	0.200	0.385	0.575
433	344.252	0.364	0.610	0.556
434	344.652	1.100	0.704	0.571
435	345.784	0.300	0.655	0.581
436	346.152	0.500	0.694	0.597
437	346.684	1.300	0.604	0.592
438	348.084	0.500	0.335	0.531
439	348.652	0.932	0.633	0.523
440	349.652	0.632	0.944	0.174
441	350.452	0.564	0.953	-0.078
442	351.316	0.168	0.653	0.516
443	351.616	0.400	0.476	0.544
444	352.052	1.532	0.353	0.550
445	353.684	0.300	0.037	-0.038
446	354.152	0.464	0.522	0.465
447	354.716	1.068	0.678	0.562
448	356.016	0.268	0.618	0.586
449	356.552	1.732	0.305	0.522
450	358.748	0.168	0.992	-0.203
451	359.348	0.700	0.288	0.525
452	360.148	0.400	0.661	0.553
453	360.584	0.532	0.696	0.596
454	361.548	0.168	0.554	0.551
455	361.748	1.168	0.502	0.509
456	362.948	0.600	0.471	0.522
457	363.584	0.600	0.522	0.525
458	364.616	0.232	0.482	0.491
