time	event_type	event	left	right	bottom	top
121.196072577	response	R	NA	NA	NA	NA
123.228059897	response	R	NA	NA	NA	NA
125.596092287	response	R	NA	NA	NA	NA
127.596096637	response	R	NA	NA	NA	NA
129.528121707	response	R	NA	NA	NA	NA
134.628095517	response	R	NA	NA	NA	NA
136.160157647	response	R	NA	NA	NA	NA
141.528128937	response	R	NA	NA	NA	NA
146.628126577	response	R	NA	NA	NA	NA
149.428032007	response	R	NA	NA	NA	NA
151.928110807	response	R	NA	NA	NA	NA
153.728045407	response	R	NA	NA	NA	NA
156.060093067	response	R	NA	NA	NA	NA
158.060092897	response	R	NA	NA	NA	NA
160.128057617	response	R	NA	NA	NA	NA
162.028099837	response	R	NA	NA	NA	NA
164.128075157	response	R	NA	NA	NA	NA
171.460148857	response	R	NA	NA	NA	NA
174.624091467	response	R	NA	NA	NA	NA
175.960104207	response	R	NA	NA	NA	NA
177.292115487	response	R	NA	NA	NA	NA
178.360097877	response	R	NA	NA	NA	NA
179.624082867	response	R	NA	NA	NA	NA
180.792095027	response	R	NA	NA	NA	NA
181.992113577	response	R	NA	NA	NA	NA
183.360093467	response	R	NA	NA	NA	NA
184.592160507	response	R	NA	NA	NA	NA
185.892090437	response	R	NA	NA	NA	NA
198.056119557	response	R	NA	NA	NA	NA
202.592166447	response	R	NA	NA	NA	NA
203.556154567	response	R	NA	NA	NA	NA
204.692161077	response	R	NA	NA	NA	NA
205.724165027	response	R	NA	NA	NA	NA
206.956159097	response	R	NA	NA	NA	NA
207.856120927	response	R	NA	NA	NA	NA
208.924159237	response	R	NA	NA	NA	NA
210.224084357	response	R	NA	NA	NA	NA
211.292159397	response	R	NA	NA	NA	NA
212.092162537	response	R	NA	NA	NA	NA
213.056171587	response	R	NA	NA	NA	NA
213.856165817	response	R	NA	NA	NA	NA
214.856169467	response	R	NA	NA	NA	NA
215.856167127	response	R	NA	NA	NA	NA
216.856168697	response	R	NA	NA	NA	NA
217.824154617	response	R	NA	NA	NA	NA
237.424053177	response	R	NA	NA	NA	NA
238.324334107	response	R	NA	NA	NA	NA
239.088143347	response	R	NA	NA	NA	NA
239.956069187	response	R	NA	NA	NA	NA
240.724079707	response	R	NA	NA	NA	NA
241.856117247	response	R	NA	NA	NA	NA
242.588169807	response	R	NA	NA	NA	NA
243.256123177	response	R	NA	NA	NA	NA
243.956167047	response	R	NA	NA	NA	NA
244.856239127	response	R	NA	NA	NA	NA
245.624119437	response	R	NA	NA	NA	NA
246.388115347	response	R	NA	NA	NA	NA
247.224172697	response	R	NA	NA	NA	NA
247.888174507	response	R	NA	NA	NA	NA
251.156121467	response	R	NA	NA	NA	NA
257.420186967	response	R	NA	NA	NA	NA
265.420101837	response	R	NA	NA	NA	NA
266.120148737	response	R	NA	NA	NA	NA
266.888157747	response	R	NA	NA	NA	NA
267.720169517	response	R	NA	NA	NA	NA
268.620140957	response	R	NA	NA	NA	NA
269.620130537	response	R	NA	NA	NA	NA
270.420189847	response	R	NA	NA	NA	NA
271.288148457	response	R	NA	NA	NA	NA
272.156172227	response	R	NA	NA	NA	NA
273.220146217	response	R	NA	NA	NA	NA
274.020171967	response	R	NA	NA	NA	NA
274.788149557	response	R	NA	NA	NA	NA
275.588193907	response	R	NA	NA	NA	NA
276.388158017	response	R	NA	NA	NA	NA
277.120132707	response	R	NA	NA	NA	NA
277.920196067	response	R	NA	NA	NA	NA
292.120163227	response	R	NA	NA	NA	NA
292.920163087	response	R	NA	NA	NA	NA
293.588179637	response	R	NA	NA	NA	NA
294.120160707	response	R	NA	NA	NA	NA
294.720167407	response	R	NA	NA	NA	NA
295.288173357	response	R	NA	NA	NA	NA
295.752124707	response	R	NA	NA	NA	NA
296.220168157	response	R	NA	NA	NA	NA
296.620149337	virtual	E	NA	NA	NA	NA
