id	start_time	duration	norm_pos_x	norm_pos_y
0	0.000	0.332	0.467	0.556
1	0.364	1.236	0.523	0.522
2	1.632	0.232	0.458	0.508
3	1.932	0.400	0.374	0.505
4	2.364	0.268	0.452	0.514
5	2.664	0.200	0.527	0.513
6	2.900	0.564	0.661	0.504
7	3.532	0.800	0.331	0.508
8	4.364	0.300	0.451	0.519
9	4.700	0.564	0.343	0.510
10	5.664	0.468	0.681	0.583
11	6.164	4.736	0.582	0.532
12	10.932	0.600	0.333	0.462
13	11.664	0.368	0.314	0.527
14	12.064	1.836	0.328	0.504
15	13.932	0.332	0.421	0.524
16	14.300	1.032	0.605	0.531
17	15.500	0.332	0.346	0.559
18	15.864	0.568	0.368	0.538
19	16.464	1.336	0.295	0.517
20	17.832	4.032	0.321	0.525
21	22.064	0.200	0.609	0.562
22	22.500	0.600	0.570	0.569
23	23.132	1.300	0.650	0.577
24	24.464	5.032	0.608	0.555
25	29.696	0.536	0.528	0.509
26	30.264	1.132	0.547	0.588
27	31.596	0.568	0.464	0.590
28	32.264	0.668	0.665	0.566
29	32.964	0.468	0.632	0.680
30	33.464	0.732	0.647	0.638
31	34.232	0.564	0.598	0.634
32	34.832	0.964	0.613	0.596
33	35.864	5.132	0.317	0.525
34	41.032	0.432	0.298	0.587
35	41.496	1.868	0.319	0.556
36	43.432	1.200	0.610	0.599
37	44.796	0.168	0.466	0.648
38	45.032	0.332	0.575	0.603
39	45.432	1.964	0.607	0.591
40	47.432	0.400	0.308	0.520
41	47.864	0.332	0.298	0.536
42	48.232	0.600	0.264	0.616
43	48.864	1.068	0.307	0.592
44	49.964	2.532	0.303	0.541
45	52.532	0.300	0.381	0.591
46	52.896	0.400	0.698	0.593
47	53.332	0.200	0.613	0.629
48	53.564	1.064	0.651	0.602
49	54.664	1.032	0.606	0.560
50	55.728	0.536	0.524	0.613
51	56.296	0.832	0.508	0.632
52	57.164	0.364	0.607	0.651
53	57.728	0.768	0.333	0.584
54	58.528	4.768	0.331	0.534
55	63.328	0.536	0.306	0.591
56	63.896	0.300	0.328	0.565
57	64.396	0.332	0.580	0.587
58	64.928	0.468	0.548	0.574
59	65.528	0.568	0.633	0.595
60	66.128	0.468	0.589	0.643
61	66.628	5.668	0.601	0.603
62	72.528	4.400	0.333	0.562
63	76.964	2.232	0.313	0.524
64	79.228	0.468	0.288	0.583
65	79.764	0.664	0.688	0.604
66	80.496	3.200	0.623	0.574
67	83.901	0.359	0.358	0.599
68	84.460	0.936	0.306	0.590
69	85.428	1.032	0.321	0.608
70	86.496	8.064	0.304	0.562
71	94.628	3.832	0.620	0.567
72	98.496	1.764	0.297	0.547
73	100.296	0.232	0.369	0.531
74	100.628	1.000	0.622	0.481
75	101.660	5.768	0.611	0.545
76	107.460	10.668	0.615	0.595
77	118.160	0.232	0.515	0.596
78	118.428	10.264	0.337	0.576
79	128.792	6.736	0.632	0.612
80	135.728	0.564	0.388	0.605
81	136.392	7.568	0.317	0.617
82	143.992	0.268	0.280	0.629
83	144.292	1.168	0.325	0.601
84	145.524	4.100	0.627	0.620
85	149.692	0.332	0.393	0.572
86	150.060	3.255	0.331	0.583
87	153.591	0.833	0.333	0.611
88	154.492	5.231	0.616	0.620
91	161.051	0.289	0.315	0.568
92	161.403	4.621	0.333	0.577
93	166.060	0.500	0.389	0.580
94	166.592	1.768	0.339	0.576
95	168.524	0.868	0.608	0.563
96	169.424	7.068	0.625	0.613
97	176.524	0.400	0.512	0.631
98	177.192	2.064	0.322	0.610
99	179.292	1.332	0.387	0.605
100	180.656	5.700	0.318	0.604
101	186.392	5.099	0.315	0.569
102	191.554	0.270	0.555	0.588
103	191.856	8.168	0.644	0.605
104	200.056	2.040	0.696	0.625
105	202.142	7.282	0.637	0.640
106	209.488	1.568	0.340	0.599
107	211.324	2.100	0.329	0.620
108	213.456	0.432	0.412	0.633
109	213.924	0.200	0.537	0.643
110	214.156	0.700	0.670	0.648
111	214.888	0.336	0.468	0.609
112	215.324	0.664	0.348	0.613
113	216.024	2.032	0.302	0.597
114	218.156	0.532	0.484	0.630
115	218.724	2.164	0.338	0.622
116	220.924	1.200	0.324	0.620
117	222.156	1.132	0.682	0.613
118	223.324	1.700	0.658	0.625
119	225.056	0.432	0.624	0.655
128	234.856	0.500	0.393	0.619
153	301.352	1.068	0.334	0.597
154	302.452	0.432	0.336	0.648
155	302.952	0.832	0.560	0.597
156	303.820	0.432	0.505	0.560
157	304.497	0.877	0.519	0.635
