id	start_time	duration	norm_pos_x	norm_pos_y
0	-0.432	1.068	0.594	0.580
1	0.836	0.932	0.496	0.583
2	1.800	0.400	0.507	0.579
3	2.236	0.200	0.632	0.579
4	2.632	4.336	0.574	0.558
5	7.068	0.532	0.328	0.527
6	7.632	4.200	0.618	0.590
7	11.868	1.664	0.347	0.586
8	13.568	0.632	0.418	0.591
9	14.432	0.436	0.551	0.618
10	14.900	1.900	0.589	0.584
11	16.832	3.400	0.328	0.557
12	20.468	0.332	0.278	0.611
13	20.832	10.536	0.319	0.547
14	32.032	0.832	0.490	0.639
15	32.932	6.132	0.627	0.637
16	39.100	3.300	0.604	0.640
17	42.464	0.336	0.560	0.664
18	42.832	5.332	0.593	0.624
19	48.200	0.300	0.513	0.741
20	48.532	1.068	0.556	0.675
21	49.632	0.832	0.483	0.627
22	50.500	0.564	0.486	0.621
23	51.100	0.764	0.300	0.543
24	51.900	0.800	0.361	0.567
25	52.864	0.268	0.313	0.633
26	53.164	0.336	0.337	0.612
27	53.664	0.400	0.287	0.638
28	54.100	0.332	0.313	0.619
29	54.464	0.436	0.426	0.643
30	54.932	0.400	0.274	0.614
31	55.432	1.032	0.466	0.662
32	56.500	3.200	0.339	0.621
33	59.732	0.200	0.292	0.667
34	60.000	1.164	0.328	0.596
35	61.232	0.432	0.696	0.631
36	61.696	0.168	0.568	0.770
37	62.132	1.964	0.566	0.596
38	64.132	0.500	0.573	0.598
39	64.664	14.032	0.612	0.629
45	104.928	0.200	0.283	0.552
46	105.428	0.468	0.350	0.529
47	105.928	1.100	0.348	0.562
48	107.164	0.932	0.356	0.532
59	123.360	0.568	0.331	0.620
61	124.496	1.400	0.340	0.603
62	125.960	0.300	0.613	0.603
63	127.228	0.500	0.528	0.623
64	128.360	0.236	0.723	-0.874
65	128.828	0.168	0.536	0.504
66	129.028	1.468	0.654	0.597
67	130.528	1.232	0.607	0.634
68	131.796	3.064	0.294	0.542
78	156.660	1.300	0.340	0.542
79	158.092	0.200	0.286	0.524
80	158.328	0.264	0.273	0.507
81	158.792	0.636	0.327	0.569
82	159.560	0.732	0.299	0.595
83	160.328	0.932	0.316	0.545
85	161.992	0.736	0.599	0.613
86	162.928	0.232	0.548	0.625
87	163.492	1.368	0.284	0.567
88	164.928	3.800	0.295	0.565
89	169.060	0.600	0.299	0.596
90	169.854	4.674	0.595	0.574
91	174.560	1.568	0.601	0.583
92	176.392	0.168	0.342	0.604
93	176.592	14.602	0.290	0.586
94	191.260	0.419	0.296	0.604
95	191.729	0.263	0.313	0.575
96	192.024	0.600	0.379	0.600
97	192.660	0.932	0.357	0.569
98	193.624	2.136	0.275	0.534
99	195.924	0.468	0.475	0.592
100	196.424	2.036	0.300	0.568
101	198.560	0.332	0.291	0.619
102	198.924	2.468	0.296	0.594
103	201.560	0.400	0.532	0.619
104	201.992	0.200	0.455	0.670
157	234.592	1.432	0.604	0.623
158	236.156	0.168	0.278	0.548
159	236.356	2.932	0.327	0.572
160	239.324	5.932	0.320	0.556
161	245.388	0.200	0.329	0.600
162	245.624	4.632	0.346	0.536
163	250.288	0.236	0.425	0.553
164	250.556	2.868	0.624	0.576
165	253.456	0.204	0.556	0.660
166	253.677	0.747	0.545	0.603
167	254.456	1.532	0.590	0.636
168	256.024	0.232	0.283	0.569
169	256.324	0.400	0.287	0.644
170	256.756	2.000	0.319	0.610
171	258.956	0.800	0.312	0.610
172	259.788	3.368	0.322	0.588
173	263.188	1.668	0.298	0.540
174	265.124	0.400	0.276	0.598
175	265.556	0.866	0.286	0.574
176	266.498	0.283	0.246	0.589
177	266.880	0.311	0.254	0.530
178	267.256	0.408	0.308	0.572
180	269.206	0.982	0.342	0.518
181	270.220	0.268	0.317	0.577
182	270.520	0.668	0.255	0.588
183	271.220	2.368	0.278	0.536
187	276.288	1.100	0.625	0.621
188	277.420	0.168	0.478	0.618
189	277.620	0.436	0.275	0.588
190	278.088	1.100	0.342	0.595
191	279.220	1.654	0.313	0.604
192	280.942	0.226	0.559	0.621
193	281.229	0.400	0.624	0.632
194	281.701	1.201	0.606	0.572
195	282.974	0.509	0.573	0.496
196	283.645	2.287	0.317	0.621
197	286.013	0.905	0.597	0.615
198	286.976	0.225	0.496	0.599
199	287.271	1.236	0.288	0.552
200	288.731	0.277	0.282	0.606
201	289.738	0.174	0.239	0.556
202	289.997	0.312	0.359	0.606
203	290.374	0.737	0.621	0.659
204	291.168	0.302	0.586	0.626
205	291.533	0.362	0.284	0.586
206	291.956	0.329	0.530	0.587
207	292.353	4.803	0.576	0.608
208	297.188	2.132	0.564	0.578
209	299.420	0.500	0.563	0.643
210	299.952	2.168	0.579	0.614
211	302.152	1.800	0.498	0.544
