time	event_type	event	left	right	bottom	top
1.668	stimulus	1a	0.283	0.384	0.412	0.582
6.668	stimulus	1b	0.616	0.718	0.412	0.582
13.668	stimulus	2a	0.283	0.384	0.412	0.582
21.668	stimulus	2b	0.616	0.718	0.412	0.582
30.668	stimulus	1a	0.283	0.384	0.412	0.582
39.668	stimulus	1b	0.616	0.718	0.412	0.582
44.668	stimulus	2a	0.283	0.384	0.412	0.582
50.668	stimulus	2b	0.616	0.718	0.412	0.582
59.668	stimulus	1a	0.283	0.384	0.412	0.582
67.668	stimulus	1b	0.616	0.718	0.412	0.582
78.668	stimulus	2a	0.283	0.384	0.412	0.582
84.668	stimulus	2b	0.616	0.718	0.412	0.582
94.668	stimulus	1a	0.283	0.384	0.412	0.582
99.668	stimulus	1b	0.616	0.718	0.412	0.582
106.668	stimulus	2a	0.283	0.384	0.412	0.582
112.668	stimulus	2b	0.616	0.718	0.412	0.582
121.668	stimulus	1a	0.283	0.384	0.412	0.582
130.668	stimulus	1b	0.616	0.718	0.412	0.582
137.668	stimulus	2a	0.283	0.384	0.412	0.582
142.668	stimulus	2b	0.616	0.718	0.412	0.582
148.668	stimulus	1a	0.283	0.384	0.412	0.582
156.668	stimulus	1b	0.616	0.718	0.412	0.582
162.668	stimulus	2a	0.283	0.384	0.412	0.582
167.668	stimulus	2b	0.616	0.718	0.412	0.582
176.668	stimulus	1a	0.283	0.384	0.412	0.582
181.668	stimulus	1b	0.616	0.718	0.412	0.582
188.668	stimulus	2a	0.283	0.384	0.412	0.582
195.668	stimulus	2b	0.616	0.718	0.412	0.582
204.668	stimulus	1a	0.283	0.384	0.412	0.582
209.668	stimulus	1b	0.616	0.718	0.412	0.582
218.668	stimulus	2a	0.283	0.384	0.412	0.582
226.668	stimulus	2b	0.616	0.718	0.412	0.582
232.668	stimulus	1a	0.283	0.384	0.412	0.582
239.668	stimulus	1b	0.616	0.718	0.412	0.582
249.668	stimulus	2a	0.283	0.384	0.412	0.582
255.668	stimulus	2b	0.616	0.718	0.412	0.582
262.668	stimulus	1a	0.283	0.384	0.412	0.582
269.668	stimulus	1b	0.616	0.718	0.412	0.582
274.668	stimulus	2a	0.283	0.384	0.412	0.582
283.668	stimulus	2b	0.616	0.718	0.412	0.582
289.668	stimulus	1a	0.283	0.384	0.412	0.582
301.668	stimulus	1b	0.616	0.718	0.412	0.582
1.668	virtual	S	NA	NA	NA	NA
5.800	response	R	NA	NA	NA	NA
8.868	response	R	NA	NA	NA	NA
11.800	response	R	NA	NA	NA	NA
13.832	response	R	NA	NA	NA	NA
15.632	response	R	NA	NA	NA	NA
15.932	response	R	NA	NA	NA	NA
16.332	response	R	NA	NA	NA	NA
16.668	response	R	NA	NA	NA	NA
16.968	response	R	NA	NA	NA	NA
18.519	response	R	NA	NA	NA	NA
18.800	response	R	NA	NA	NA	NA
19.280	response	R	NA	NA	NA	NA
19.337	response	R	NA	NA	NA	NA
19.623	response	R	NA	NA	NA	NA
26.400	response	R	NA	NA	NA	NA
44.232	response	R	NA	NA	NA	NA
77.332	response	R	NA	NA	NA	NA
77.664	response	R	NA	NA	NA	NA
78.064	response	R	NA	NA	NA	NA
78.264	response	R	NA	NA	NA	NA
78.564	response	R	NA	NA	NA	NA
78.796	response	R	NA	NA	NA	NA
78.996	response	R	NA	NA	NA	NA
