id	start_time	duration	norm_pos_x	norm_pos_y
0	0.000	0.168	0.515	0.629
1	0.200	0.168	0.404	0.624
2	0.500	0.536	0.540	0.618
3	1.068	0.200	0.491	0.622
4	1.368	0.568	0.580	0.609
5	1.968	0.568	0.594	0.622
6	2.568	0.868	0.502	0.624
7	3.568	0.468	0.354	0.587
8	4.103	0.333	0.649	0.575
9	4.501	0.299	0.361	0.594
10	5.036	0.200	0.309	0.619
11	5.268	1.200	0.327	0.594
12	6.668	0.232	0.541	0.599
13	6.968	0.468	0.650	0.612
14	7.500	0.400	0.329	0.571
15	7.968	0.368	0.628	0.591
16	8.368	0.432	0.395	0.584
17	8.836	0.664	0.331	0.601
18	9.536	0.232	0.408	0.612
19	9.900	0.300	0.620	0.612
20	10.236	2.632	0.660	0.587
21	12.932	0.336	0.582	0.571
22	13.468	0.264	0.581	0.602
23	13.800	0.332	0.328	0.581
24	14.232	0.300	0.607	0.589
25	14.568	1.464	0.652	0.593
26	16.100	0.232	0.336	0.571
27	16.468	0.500	0.625	0.616
28	17.032	0.236	0.321	0.560
29	17.368	0.300	0.643	0.582
30	17.700	0.232	0.603	0.586
31	18.032	0.200	0.661	0.578
32	18.332	0.600	0.417	0.594
33	18.968	0.964	0.364	0.600
34	19.968	0.364	0.597	0.599
35	20.368	0.764	0.476	0.613
36	21.168	0.232	0.368	0.590
37	21.900	0.168	0.539	0.615
38	22.232	0.268	0.620	0.620
39	22.532	0.368	0.683	0.636
40	22.932	1.868	0.708	0.664
41	24.868	1.400	0.345	0.599
42	26.300	0.268	0.398	0.596
43	26.768	0.200	0.537	0.574
44	27.000	0.268	0.627	0.586
45	27.332	0.336	0.326	0.604
46	27.768	0.300	0.626	0.599
47	28.100	2.132	0.690	0.614
48	30.332	0.236	0.489	0.610
49	31.068	0.264	0.368	0.566
50	31.368	0.632	0.616	0.584
51	32.032	0.468	0.653	0.577
52	32.532	1.368	0.602	0.552
53	34.000	0.532	0.530	0.589
54	34.568	1.432	0.662	0.605
55	36.232	0.236	0.603	0.591
56	36.500	0.168	0.511	0.586
57	36.700	0.332	0.452	0.612
58	37.200	0.232	0.401	0.602
59	37.468	0.700	0.345	0.589
60	38.368	0.264	0.550	0.566
61	38.731	0.301	0.283	0.489
62	39.068	0.264	0.345	0.581
63	39.368	0.432	0.638	0.569
64	39.832	0.368	0.564	0.610
65	40.332	2.232	0.345	0.585
66	42.600	0.800	0.330	0.606
67	43.432	0.500	0.368	0.624
68	44.332	1.400	0.653	0.666
69	45.764	0.436	0.678	0.654
70	46.264	0.400	0.525	0.636
71	46.700	0.332	0.352	0.585
72	47.232	0.168	0.477	0.554
73	47.432	0.300	0.584	0.470
74	47.864	0.168	0.654	0.620
75	48.100	1.032	0.364	0.626
76	49.164	1.136	0.320	0.627
77	50.364	0.500	0.625	0.602
78	50.932	0.232	0.690	0.637
79	51.632	0.168	0.153	0.009
80	51.864	0.168	0.558	0.498
81	52.300	0.500	0.051	-0.019
82	52.832	0.200	0.063	-0.063
83	53.064	0.336	0.024	-0.122
84	53.465	0.199	0.417	-0.159
85	53.700	0.332	0.580	-0.221
86	54.100	0.700	0.090	-0.086
87	54.932	0.268	0.459	0.561
88	55.364	0.300	0.961	1.134
89	55.864	0.336	0.073	0.022
90	56.232	1.832	0.048	-0.106
91	58.432	0.200	0.901	-0.188
92	58.664	0.268	1.016	-0.142
93	59.064	0.168	0.700	0.392
94	59.264	0.168	0.525	0.524
95	59.532	0.300	0.371	0.549
96	59.900	0.400	0.077	-0.018
97	60.332	0.200	0.144	-0.043
98	60.600	0.332	0.581	-0.228
99	61.264	0.168	0.564	0.451
100	61.464	0.936	0.365	0.573
101	62.500	0.332	0.533	-0.199
102	63.000	0.300	0.999	-0.088
103	63.364	0.400	0.367	0.512
104	63.800	1.932	0.319	0.615
105	65.764	0.468	0.316	0.627
106	66.364	0.236	-0.021	0.059
107	66.700	0.200	0.073	-0.033
108	66.964	0.200	0.619	-0.242
109	67.264	0.436	1.034	-0.157
110	67.764	1.532	1.077	-0.157
111	69.364	0.432	1.026	-0.154
112	69.896	0.200	0.498	0.359
113	70.164	0.268	0.051	-0.002
114	70.532	0.264	0.456	0.490
115	70.832	1.332	0.657	0.591
116	72.464	0.268	0.633	0.561
117	72.796	2.168	0.282	0.600
118	74.996	2.036	0.331	0.619
119	77.164	0.468	0.658	0.602
120	77.664	1.332	0.688	0.557
121	79.064	0.168	0.599	0.580
122	79.264	0.232	0.653	0.569
123	79.532	0.664	0.702	0.574
124	80.332	0.332	0.667	0.671
125	80.696	0.936	0.700	0.508
126	82.064	0.500	0.673	0.576
127	82.632	0.900	0.349	0.596
128	83.732	0.400	0.690	0.651
129	84.164	1.232	0.709	0.673
130	85.764	0.468	0.452	0.475
131	86.264	0.400	0.485	0.518
132	86.932	0.364	0.446	0.679
133	87.364	0.232	0.619	0.570
134	87.696	0.200	0.762	0.266
135	87.964	0.168	0.851	0.711
136	88.396	0.268	0.572	0.788
137	89.064	0.200	0.499	0.434
138	89.332	0.232	0.472	0.338
139	89.596	0.336	0.558	0.345
140	89.996	0.500	0.606	0.431
141	90.696	0.936	0.638	0.558
142	91.664	0.168	0.698	0.554
143	91.896	0.468	0.609	0.593
144	92.464	0.168	0.276	0.584
145	92.664	0.968	0.325	0.620
146	93.664	0.268	0.278	0.618
147	93.964	0.900	0.306	0.610
148	94.896	0.300	0.374	0.590
149	95.264	0.300	0.670	0.618
150	95.632	0.200	0.717	0.624
151	96.164	0.264	0.658	0.617
152	96.464	1.064	0.704	0.649
153	97.564	0.264	0.710	0.677
154	98.196	0.332	0.667	0.695
155	98.564	1.132	0.693	0.688
156	99.764	0.300	0.435	0.679
157	100.128	0.368	0.567	0.658
158	100.664	0.164	0.561	0.586
159	100.928	0.268	0.743	0.503
160	101.328	0.936	0.983	0.062
161	102.428	0.168	0.394	0.143
162	102.664	0.164	0.477	0.535
163	102.928	0.600	0.332	0.644
164	103.596	0.700	0.691	0.670
165	104.328	0.468	0.710	0.704
166	104.964	0.164	0.708	1.052
167	105.628	0.168	0.352	0.886
168	106.764	0.532	0.979	1.229
169	107.764	0.632	0.363	0.622
170	108.464	1.200	0.666	0.649
171	109.996	0.300	0.326	0.612
172	110.328	0.636	0.349	0.600
173	111.064	0.164	0.937	0.091
174	111.564	0.364	0.454	-0.197
175	112.228	0.200	0.642	-0.162
176	112.496	0.868	0.049	-0.070
177	113.396	0.200	0.249	-0.059
178	113.696	0.232	0.435	0.474
179	113.964	1.232	0.368	0.617
180	115.228	1.500	0.353	0.652
181	116.828	0.200	0.684	0.591
182	117.264	1.100	0.053	-0.040
183	118.464	0.164	0.656	0.521
184	118.664	0.932	0.705	0.672
185	119.628	0.536	0.695	0.695
186	120.228	0.268	0.991	0.043
187	120.796	0.200	0.247	0.371
188	121.028	0.168	0.315	0.475
189	121.228	0.868	0.332	0.580
190	122.164	1.064	0.283	0.632
191	123.964	0.364	1.035	1.283
192	124.396	0.232	0.669	0.685
193	124.796	0.232	0.565	0.630
194	125.096	0.532	0.380	0.612
195	125.660	0.236	0.323	0.603
196	125.928	0.300	0.289	0.644
197	126.260	1.868	0.333	0.658
198	128.228	0.268	0.288	0.668
199	128.528	0.568	0.282	0.668
200	129.160	0.200	0.657	0.605
201	129.428	1.268	0.315	0.637
202	130.728	0.968	0.356	0.635
203	131.760	0.236	0.655	0.630
204	132.028	0.468	0.641	0.602
205	132.528	0.832	0.645	0.646
206	133.396	1.264	0.615	0.660
207	134.860	0.268	0.623	0.736
208	135.160	0.336	0.668	0.677
209	135.528	1.100	0.688	0.591
210	136.696	2.200	0.328	0.631
211	138.928	0.568	0.402	0.640
212	139.528	0.368	0.308	0.655
213	139.928	0.332	0.294	0.647
214	140.296	1.000	0.298	0.649
215	141.328	0.468	0.346	0.637
216	141.996	0.232	0.525	0.615
217	142.260	0.200	0.593	0.614
218	142.528	1.232	0.333	0.640
219	143.796	0.332	0.316	0.697
220	144.460	0.200	0.307	0.628
221	144.728	0.232	0.467	0.571
222	145.160	0.200	0.550	0.624
223	145.428	2.232	0.634	0.600
224	147.796	0.364	0.461	0.615
225	148.196	0.232	0.484	0.609
226	148.460	0.421	0.418	0.582
227	148.960	1.500	0.629	0.602
228	150.660	0.800	0.315	0.620
229	151.496	0.232	0.268	0.651
230	151.760	0.168	0.308	0.643
231	151.996	0.732	0.355	0.620
232	152.760	0.232	0.468	0.618
233	153.128	0.264	0.586	0.632
234	153.460	1.732	0.302	0.564
235	155.828	0.264	0.788	0.283
236	156.292	0.868	0.389	0.541
237	157.328	0.164	0.623	0.582
238	157.792	0.300	0.358	0.598
239	158.160	0.232	0.662	0.602
240	158.460	0.568	0.622	0.635
241	159.092	1.500	0.687	0.658
242	160.960	0.332	1.040	1.270
243	161.528	0.164	0.697	0.759
244	161.792	0.436	0.669	0.722
245	162.328	0.200	0.562	0.668
246	162.628	0.200	0.102	1.048
247	162.928	0.564	-0.040	1.263
248	163.628	0.200	0.474	0.796
249	163.860	1.268	0.338	0.611
250	165.260	0.200	0.058	0.015
251	165.628	0.200	0.297	0.572
252	166.360	0.200	0.574	0.825
253	166.728	0.264	0.971	1.214
254	167.092	0.300	1.046	1.274
255	167.460	0.532	0.701	0.671
256	168.028	0.300	0.629	0.664
257	168.360	0.232	0.670	0.657
258	168.660	0.600	0.300	0.598
259	169.328	0.232	0.061	0.128
260	169.592	0.368	0.062	-0.046
261	169.992	1.300	0.086	-0.061
262	171.360	0.300	0.544	-0.209
263	171.860	0.200	1.028	-0.090
264	172.292	0.168	0.663	0.528
265	172.492	1.836	0.696	0.701
266	174.528	0.232	0.991	-0.000
267	174.828	0.300	0.578	-0.229
268	175.160	0.400	0.704	-0.296
269	175.728	0.300	0.649	0.563
270	176.060	0.268	0.696	0.627
271	176.360	0.732	0.700	0.676
272	177.160	0.268	0.307	0.605
273	178.028	0.732	0.099	-0.037
274	178.792	0.936	0.082	-0.056
275	179.892	0.168	0.377	0.532
276	180.092	0.336	0.332	0.602
277	180.460	0.832	0.335	0.693
278	181.360	0.300	0.089	0.050
279	181.992	0.200	0.576	0.567
280	182.460	0.364	0.506	0.585
281	182.892	1.468	0.339	0.633
282	184.624	0.368	0.038	0.108
283	185.192	0.168	0.580	0.363
284	185.424	0.500	0.953	0.101
285	186.224	0.168	0.528	0.510
286	186.460	1.800	0.352	0.657
287	188.592	0.268	0.682	0.687
288	188.892	0.868	0.716	0.693
289	189.860	0.232	0.659	0.708
290	190.360	0.364	0.414	0.746
291	190.924	0.268	0.617	0.670
292	191.292	0.268	1.022	1.105
293	191.660	0.300	0.673	0.629
294	192.024	0.468	0.377	0.630
295	192.524	2.400	0.352	0.656
296	195.024	0.468	0.328	0.723
297	195.724	0.200	0.623	0.633
298	196.860	0.400	0.357	0.701
299	197.324	0.336	0.677	0.659
300	197.724	0.836	0.624	0.753
301	198.592	2.768	0.642	0.733
302	201.424	1.136	0.338	0.632
303	202.824	0.736	0.640	0.683
304	203.860	0.232	0.612	0.683
305	204.192	3.232	0.331	0.705
306	207.460	1.264	0.371	0.703
307	209.160	0.164	0.395	0.673
308	209.360	0.364	0.330	0.702
309	209.756	1.036	0.378	0.704
310	210.824	0.168	0.607	0.684
311	211.024	1.500	0.648	0.701
312	212.756	0.400	0.684	0.652
313	213.224	0.200	0.226	0.619
314	213.456	1.236	0.310	0.664
315	214.724	0.400	0.294	0.677
316	215.156	1.068	0.327	0.664
317	216.324	1.832	0.708	0.667
318	218.224	4.432	0.345	0.642
319	222.692	0.300	0.316	0.659
320	223.024	3.368	0.374	0.644
321	226.624	0.432	0.379	0.611
322	227.092	0.432	0.441	0.641
323	227.556	0.900	0.353	0.644
324	228.792	0.164	0.063	1.056
325	229.892	0.164	0.031	0.389
326	230.492	0.600	0.379	0.490
327	231.292	0.532	0.611	0.657
328	231.856	0.636	0.546	0.692
329	232.524	3.768	0.685	0.648
330	236.356	0.868	0.644	0.702
331	237.292	1.764	0.671	0.715
332	239.088	0.200	0.602	0.731
333	239.388	0.268	0.672	0.701
334	239.788	0.168	1.020	1.171
335	239.988	0.468	1.079	1.291
336	240.656	0.168	1.023	1.321
337	240.888	0.668	0.669	0.716
338	241.624	1.600	0.372	0.641
339	243.288	1.300	0.682	0.657
340	244.856	0.268	0.622	0.718
341	245.156	0.368	0.550	0.712
342	245.588	0.400	0.349	0.661
343	246.024	0.364	0.312	0.713
344	247.056	0.200	0.519	-0.049
345	247.324	0.364	0.056	0.092
346	247.724	0.264	0.118	0.310
347	248.056	0.168	0.537	0.559
348	248.256	0.900	0.671	0.644
349	249.188	0.436	0.596	0.652
350	249.656	0.600	0.540	0.683
351	250.324	0.832	0.565	0.636
352	251.224	0.700	0.638	0.639
353	251.956	0.600	0.589	0.610
354	252.656	0.268	0.371	0.656
355	252.956	0.400	0.413	0.657
356	253.388	0.436	0.365	0.655
357	253.856	0.968	0.635	0.677
358	254.924	0.300	0.490	0.719
359	255.524	0.964	0.674	0.685
360	256.588	0.168	0.446	0.689
361	256.988	2.800	0.371	0.707
362	260.056	0.200	0.603	0.808
