id	start_time	duration	norm_pos_x	norm_pos_y
0	0.100	0.500	0.492	0.028
1	0.700	0.432	0.728	0.294
2	1.200	1.000	0.496	0.063
3	2.364	0.168	0.483	0.070
4	2.564	0.936	0.403	0.101
5	3.532	0.168	0.373	0.046
6	3.764	0.500	0.520	-0.016
7	4.300	1.564	0.541	0.003
8	5.932	0.168	0.690	0.335
9	6.132	0.368	0.735	0.309
10	6.532	0.300	0.779	0.292
11	6.864	0.332	0.734	0.284
12	7.396	0.800	0.575	0.310
13	8.232	0.264	0.413	0.310
14	8.564	0.268	0.738	0.279
15	8.864	0.400	0.608	0.286
16	9.296	0.236	0.495	0.281
17	9.564	0.168	0.430	0.284
18	9.764	0.632	0.601	0.238
19	10.664	0.168	0.475	0.066
20	10.864	1.068	0.392	0.068
21	11.964	0.232	0.594	0.325
22	12.232	0.164	0.593	0.332
63	32.932	1.864	0.608	0.580
64	34.832	0.464	0.683	0.474
65	35.464	0.468	0.562	0.456
66	35.964	0.800	0.619	0.417
67	36.796	0.232	0.499	0.417
68	37.064	0.464	0.411	0.376
69	37.728	0.768	0.607	0.457
70	38.528	0.236	0.443	0.044
71	38.796	1.032	0.390	0.056
72	39.896	0.768	0.611	0.475
73	40.696	0.400	0.650	0.457
74	41.164	0.500	0.535	0.435
75	41.696	0.232	0.433	0.409
76	42.128	0.300	0.557	0.369
77	42.464	0.332	0.475	0.386
78	42.864	0.232	0.491	0.053
79	43.128	0.236	0.408	0.065
80	43.428	0.936	0.641	0.457
81	44.396	0.300	0.573	0.493
82	44.728	0.268	0.753	0.572
83	45.064	0.200	0.660	1.001
84	45.296	0.232	0.522	0.635
85	45.596	2.332	0.131	0.751
86	47.996	0.600	0.584	0.692
87	48.664	0.364	0.960	0.697
88	49.064	0.364	0.629	0.543
89	49.464	0.464	0.562	0.605
90	49.964	0.232	0.537	0.887
91	50.264	0.532	1.005	0.606
92	50.864	0.300	0.551	0.534
93	51.196	0.300	0.480	0.911
94	51.564	0.364	0.522	0.554
95	52.128	0.168	0.108	0.691
96	52.328	0.336	0.112	0.525
97	52.728	0.836	0.934	0.648
98	53.596	0.532	0.532	0.634
99	54.328	0.500	0.958	0.613
127	71.160	2.036	0.618	0.604
128	73.228	0.168	0.698	0.524
129	73.428	0.600	0.689	0.434
130	74.060	0.268	0.677	0.842
131	74.396	0.564	0.620	0.772
150	85.396	0.500	0.656	0.614
204	111.260	0.400	0.548	0.521
205	111.692	0.168	0.607	0.438
206	111.892	0.200	0.465	0.434
207	112.128	0.632	0.626	0.417
208	112.792	0.200	0.570	0.421
209	113.028	0.232	0.437	0.424
210	113.292	0.200	0.358	0.435
211	113.528	0.200	0.549	0.421
212	113.760	0.532	0.485	0.399
213	114.328	0.264	0.628	0.428
214	114.628	0.432	0.496	0.431
215	115.092	0.400	0.620	0.435
216	115.928	0.300	0.529	0.442
217	116.292	0.500	0.390	0.452
218	116.828	0.232	0.532	0.441
219	117.292	0.236	0.404	0.455
220	117.960	0.200	0.493	0.545
221	118.392	0.268	0.302	0.451
238	125.160	0.300	0.824	0.677
239	125.492	0.200	0.811	0.753
240	125.792	0.332	0.884	0.966
241	126.160	1.064	0.900	0.614
242	127.260	0.532	0.866	0.753
243	127.824	0.168	0.830	0.765
244	128.624	1.268	0.805	0.871
245	129.924	0.300	0.879	0.901
246	130.524	0.568	0.948	0.987
247	131.124	0.236	0.784	0.998
248	131.392	5.032	0.928	0.980
249	136.460	0.264	0.857	1.026
250	136.760	0.432	0.931	1.001
251	137.360	0.232	0.935	0.970
252	137.660	0.400	0.898	1.102
253	138.092	2.400	0.929	0.991
254	140.560	0.764	0.788	1.038
255	141.392	0.468	0.860	1.010
256	141.892	1.468	0.925	0.989
257	143.392	0.200	0.621	1.115
258	143.624	0.168	0.702	1.091
259	143.824	0.936	0.716	1.048
260	144.792	0.232	0.491	0.568
261	145.092	0.368	0.347	0.579
262	145.492	0.200	0.329	0.478
263	145.724	0.536	0.423	0.465
264	146.324	0.500	0.858	0.839
265	146.860	0.232	0.819	0.888
266	147.160	0.600	0.002	1.141
267	148.024	0.268	0.436	0.567
268	148.324	0.836	0.395	0.468
281	156.056	1.336	0.584	0.653
282	157.424	0.168	0.603	0.557
283	157.624	0.200	0.479	0.530
284	157.892	1.200	0.363	0.549
285	159.124	0.632	0.594	0.530
286	159.792	0.164	0.341	0.527
287	159.992	0.632	0.296	0.531
288	160.756	0.736	0.628	0.521
289	161.592	0.264	0.504	0.531
290	161.892	0.532	0.457	0.536
291	162.492	0.164	0.590	0.533
292	162.856	0.200	0.435	0.478
293	163.092	0.232	0.338	0.487
294	163.356	0.200	0.477	0.449
295	163.756	0.668	0.558	0.524
296	164.456	0.336	0.627	0.508
297	164.956	0.368	0.444	0.506
298	165.392	0.500	0.291	0.502
299	165.924	0.600	0.609	0.458
300	166.556	0.268	0.447	0.476
301	166.856	0.400	0.325	0.476
302	167.292	0.200	0.389	0.175
303	167.956	0.600	0.640	0.516
304	168.592	0.664	0.469	0.519
