time	x_norm	y_norm
0.000	0.452	0.548
0.032	0.451	0.540
0.068	0.449	0.541
0.100	0.447	0.539
0.132	0.445	0.538
0.168	0.444	0.539
0.200	0.443	0.538
0.232	0.444	0.538
0.268	0.443	0.537
0.300	0.447	0.537
0.332	0.508	0.549
0.368	0.508	0.542
0.400	0.508	0.542
0.432	0.507	0.540
0.468	0.513	0.544
0.500	0.523	0.540
0.732	0.591	0.569
0.768	0.584	0.570
0.800	0.580	0.571
0.832	0.576	0.567
0.868	0.574	0.567
0.900	0.572	0.568
0.932	0.281	0.318
0.968	0.150	0.193
1.000	0.156	0.187
1.032	0.161	0.179
1.068	0.162	0.171
1.100	0.161	0.169
1.132	0.161	0.164
1.168	0.163	0.162
1.200	0.159	0.158
1.232	0.157	0.152
1.268	0.155	0.144
1.300	0.332	0.453
1.332	0.413	0.562
1.400	0.415	0.555
1.432	0.412	0.557
1.468	0.410	0.558
1.500	0.410	0.558
1.532	0.410	0.557
1.568	0.411	0.554
1.632	0.389	0.529
1.668	0.393	0.525
1.700	0.397	0.519
1.732	0.398	0.520
1.768	0.397	0.519
1.800	0.397	0.521
1.832	0.397	0.519
1.868	0.397	0.517
1.900	0.401	0.516
1.932	0.406	0.518
1.968	0.417	0.521
2.232	0.428	0.474
2.268	0.416	0.491
2.300	0.414	0.496
2.332	0.408	0.510
2.368	0.338	0.574
2.432	0.331	0.557
2.500	0.334	0.553
2.532	0.310	0.764
2.568	0.276	0.767
2.600	0.275	0.768
2.832	0.300	0.757
2.868	0.437	0.497
2.900	0.436	0.475
2.968	0.435	0.477
3.000	0.438	0.476
3.032	0.475	0.413
3.332	0.452	0.597
3.368	0.446	0.573
3.400	0.445	0.582
3.432	0.441	0.573
3.468	0.441	0.583
3.500	0.444	0.542
3.532	0.449	0.528
3.568	0.411	0.542
3.632	0.411	0.533
3.800	0.392	0.530
3.832	0.390	0.533
3.868	0.390	0.524
3.900	0.394	0.523
3.932	0.396	0.513
4.032	0.407	0.499
4.068	0.408	0.501
4.100	0.394	0.498
4.132	0.394	0.502
4.168	0.386	0.506
4.200	0.396	0.506
4.232	0.445	0.483
4.432	0.512	0.518
4.500	0.505	0.510
4.532	0.501	0.510
4.568	0.501	0.508
4.600	0.506	0.510
4.632	0.527	0.517
4.668	0.528	0.519
4.700	0.530	0.516
4.732	0.529	0.516
4.768	0.528	0.517
4.800	0.528	0.515
4.832	0.524	0.513
4.868	0.603	0.515
4.900	0.605	0.505
4.932	0.608	0.504
4.968	0.607	0.506
5.000	0.606	0.506
5.032	0.605	0.510
5.068	0.605	0.511
5.100	0.605	0.510
5.132	0.606	0.503
5.168	0.606	0.507
5.200	0.605	0.504
5.232	0.601	0.505
5.268	0.605	0.504
5.332	0.411	0.499
5.368	0.410	0.499
5.400	0.409	0.500
5.432	0.407	0.507
5.468	0.406	0.511
5.500	0.405	0.512
5.532	0.409	0.510
5.568	0.409	0.515
5.600	0.410	0.519
5.632	0.410	0.519
5.668	0.412	0.517
5.700	0.410	0.511
5.732	0.410	0.511
5.768	0.410	0.505
5.800	0.415	0.511
5.868	0.641	0.474
5.900	0.648	0.472
5.932	0.652	0.473
5.968	0.658	0.480
6.000	0.690	0.465
6.232	0.667	0.550
6.268	0.663	0.546
6.300	0.660	0.546
6.332	0.657	0.546
6.368	0.653	0.542
6.400	0.521	0.511
6.432	0.371	0.512
6.468	0.365	0.517
6.500	0.361	0.517
6.532	0.357	0.520
6.568	0.355	0.517
6.600	0.355	0.517
6.632	0.353	0.519
6.668	0.352	0.517
6.700	0.351	0.519
6.732	0.350	0.522
6.768	0.348	0.526
6.800	0.348	0.524
6.832	0.336	0.528
6.868	0.331	0.532
6.900	0.330	0.531
6.932	0.329	0.533
6.968	0.328	0.532
7.000	0.328	0.534
7.032	0.328	0.535
7.068	0.329	0.535
7.100	0.327	0.533
7.132	0.326	0.535
7.168	0.327	0.529
7.200	0.327	0.528
7.232	0.328	0.522
7.268	0.333	0.518
7.300	0.337	0.509
7.332	0.334	0.504
7.368	0.335	0.507
7.400	0.339	0.509
7.432	0.337	0.511
7.468	0.339	0.511
7.500	0.342	0.509
7.532	0.342	0.510
7.568	0.377	0.503
7.600	0.376	0.506
7.632	0.377	0.507
7.668	0.377	0.509
7.700	0.378	0.504
7.732	0.377	0.504
7.768	0.378	0.502
7.800	0.381	0.511
7.832	0.382	0.510
7.868	0.382	0.510
7.900	0.381	0.512
7.932	0.380	0.516
7.968	0.379	0.514
8.000	0.378	0.516
8.032	0.378	0.517
8.068	0.377	0.518
8.100	0.376	0.518
8.132	0.376	0.518
8.168	0.373	0.516
8.200	0.373	0.528
8.232	0.371	0.527
8.268	0.372	0.529
8.300	0.370	0.541
8.332	0.372	0.534
8.368	0.373	0.527
8.400	0.372	0.531
8.432	0.374	0.531
8.632	0.689	0.535
8.668	0.683	0.544
8.700	0.677	0.541
8.732	0.672	0.536
8.768	0.668	0.535
8.800	0.667	0.531
8.832	0.669	0.527
8.868	0.668	0.530
8.900	0.667	0.526
8.932	0.666	0.519
8.968	0.666	0.517
9.000	0.664	0.513
9.032	0.690	0.501
9.068	0.688	0.499
9.100	0.687	0.499
9.132	0.688	0.501
9.168	0.688	0.503
9.200	0.686	0.502
9.232	0.686	0.502
9.268	0.692	0.513
9.300	0.694	0.514
9.332	0.692	0.516
9.368	0.691	0.519
9.400	0.692	0.519
9.432	0.691	0.525
9.468	0.691	0.523
9.500	0.690	0.524
9.532	0.690	0.522
9.568	0.684	0.517
9.600	0.681	0.519
9.632	0.681	0.516
9.668	0.681	0.517
9.700	0.681	0.521
9.732	0.680	0.518
9.768	0.680	0.517
9.800	0.680	0.517
9.832	0.681	0.520
9.868	0.672	0.518
9.900	0.650	0.497
9.932	0.648	0.494
9.968	0.649	0.492
10.000	0.651	0.489
10.032	0.650	0.493
10.068	0.651	0.490
10.100	0.653	0.488
10.132	0.653	0.490
10.168	0.654	0.487
10.200	0.656	0.486
10.232	0.655	0.482
10.268	0.662	0.487
10.300	0.668	0.489
10.332	0.668	0.488
10.368	0.669	0.490
10.400	0.669	0.489
10.432	0.669	0.490
10.468	0.672	0.494
10.532	0.687	0.517
10.568	0.689	0.514
10.600	0.692	0.519
10.632	0.692	0.513
10.668	0.692	0.516
10.700	0.694	0.514
10.732	0.695	0.511
10.768	0.695	0.513
10.800	0.674	0.516
10.832	0.679	0.513
10.868	0.680	0.511
10.900	0.680	0.514
10.932	0.681	0.517
10.968	0.692	0.481
11.132	0.715	0.510
11.200	0.703	0.520
11.232	0.698	0.514
11.268	0.694	0.509
11.300	0.691	0.507
11.332	0.689	0.506
11.368	0.687	0.506
11.400	0.688	0.505
11.432	0.650	0.482
11.468	0.651	0.481
11.500	0.652	0.485
11.532	0.650	0.483
11.568	0.646	0.483
11.600	0.646	0.484
11.632	0.622	0.486
11.668	0.353	0.506
11.700	0.346	0.502
11.732	0.345	0.505
11.768	0.342	0.509
11.800	0.339	0.507
11.832	0.338	0.511
11.868	0.337	0.509
11.900	0.335	0.507
11.932	0.297	0.520
11.968	0.296	0.524
12.000	0.297	0.524
12.032	0.297	0.528
12.068	0.297	0.529
12.100	0.298	0.524
12.132	0.295	0.524
12.168	0.297	0.530
12.200	0.291	0.529
12.232	0.289	0.527
12.268	0.289	0.531
12.300	0.290	0.532
12.332	0.293	0.532
12.364	0.293	0.533
12.400	0.294	0.529
12.432	0.296	0.531
12.464	0.341	0.491
12.664	0.395	0.567
12.700	0.389	0.566
12.732	0.383	0.565
12.764	0.379	0.563
12.800	0.377	0.556
12.832	0.377	0.560
12.864	0.382	0.562
12.900	0.385	0.565
12.932	0.384	0.562
12.964	0.386	0.561
13.000	0.385	0.565
13.032	0.383	0.558
13.064	0.380	0.561
13.100	0.379	0.558
13.132	0.384	0.560
13.164	0.384	0.557
13.200	0.385	0.556
13.232	0.385	0.554
13.264	0.387	0.557
13.300	0.386	0.561
13.332	0.386	0.556
13.364	0.387	0.556
13.400	0.386	0.557
13.432	0.377	0.557
13.464	0.377	0.558
13.500	0.375	0.555
13.532	0.375	0.557
13.564	0.379	0.552
13.600	0.377	0.555
13.632	0.380	0.554
13.664	0.380	0.477
13.700	0.380	0.468
