id	start_time	duration	norm_pos_x	norm_pos_y
63	63.632	1.900	0.465	0.565
64	65.864	2.536	0.468	0.590
65	68.564	0.468	0.471	0.626
66	69.064	0.436	0.704	0.522
67	69.564	1.132	0.532	0.554
68	70.732	0.464	0.463	0.548
69	71.564	0.732	0.740	0.550
70	72.332	3.664	0.764	0.616
71	76.064	0.500	0.502	0.555
72	76.596	0.336	0.484	0.574
73	76.964	1.400	0.569	0.535
74	78.396	1.000	0.492	0.549
75	79.596	2.100	0.754	0.569
76	81.732	3.132	0.765	0.560
77	84.932	1.132	0.480	0.540
78	86.096	0.200	0.534	0.551
79	86.332	0.464	0.496	0.540
80	86.832	2.664	0.477	0.526
81	89.532	0.932	0.469	0.626
82	90.496	0.300	0.494	0.644
83	90.832	2.200	0.463	0.637
84	93.196	0.200	0.759	0.564
85	93.564	0.900	0.772	0.615
86	94.496	1.736	0.762	0.601
87	96.364	0.632	0.649	0.752
88	97.064	0.300	0.630	0.673
89	97.396	0.368	0.592	0.585
90	98.096	0.468	0.386	0.582
91	98.764	1.232	0.397	0.617
92	100.028	2.936	0.463	0.633
93	102.996	1.700	0.477	0.608
94	104.728	2.200	0.463	0.600
95	106.964	0.400	0.517	0.607
96	107.428	0.468	0.718	0.565
97	107.928	1.000	0.777	0.575
98	108.964	0.300	0.678	0.577
99	109.464	1.900	0.515	0.525
100	111.396	0.200	0.581	0.511
101	111.628	0.200	0.651	0.553
102	112.064	0.400	0.473	0.611
103	112.596	0.268	0.777	0.568
104	113.064	0.532	0.794	0.628
105	113.664	0.600	0.468	0.566
106	114.464	1.200	0.765	0.583
107	115.728	1.236	0.535	0.572
108	116.996	1.032	0.485	0.557
109	118.064	0.432	0.441	0.519
110	118.528	0.400	0.501	0.544
111	118.996	0.600	0.606	0.553
112	119.628	1.936	0.517	0.603
113	121.596	0.168	0.602	0.569
114	121.796	2.000	0.608	0.590
115	123.828	0.268	0.744	0.568
116	124.128	0.336	0.775	0.586
117	124.496	1.600	0.742	0.578
118	126.128	0.236	0.712	0.575
119	126.396	0.332	0.760	0.563
120	126.928	0.436	0.683	0.567
121	127.396	0.400	0.570	0.548
122	127.828	0.368	0.563	0.559
123	128.228	1.500	0.474	0.612
124	130.028	0.200	0.713	0.554
125	130.260	0.200	0.789	0.592
126	130.496	0.400	0.660	0.546
127	130.928	4.000	0.728	0.580
128	134.996	0.764	0.421	0.556
129	135.928	1.400	0.761	0.572
130	137.360	1.636	0.762	0.605
131	139.196	2.100	0.770	0.609
132	141.328	1.132	0.794	0.581
133	142.496	0.764	0.710	0.595
134	143.296	0.400	0.628	0.593
135	143.796	0.632	0.462	0.557
136	144.496	1.832	0.544	0.589
137	146.360	0.600	0.549	0.600
138	147.160	1.300	0.556	0.633
139	148.496	1.000	0.564	0.618
140	149.528	1.732	0.556	0.616
141	151.296	0.464	0.482	0.601
142	151.796	0.432	0.551	0.589
143	152.260	2.636	0.744	0.600
144	154.928	1.932	0.728	0.634
145	156.928	0.332	0.508	0.575
146	157.492	0.800	0.537	0.598
147	158.560	0.700	0.751	0.602
148	159.292	0.168	0.649	0.606
149	159.492	0.336	0.555	0.625
150	160.060	0.468	0.518	0.670
151	160.692	1.368	0.698	0.572
152	162.092	0.236	0.727	0.573
153	162.360	1.432	0.702	0.613
154	163.928	0.564	0.463	0.579
155	164.528	0.732	0.526	0.591
156	165.292	3.536	0.478	0.601
157	168.892	0.836	0.718	0.542
158	169.760	2.800	0.458	0.568
159	172.760	0.700	0.490	0.590
160	173.692	0.468	0.528	0.580
161	174.192	2.800	0.481	0.571
162	177.028	0.200	0.546	0.583
163	177.392	0.400	0.770	0.585
164	177.860	0.200	0.601	0.581
165	178.128	1.000	0.459	0.569
166	179.228	0.700	0.742	0.564
167	180.092	0.336	0.583	0.589
168	180.592	1.800	0.749	0.585
169	182.428	0.532	0.761	0.648
170	183.060	0.400	0.497	0.591
171	183.492	0.168	0.568	0.575
172	183.892	0.236	0.698	0.631
173	184.160	9.732	0.776	0.624
174	193.924	0.400	0.639	0.563
175	194.360	2.264	0.468	0.550
176	196.824	2.136	0.711	0.508
177	199.024	0.700	0.511	0.529
178	199.824	0.268	0.741	0.505
179	200.160	0.732	0.487	0.473
180	201.124	0.500	0.502	0.480
181	201.660	1.264	0.489	0.428
182	203.124	0.200	0.730	0.447
183	223.156	0.368	0.463	0.104
184	226.956	0.168	0.582	0.276
185	227.324	0.468	0.517	0.406
187	229.524	1.132	0.331	0.388
188	236.456	3.536	0.529	0.289
191	241.624	0.168	0.427	0.379
192	246.656	0.768	0.570	0.457
193	247.488	0.200	0.751	0.406
194	247.724	0.400	0.531	0.377
195	248.156	0.300	0.535	0.356
196	248.788	1.068	0.473	0.385
197	249.924	1.232	0.472	0.395
198	251.188	0.400	0.466	0.483
199	251.756	0.300	0.488	0.521
200	252.124	0.300	0.712	0.471
201	252.488	0.536	0.448	0.477
202	253.088	0.300	0.760	0.489
203	253.624	0.500	0.756	0.503
204	254.188	1.300	0.492	0.485
205	255.856	0.168	0.788	0.509
206	256.124	0.764	0.471	0.469
207	257.224	1.532	0.783	0.492
208	258.788	0.168	0.839	0.491
209	259.024	0.464	0.572	0.525
210	259.524	0.764	0.514	0.540
211	260.388	1.136	0.757	0.527
212	261.556	2.600	0.821	0.545
213	264.224	0.564	0.565	0.550
214	264.856	1.268	0.491	0.552
215	266.156	0.532	0.624	0.541
216	266.756	2.632	0.506	0.582
217	269.424	0.800	0.428	0.576
218	270.256	3.132	0.451	0.587
219	273.656	0.232	0.576	0.606
220	273.956	3.900	0.768	0.639
221	277.888	2.268	0.768	0.672
222	280.220	0.568	0.471	0.638
223	281.156	0.232	0.741	0.634
224	281.588	0.768	0.768	0.644
225	282.388	2.400	0.762	0.618
226	284.820	0.200	0.762	0.647
227	285.056	0.300	0.814	0.621
228	285.388	0.568	0.779	0.657
229	285.988	1.132	0.712	0.668
230	287.156	0.400	0.757	0.640
231	287.588	2.368	0.652	0.685
232	289.988	0.800	0.732	0.653
233	290.856	0.300	0.485	0.647
234	291.188	2.132	0.432	0.645
235	293.356	1.300	0.465	0.669
236	294.688	2.732	0.449	0.690
237	297.456	0.232	0.591	0.623
238	297.720	0.600	0.729	0.644
239	298.388	0.268	0.505	0.611
240	298.688	3.968	0.457	0.680
241	302.888	0.200	0.712	0.689
242	303.120	2.400	0.582	0.677
243	305.552	0.200	0.586	0.811
246	309.520	0.332	0.656	0.115
247	310.420	0.800	0.714	0.145
248	311.452	0.200	0.653	-0.203
249	311.720	0.432	0.702	-0.198
250	312.188	0.300	0.754	-0.378
269	326.188	0.500	1.365	1.208
270	326.788	0.264	0.685	0.717
271	327.088	0.432	0.592	0.429
272	327.820	0.632	0.639	0.443
273	328.520	0.200	0.627	0.948
274	334.220	0.800	0.865	0.908
275	335.084	1.200	0.579	0.713
276	336.484	0.300	0.595	0.848
277	336.884	0.268	0.406	1.006
278	337.220	0.464	0.287	1.231
279	337.752	0.568	0.582	0.716
