id	start_time	duration	norm_pos_x	norm_pos_y
151	101.460	0.200	0.015	-0.158
152	101.728	0.700	0.375	0.501
153	102.460	0.268	0.366	0.541
154	102.860	0.268	0.640	0.520
155	103.192	1.368	0.358	0.505
156	104.628	0.232	0.693	0.552
157	104.928	0.232	0.641	0.548
158	105.192	0.600	0.385	0.551
159	105.828	0.132	0.486	0.529
160	105.992	0.668	0.666	0.513
161	106.692	0.336	0.388	0.497
162	107.092	0.468	0.681	0.515
163	107.628	0.564	0.374	0.528
164	108.228	0.264	0.649	0.535
165	108.528	0.164	0.433	0.543
166	108.760	0.200	0.695	0.540
167	108.992	0.268	0.744	0.537
168	109.428	0.132	0.748	0.072
169	109.592	0.268	0.713	0.454
170	109.892	0.168	0.860	0.266
171	110.092	0.336	0.695	0.506
172	110.460	0.232	0.419	0.533
173	110.728	1.132	0.667	0.524
174	111.892	0.368	0.568	0.522
175	112.292	0.168	0.687	0.509
176	112.528	0.364	0.741	0.532
177	112.928	0.264	0.650	0.516
178	113.228	0.200	0.383	0.526
179	113.460	0.368	0.368	0.533
180	113.892	0.868	0.683	0.538
181	114.792	0.768	0.418	0.543
182	115.592	1.100	0.672	0.505
183	116.728	0.300	0.577	0.528
184	117.060	0.700	0.669	0.535
185	117.792	0.436	0.596	0.511
186	118.260	0.668	0.664	0.518
187	118.960	0.100	0.524	0.501
188	119.092	0.936	0.396	0.495
189	120.060	0.168	0.467	0.521
190	120.260	0.432	0.429	0.499
191	120.728	0.464	0.588	0.538
192	121.228	1.832	0.654	0.517
193	123.092	0.168	0.454	0.536
194	123.292	0.800	0.399	0.539
195	124.124	0.300	0.567	0.553
196	124.460	0.132	0.673	0.513
197	124.692	0.532	0.709	0.535
198	125.260	0.232	0.674	0.520
199	125.524	0.200	0.528	0.560
200	125.760	1.032	0.698	0.517
201	126.824	2.100	0.651	0.499
202	128.960	0.532	0.507	0.551
203	129.524	0.300	0.665	0.534
204	129.860	0.200	0.578	0.523
205	130.092	0.300	0.419	0.539
206	130.524	0.268	0.657	0.533
207	130.824	0.468	0.605	0.547
208	131.324	0.300	0.423	0.563
209	131.724	0.400	0.661	0.534
210	132.224	1.700	0.370	0.505
211	133.992	0.400	0.692	0.524
212	134.424	0.336	0.573	0.535
213	134.792	0.268	0.476	0.545
214	135.092	0.568	0.661	0.530
215	135.760	0.200	0.433	0.543
216	136.092	0.600	0.672	0.551
217	136.792	0.368	0.376	0.549
218	137.192	0.132	0.325	0.455
219	137.824	0.800	0.374	0.448
220	138.692	0.232	0.653	0.500
221	139.124	0.200	0.417	0.545
222	139.360	0.364	0.684	0.507
223	139.760	0.232	0.477	0.508
224	140.024	1.468	0.360	0.484
225	141.524	0.400	0.457	0.462
226	141.960	1.432	0.337	0.475
227	143.460	0.532	0.660	0.536
228	144.160	0.164	0.445	0.554
229	144.360	0.364	0.466	0.406
230	144.760	0.232	0.393	0.543
231	145.024	0.368	0.447	0.583
232	145.424	0.268	0.421	0.566
233	145.724	0.236	0.675	0.535
234	145.992	0.668	0.380	0.528
235	146.692	0.400	0.660	0.521
236	147.124	0.336	0.751	0.538
237	147.492	0.200	0.723	0.524
238	147.792	1.200	0.368	0.500
239	149.024	0.236	0.698	0.529
240	149.292	0.132	0.762	0.582
241	149.460	0.500	0.689	0.569
242	150.024	0.200	0.433	0.519
243	150.292	0.200	0.700	0.524
244	150.560	0.132	0.957	0.150
245	150.760	0.864	0.583	0.502
246	151.756	1.636	0.407	0.522
247	153.456	0.236	0.699	0.499
248	153.724	0.368	0.404	0.551
249	154.224	0.300	0.688	0.528
250	154.556	0.236	0.588	0.552
251	154.824	0.300	0.693	0.520
252	155.192	0.600	0.404	0.505
253	155.856	1.168	0.701	0.512
254	157.056	0.636	0.687	0.493
255	157.724	0.432	0.572	0.565
256	158.192	1.832	0.711	0.533
257	160.056	0.968	0.671	0.527
258	161.056	0.136	0.720	0.441
259	161.256	0.168	1.005	0.035
260	161.456	0.500	0.669	0.474
261	161.992	0.232	0.760	0.523
262	162.256	1.200	0.703	0.485
263	163.492	0.400	0.417	0.508
264	163.924	0.268	0.205	0.337
265	164.256	0.268	0.002	-0.027
266	164.624	0.268	0.618	0.456
267	164.924	1.868	0.705	0.516
268	166.824	0.500	0.419	0.526
269	167.392	0.632	0.686	0.498
270	168.092	0.264	0.383	0.514
271	168.456	0.200	0.693	0.501
272	168.724	1.232	0.403	0.501
273	169.992	0.700	0.624	0.502
274	170.824	0.400	0.495	0.539
275	171.256	0.336	0.630	0.496
276	171.624	1.068	0.409	0.517
277	172.724	0.268	0.671	0.510
278	173.024	0.168	0.809	0.526
279	173.224	0.400	0.728	0.506
280	173.656	0.200	0.429	0.513
281	173.892	0.132	0.446	0.155
282	174.192	0.200	0.718	0.477
283	174.456	0.268	1.020	-0.019
284	174.992	0.200	0.544	0.561
285	175.224	0.332	0.731	0.513
286	175.592	0.864	0.414	0.521
287	176.524	0.832	0.687	0.524
288	177.392	0.764	0.424	0.512
289	178.192	0.264	0.658	0.497
290	178.492	1.332	0.395	0.521
291	180.024	0.400	0.729	0.517
292	180.456	0.568	0.405	0.547
293	181.056	0.268	0.376	0.520
294	181.356	0.400	0.616	0.504
295	181.788	0.968	0.511	0.542
296	182.788	0.500	0.435	0.536
297	183.324	0.764	0.670	0.502
298	184.124	0.600	0.496	0.518
299	184.756	0.900	0.669	0.502
300	185.688	0.268	0.528	0.537
301	185.988	0.436	0.667	0.546
302	186.456	0.400	0.550	0.572
303	186.888	0.936	0.660	0.550
304	187.856	0.200	0.496	0.541
305	188.088	0.300	0.489	0.544
306	188.424	0.464	0.655	0.545
307	188.924	0.900	0.484	0.516
308	189.856	0.932	0.656	0.517
309	190.824	0.264	0.429	0.526
310	191.156	0.332	0.349	0.470
311	191.524	0.932	0.433	0.500
312	192.488	0.368	0.702	0.515
313	192.924	1.064	0.368	0.511
314	194.056	0.400	0.706	0.494
315	194.488	0.636	0.603	0.503
316	195.156	0.300	0.705	0.515
317	195.488	0.536	0.476	0.515
318	196.056	1.432	0.670	0.514
319	197.524	0.232	0.436	0.540
320	197.788	0.736	0.680	0.550
321	198.556	0.800	0.442	0.539
322	199.488	0.500	0.701	0.542
323	200.056	0.332	0.542	0.214
324	200.424	0.364	0.698	0.540
325	200.824	0.964	0.682	0.604
326	201.856	0.332	0.447	0.564
327	202.224	0.464	0.670	0.544
328	202.756	0.268	0.426	0.558
329	203.156	0.632	0.693	0.531
330	203.824	0.164	0.506	0.555
331	204.024	0.500	0.393	0.536
332	204.556	0.200	0.666	0.519
333	204.788	0.336	0.687	0.555
334	205.273	0.615	0.399	0.537
335	205.956	1.800	0.689	0.517
336	207.788	0.468	0.399	0.508
337	208.356	0.168	0.704	0.524
338	208.656	0.832	0.720	0.537
339	209.520	2.036	0.668	0.494
340	211.588	0.532	0.420	0.490
341	212.156	0.464	0.691	0.503
342	212.656	0.300	0.619	0.508
343	212.988	1.500	0.412	0.532
344	214.620	0.168	0.149	0.051
345	214.856	1.464	0.438	0.492
346	216.356	0.164	0.579	0.674
347	216.556	0.300	0.681	0.603
348	216.956	1.532	0.415	0.528
349	218.556	0.400	0.735	0.536
350	218.988	0.100	0.492	0.467
351	219.120	0.568	0.432	0.463
352	219.720	0.200	0.636	0.496
353	220.088	0.168	0.752	0.458
354	220.288	0.132	0.672	0.427
355	220.488	0.268	0.988	-0.009
356	220.820	0.268	0.470	0.495
357	221.120	0.368	0.657	0.531
358	221.520	0.300	0.711	0.601
359	221.856	5.200	0.398	0.528
360	227.088	0.132	0.582	0.555
361	227.388	0.832	0.402	0.569
362	228.256	0.264	0.505	0.542
363	228.556	0.432	0.379	0.544
364	229.020	0.136	0.463	0.479
365	229.320	0.536	0.661	0.520
366	229.888	0.532	0.486	0.568
367	230.456	0.364	0.658	0.542
368	230.856	0.932	0.517	0.579
369	231.820	0.268	0.658	0.549
370	232.120	0.800	0.509	0.592
371	232.956	0.500	0.698	0.585
372	233.488	0.900	0.678	0.580
373	234.420	0.900	0.607	0.592
374	235.356	0.564	0.636	0.559
375	235.956	0.364	0.537	0.577
376	236.356	2.632	0.435	0.615
377	239.052	0.268	0.671	0.527
378	239.352	0.336	0.728	0.555
379	239.752	1.236	0.407	0.531
380	241.020	0.632	0.512	0.631
381	241.688	0.532	0.424	0.585
382	242.252	1.200	0.445	0.491
383	243.488	0.132	0.385	0.478
384	243.688	0.500	0.700	0.536
385	244.220	0.132	0.539	0.545
386	244.388	0.300	0.521	0.543
387	244.720	0.732	0.694	0.504
388	245.488	0.864	0.413	0.537
389	246.388	0.632	0.392	0.547
390	247.088	0.932	0.692	0.532
391	248.052	0.500	0.479	0.534
392	248.588	0.364	0.375	0.549
393	248.988	0.232	0.664	0.522
394	249.252	0.500	0.406	0.566
395	249.852	0.200	0.705	0.522
396	250.088	0.364	0.777	0.566
397	250.520	0.900	0.686	0.578
398	251.452	0.400	0.358	0.541
399	251.952	1.000	0.712	0.516
400	253.020	0.300	0.405	0.515
401	253.352	0.668	0.688	0.546
402	254.052	1.268	0.404	0.531
403	255.420	0.400	0.704	0.527
404	255.852	0.100	0.492	0.528
405	255.988	1.700	0.462	0.526
406	257.720	2.668	0.410	0.551
407	260.420	0.300	0.450	0.660
408	260.752	0.700	0.653	0.586
409	261.488	0.100	0.687	0.639
410	261.752	1.068	0.435	0.620
411	262.852	0.668	0.682	0.559
412	263.552	0.400	0.566	0.586
413	263.988	0.964	0.650	0.561
414	265.020	0.200	0.410	0.569
415	265.252	0.668	0.459	0.561
416	265.952	0.236	0.660	0.526
417	266.284	3.000	0.411	0.536
418	269.320	2.264	0.375	0.510
419	271.652	0.300	0.726	0.504
420	272.084	0.400	0.608	0.569
421	272.520	0.332	0.723	0.530
422	272.984	0.200	0.413	0.540
423	273.252	0.200	0.621	0.032
424	273.620	0.132	0.693	0.502
425	274.052	1.168	0.681	0.478
426	275.252	0.268	0.494	0.514
427	275.552	1.132	0.692	0.518
428	276.720	0.432	0.540	0.506
429	277.184	0.936	0.673	0.535
430	278.152	0.668	0.498	0.540
431	278.852	2.368	0.376	0.525
432	281.352	0.968	0.685	0.528
433	282.352	0.468	0.464	0.533
434	282.884	0.536	0.384	0.505
435	283.484	0.968	0.691	0.494
436	284.520	0.332	0.625	0.508
437	284.884	0.168	0.470	0.527
438	285.152	0.432	0.725	0.564
439	285.652	0.332	0.432	0.556
440	286.020	0.132	0.613	0.551
441	286.184	1.936	0.690	0.522
442	288.152	0.700	0.517	0.541
443	288.884	0.436	0.697	0.515
444	289.420	0.264	0.495	0.533
445	289.752	0.200	0.684	0.538
446	290.020	7.096	0.399	0.519
447	297.352	0.400	0.602	0.578
448	297.784	0.432	0.411	0.572
449	298.252	0.632	0.599	0.548
450	298.916	1.236	0.527	0.534
451	300.184	0.632	0.423	0.525
452	300.852	0.700	0.699	0.499
453	301.652	1.132	0.422	0.560
454	302.816	0.568	0.357	0.526
455	303.416	0.536	0.493	0.531
456	303.984	0.832	0.556	0.615
