id	start_time	duration	norm_pos_x	norm_pos_y
0	0.236	0.632	1.047	-0.040
1	0.968	0.268	0.498	0.518
2	1.368	0.168	0.406	0.603
3	1.568	0.700	0.537	0.621
4	2.300	1.368	0.615	0.509
5	3.700	0.132	0.408	0.507
6	3.900	0.232	0.324	0.511
7	4.168	0.600	0.609	0.510
8	4.832	0.168	0.375	0.519
9	5.068	1.300	0.616	0.522
10	6.432	0.400	0.373	0.523
11	6.868	0.100	0.560	0.533
12	7.000	0.100	0.560	0.525
13	7.268	0.200	0.481	0.563
14	7.500	1.068	0.605	0.554
15	8.600	0.232	0.311	0.538
16	8.900	1.368	0.600	0.559
17	10.300	0.200	0.346	0.523
18	10.668	0.132	0.280	0.544
19	10.868	0.432	0.584	0.520
20	11.332	0.168	0.304	0.512
21	11.568	0.332	0.616	0.533
22	11.968	0.432	0.326	0.514
23	12.432	0.168	0.295	0.525
24	12.632	0.236	0.371	0.532
25	12.968	0.632	0.606	0.548
26	13.700	0.500	0.308	0.521
27	14.300	0.368	0.535	0.532
28	14.732	0.900	0.308	0.527
29	15.800	0.732	0.606	0.554
30	16.600	0.332	0.335	0.510
31	17.032	0.500	0.634	0.530
32	17.600	1.000	0.321	0.529
33	18.700	0.500	0.590	0.519
34	19.232	1.000	0.321	0.533
35	20.268	0.400	0.417	0.524
36	20.700	0.200	0.600	0.534
37	20.932	0.536	0.322	0.534
38	21.568	0.464	0.580	0.520
39	22.068	0.664	0.311	0.496
40	22.768	0.132	0.537	0.443
41	23.132	0.236	0.316	0.518
42	23.668	0.400	0.300	0.539
43	24.700	0.632	0.277	0.578
44	25.432	0.600	0.608	0.541
45	26.132	0.200	0.390	0.524
46	26.368	0.264	0.296	0.492
47	26.668	0.664	0.391	0.500
48	27.368	0.264	0.290	0.557
49	27.668	0.432	0.588	0.522
50	28.132	0.736	0.310	0.525
51	29.032	0.868	0.280	0.483
52	29.932	0.932	0.370	0.510
53	30.900	0.264	0.563	0.520
54	31.232	0.168	0.308	0.523
55	31.700	0.300	0.265	0.478
56	32.064	0.800	0.614	0.521
57	33.100	0.200	0.300	0.505
58	33.364	1.868	0.643	0.492
59	35.264	0.168	0.478	0.508
60	35.464	0.368	0.321	0.529
61	35.864	4.536	0.576	0.563
62	40.432	0.500	0.325	0.540
63	40.964	0.400	0.494	0.587
64	41.400	1.032	0.597	0.600
65	42.464	0.368	0.409	0.554
66	42.864	0.300	0.489	0.570
67	43.200	0.164	0.315	0.551
68	43.400	1.064	0.286	0.551
69	44.500	0.464	0.351	0.514
70	45.000	0.432	0.481	0.535
71	45.464	0.400	0.291	0.543
72	45.900	0.500	0.386	0.497
73	46.432	0.632	0.485	0.539
74	47.100	1.532	0.325	0.515
75	48.664	0.536	0.555	0.545
76	49.232	1.668	0.314	0.543
77	50.932	0.468	0.463	0.534
78	51.432	0.400	0.306	0.540
79	51.864	0.136	0.551	0.554
80	52.032	0.300	0.575	0.551
81	52.365	1.199	0.643	0.483
82	53.732	0.468	0.290	0.564
83	54.332	0.500	0.614	0.474
84	54.864	0.236	0.531	0.399
85	55.264	0.268	0.299	0.504
86	55.664	0.500	0.548	0.289
87	56.200	0.532	0.612	0.477
88	56.764	0.868	0.528	0.558
89	57.664	1.268	0.591	0.627
90	58.964	0.168	0.545	0.767
91	59.164	6.768	0.311	0.596
92	65.964	0.568	0.427	0.580
93	66.564	0.132	0.344	0.559
94	66.832	0.232	0.588	0.579
95	67.096	0.400	0.529	0.565
96	67.532	5.064	0.583	0.585
97	72.632	0.432	0.303	0.550
98	73.096	0.600	0.454	0.579
99	73.732	0.864	0.560	0.583
100	74.632	0.800	0.495	0.270
101	75.464	0.100	0.318	0.519
102	75.596	0.268	0.295	0.548
103	75.896	0.600	0.577	0.596
104	76.564	0.300	0.369	0.556
105	76.896	0.636	0.567	0.604
106	77.564	0.532	0.634	0.567
107	78.164	0.668	0.321	0.558
108	78.864	0.332	0.304	0.368
109	79.432	0.700	0.273	0.589
110	80.164	2.700	0.303	0.500
111	82.964	0.232	0.508	0.533
112	83.296	0.868	0.304	0.527
113	84.196	0.500	0.609	0.534
114	84.732	1.900	0.646	0.480
115	86.664	0.932	0.593	0.552
116	87.696	0.300	0.316	0.531
117	88.032	0.832	0.616	0.524
118	88.896	0.268	0.443	0.502
119	89.196	0.832	0.558	0.533
120	90.128	2.300	0.313	0.522
121	92.464	0.364	0.263	0.559
122	92.864	2.632	0.283	0.536
123	95.528	0.336	0.403	0.582
124	95.896	0.332	0.312	0.583
125	96.296	0.268	0.572	0.570
126	96.596	0.268	0.314	0.559
127	96.896	1.632	0.617	0.558
128	98.564	0.564	0.628	0.550
129	99.164	0.632	0.324	0.547
130	99.864	0.664	0.597	0.571
131	100.564	0.300	0.424	0.529
132	100.896	0.700	0.315	0.569
133	101.628	1.436	0.479	0.597
134	103.096	3.400	0.301	0.574
135	106.528	0.568	0.534	0.591
136	107.164	0.500	0.250	0.608
137	107.696	0.632	0.278	0.599
138	108.364	0.800	0.567	0.554
139	109.196	3.932	0.305	0.568
140	113.196	5.564	0.590	0.596
141	118.796	1.864	0.576	0.685
142	120.696	2.564	0.568	0.670
143	123.296	5.764	0.305	0.639
144	129.096	1.064	0.551	0.613
145	130.260	0.900	0.295	0.642
146	131.196	7.864	0.594	0.668
147	139.128	0.332	0.342	0.594
148	139.528	2.668	0.621	0.631
149	142.228	3.200	0.286	0.603
150	145.460	0.200	0.378	0.591
151	145.696	0.132	0.225	0.614
152	145.896	1.032	0.253	0.601
153	146.960	3.132	0.273	0.630
154	150.128	4.064	0.613	0.626
155	154.228	0.132	0.342	0.600
156	154.392	6.768	0.296	0.590
157	161.228	4.532	0.586	0.597
158	165.828	2.400	0.600	0.457
159	168.292	0.900	0.298	0.573
160	169.292	0.368	0.238	0.634
161	169.692	2.568	0.277	0.588
162	172.292	0.436	0.421	0.607
163	172.760	2.264	0.327	0.631
164	175.060	1.200	0.517	0.654
165	176.292	1.432	0.314	0.599
166	177.892	0.232	0.516	0.639
167	178.160	0.500	0.320	0.599
168	178.692	0.500	0.513	0.612
169	179.224	1.536	0.627	0.666
170	180.792	2.132	0.642	0.657
171	182.960	1.432	0.594	0.633
172	184.424	0.268	0.517	0.620
173	184.724	1.068	0.574	0.685
174	185.824	0.168	0.412	0.643
175	186.024	0.400	0.313	0.636
176	186.560	0.800	0.605	0.609
177	187.392	0.300	0.386	0.597
178	187.724	0.436	0.587	0.621
179	188.192	4.900	0.301	0.599
180	193.124	0.368	0.582	0.581
181	193.524	4.800	0.582	0.585
182	198.360	0.700	0.286	0.555
183	199.324	2.500	0.255	0.629
184	201.860	3.232	0.270	0.433
185	205.156	9.936	0.585	0.608
186	215.124	0.400	0.317	0.637
187	215.592	0.464	0.248	0.693
188	216.092	1.264	0.294	0.663
189	217.392	0.932	0.323	0.579
190	218.356	0.136	0.517	0.563
191	218.524	0.600	0.541	0.556
192	219.156	0.136	0.390	0.543
193	219.324	1.700	0.313	0.614
194	221.056	0.968	0.295	0.601
195	222.056	3.136	0.332	0.585
196	225.224	0.332	0.534	0.609
197	225.592	4.832	0.594	0.616
198	230.492	1.464	0.298	0.653
199	232.092	0.996	0.293	0.695
200	233.124	3.300	0.295	0.641
201	236.456	0.368	0.267	0.695
202	236.856	0.200	0.593	0.595
203	237.088	0.236	0.733	0.552
204	237.356	0.132	0.619	0.613
205	237.556	0.200	0.335	0.616
206	237.888	0.400	0.252	0.662
207	238.356	1.932	0.623	0.583
208	240.324	1.264	0.632	0.572
209	241.624	0.232	0.535	0.584
210	241.888	0.436	0.618	0.614
211	242.356	0.168	0.588	0.638
212	242.556	0.932	0.626	0.604
213	243.524	0.264	0.359	0.577
214	243.824	0.132	0.576	0.609
