time	x_norm	y_norm
0.000	0.835	0.459
0.036	0.833	0.458
0.068	0.834	0.454
0.100	0.835	0.453
0.168	1.047	0.130
0.200	1.065	-0.030
0.236	1.061	-0.035
0.268	1.057	-0.033
0.300	1.055	-0.033
0.336	1.052	-0.034
0.368	1.051	-0.034
0.400	1.053	-0.035
0.436	1.051	-0.034
0.468	1.050	-0.037
0.500	1.049	-0.036
0.536	1.049	-0.040
0.568	1.048	-0.039
0.600	1.048	-0.039
0.636	1.046	-0.038
0.668	1.044	-0.037
0.700	1.043	-0.042
0.736	1.041	-0.041
0.768	1.042	-0.045
0.800	1.039	-0.048
0.836	1.041	-0.048
0.868	1.040	-0.051
0.936	0.630	0.308
0.968	0.505	0.443
1.000	0.502	0.447
1.036	0.500	0.453
1.068	0.499	0.456
1.100	0.495	0.559
1.136	0.498	0.560
1.168	0.497	0.566
1.200	0.496	0.571
1.236	0.496	0.567
1.368	0.407	0.597
1.436	0.405	0.601
1.468	0.405	0.601
1.500	0.406	0.606
1.536	0.406	0.607
1.568	0.523	0.629
1.600	0.526	0.631
1.636	0.527	0.629
1.668	0.526	0.629
1.700	0.526	0.628
1.736	0.528	0.627
1.768	0.526	0.627
1.800	0.526	0.629
1.836	0.525	0.632
1.868	0.525	0.631
1.900	0.526	0.627
1.936	0.526	0.627
1.968	0.525	0.625
2.000	0.526	0.626
2.036	0.526	0.627
2.068	0.524	0.623
2.100	0.526	0.627
2.132	0.572	0.573
2.168	0.572	0.571
2.200	0.573	0.573
2.232	0.573	0.574
2.268	0.577	0.574
2.300	0.623	0.548
2.332	0.624	0.543
2.368	0.623	0.543
2.400	0.622	0.541
2.432	0.621	0.542
2.468	0.620	0.543
2.500	0.619	0.547
2.532	0.616	0.546
2.568	0.567	0.520
2.732	0.579	0.528
2.768	0.585	0.522
2.800	0.589	0.514
2.832	0.593	0.509
2.868	0.598	0.500
2.900	0.602	0.496
2.932	0.605	0.494
2.968	0.607	0.497
3.000	0.609	0.493
3.032	0.611	0.490
3.068	0.612	0.491
3.100	0.613	0.490
3.132	0.615	0.489
3.168	0.615	0.486
3.200	0.618	0.487
3.232	0.620	0.488
3.268	0.620	0.491
3.300	0.622	0.488
3.332	0.626	0.485
3.368	0.624	0.489
3.400	0.624	0.483
3.432	0.625	0.485
3.468	0.624	0.483
3.500	0.625	0.487
3.532	0.625	0.488
3.568	0.625	0.488
3.600	0.627	0.488
3.632	0.628	0.489
3.668	0.623	0.487
3.700	0.424	0.500
3.732	0.402	0.505
3.768	0.402	0.507
3.800	0.402	0.515
3.832	0.402	0.514
3.900	0.323	0.512
3.932	0.320	0.512
3.968	0.321	0.513
4.000	0.321	0.515
4.032	0.319	0.512
4.068	0.319	0.515
4.100	0.319	0.512
4.132	0.349	0.514
4.168	0.599	0.502
4.200	0.610	0.505
4.232	0.611	0.505
4.268	0.611	0.508
4.300	0.610	0.510
4.332	0.610	0.513
4.368	0.610	0.516
4.400	0.610	0.516
4.432	0.609	0.513
4.468	0.609	0.511
4.500	0.609	0.508
4.532	0.608	0.510
4.568	0.608	0.512
4.600	0.608	0.512
4.632	0.609	0.516
4.668	0.610	0.518
4.700	0.610	0.519
4.732	0.611	0.516
4.768	0.612	0.515
4.800	0.530	0.521
4.832	0.376	0.516
4.868	0.375	0.516
4.900	0.374	0.519
4.932	0.374	0.520
4.968	0.374	0.519
5.000	0.372	0.522
5.068	0.594	0.529
5.100	0.595	0.533
5.132	0.596	0.536
5.168	0.595	0.536
5.200	0.596	0.536
5.232	0.595	0.537
5.268	0.597	0.538
5.300	0.598	0.538
5.332	0.598	0.534
5.368	0.597	0.533
5.400	0.599	0.531
5.432	0.598	0.535
5.468	0.597	0.535
5.500	0.597	0.534
5.532	0.596	0.532
5.568	0.596	0.530
5.600	0.596	0.532
5.632	0.598	0.533
5.668	0.598	0.528
5.700	0.632	0.497
5.732	0.630	0.498
5.768	0.630	0.499
5.800	0.630	0.497
5.832	0.629	0.498
5.868	0.629	0.501
5.900	0.630	0.502
5.932	0.630	0.502
5.968	0.628	0.502
6.000	0.631	0.506
6.032	0.632	0.504
6.068	0.631	0.506
6.100	0.632	0.505
6.132	0.631	0.506
6.168	0.630	0.503
6.200	0.632	0.504
6.232	0.633	0.505
6.268	0.635	0.504
6.300	0.633	0.506
6.332	0.633	0.506
6.368	0.632	0.509
6.400	0.525	0.510
6.432	0.377	0.523
6.500	0.372	0.523
6.532	0.372	0.524
6.568	0.372	0.524
6.600	0.373	0.529
6.632	0.372	0.524
6.668	0.372	0.526
6.700	0.372	0.523
6.732	0.371	0.526
6.768	0.372	0.522
6.800	0.372	0.523
6.832	0.371	0.524
6.868	0.493	0.533
6.900	0.581	0.534
6.932	0.583	0.531
6.968	0.583	0.533
7.000	0.583	0.537
7.032	0.581	0.539
7.068	0.576	0.537
7.100	0.505	0.488
7.268	0.462	0.590
7.300	0.468	0.578
7.332	0.477	0.570
7.368	0.484	0.563
7.400	0.489	0.556
7.432	0.494	0.549
7.468	0.495	0.547
7.500	0.596	0.557
7.532	0.612	0.561
7.568	0.612	0.555
7.600	0.613	0.556
7.632	0.613	0.557
7.668	0.616	0.558
7.700	0.616	0.555
7.732	0.616	0.554
7.768	0.614	0.560
7.800	0.616	0.558
7.832	0.615	0.560
7.868	0.614	0.560
7.900	0.615	0.560
7.932	0.614	0.562
7.968	0.616	0.564
8.000	0.616	0.564
8.032	0.617	0.565
8.068	0.616	0.567
8.100	0.617	0.569
8.132	0.618	0.568
8.168	0.616	0.565
8.200	0.614	0.564
8.232	0.615	0.565
8.268	0.615	0.562
8.300	0.614	0.559
8.332	0.580	0.549
8.368	0.579	0.551
8.400	0.576	0.549
8.432	0.578	0.548
8.468	0.579	0.544
8.500	0.581	0.541
8.532	0.580	0.543
8.568	0.576	0.538
8.600	0.349	0.535
8.632	0.305	0.537
8.668	0.306	0.535
8.700	0.305	0.536
8.732	0.305	0.543
8.768	0.307	0.540
8.800	0.306	0.543
8.832	0.304	0.544
8.900	0.624	0.558
8.968	0.625	0.558
9.000	0.624	0.565
9.032	0.624	0.564
9.068	0.624	0.564
9.100	0.624	0.565
9.132	0.623	0.563
9.168	0.624	0.562
9.200	0.624	0.565
9.232	0.600	0.555
9.268	0.601	0.555
9.300	0.602	0.557
9.332	0.602	0.560
9.368	0.602	0.558
9.400	0.603	0.555
9.432	0.582	0.540
9.468	0.584	0.541
9.500	0.581	0.539
9.532	0.583	0.540
9.568	0.583	0.540
9.600	0.582	0.538
9.632	0.582	0.537
9.668	0.584	0.537
9.700	0.585	0.537
9.732	0.586	0.535
9.800	0.592	0.560
9.832	0.593	0.565
9.868	0.595	0.563
9.900	0.597	0.566
9.932	0.594	0.566
9.968	0.595	0.571
10.000	0.594	0.574
10.032	0.594	0.576
10.068	0.595	0.576
10.100	0.593	0.574
