id	start_time	duration	norm_pos_x	norm_pos_y
233	222.156	0.932	0.452	0.522
234	223.120	0.500	0.478	0.559
235	223.656	4.332	0.436	0.541
236	228.020	0.500	0.696	0.515
237	228.594	0.762	0.398	0.523
238	229.389	0.499	0.720	0.520
239	230.288	1.068	0.446	0.539
240	231.388	0.564	0.532	0.566
241	231.988	2.064	0.430	0.523
242	234.088	0.800	0.444	0.547
243	234.920	1.932	0.449	0.473
244	236.888	1.100	0.466	0.605
245	238.020	0.700	0.482	0.539
246	238.788	0.464	0.698	0.525
247	239.288	0.432	0.436	0.521
248	239.852	1.036	0.445	0.557
249	240.952	0.900	0.689	0.531
250	241.926	2.994	0.434	0.533
251	244.952	0.836	0.451	0.541
252	245.820	1.300	0.434	0.515
253	247.152	0.168	0.721	0.536
254	247.452	0.400	0.759	0.513
255	247.888	0.364	0.703	0.492
256	248.288	1.664	0.434	0.524
257	249.988	2.932	0.440	0.532
258	252.952	0.300	0.561	0.552
259	253.288	0.632	0.687	0.558
260	254.120	0.168	0.448	0.554
261	254.320	0.468	0.413	0.532
262	254.988	0.432	0.440	0.567
263	255.620	1.832	0.538	0.541
264	257.488	0.964	0.501	0.540
265	258.488	0.464	0.704	0.553
266	258.988	0.200	0.722	0.546
267	259.220	0.268	0.428	0.518
268	259.520	0.532	0.419	0.547
269	260.220	1.400	0.427	0.573
270	261.652	1.400	0.522	0.559
271	263.084	2.700	0.517	0.567
272	265.820	1.300	0.535	0.573
273	267.152	3.200	0.389	0.561
274	270.452	0.800	0.557	0.515
275	271.284	3.468	0.385	0.520
276	274.784	0.600	0.452	0.541
277	275.620	0.864	0.439	0.571
278	276.520	0.500	0.376	0.510
279	277.084	0.568	0.676	0.545
280	277.684	4.100	0.391	0.560
281	281.820	0.800	0.419	0.564
282	282.652	0.200	0.610	0.561
283	282.884	0.768	0.514	0.444
284	283.684	0.636	0.452	0.515
285	284.352	0.232	0.326	0.432
286	284.620	0.232	0.374	0.481
287	284.884	0.568	0.424	0.564
288	285.620	0.432	0.548	0.561
289	286.084	0.500	0.670	0.536
290	286.652	0.632	0.420	0.560
291	287.320	0.700	0.713	0.536
292	288.152	1.832	0.389	0.541
293	290.216	0.768	0.490	0.603
294	291.016	1.468	0.552	0.560
295	292.516	5.000	0.434	0.529
296	297.584	0.368	0.715	0.514
297	298.016	0.568	0.412	0.535
298	298.616	2.700	0.447	0.566
299	301.352	0.232	0.667	0.536
300	301.616	0.168	0.718	0.541
301	301.852	3.632	0.413	0.526
302	305.516	0.200	0.521	0.531
303	305.784	0.400	0.557	0.555
304	306.216	0.500	0.554	0.556
305	306.752	0.164	0.205	0.674
306	306.952	0.432	0.194	0.683
307	307.452	0.200	0.475	0.535
